overall	high_tfx	low_tfx
0.53191	0.57576	0.42857
0.58974	0.70370	0.33333
0.48889	0.56250	0.30769
0.50000	0.62069	0.26667
0.55769	0.52500	0.66667
0.65957	0.66667	0.64286
0.70588	0.71795	0.66667
0.43750	0.52778	0.16667
0.64151	0.68421	0.53333
0.56863	0.66667	0.33333
0.55357	0.52778	0.60000
0.56863	0.62500	0.36364
0.49020	0.56757	0.28571
0.55102	0.59459	0.41667
0.62500	0.68750	0.25000
0.56250	0.58065	0.52941
0.57692	0.57143	0.60000
0.57692	0.64103	0.38462
0.52083	0.55556	0.41667
0.51724	0.57500	0.38889
0.64706	0.65854	0.60000
0.53191	0.55882	0.46154
0.55102	0.52778	0.61538
0.56604	0.60000	0.46154
0.48077	0.44444	0.56250
0.54717	0.64865	0.31250
0.52273	0.55882	0.40000
0.48837	0.51613	0.41667
0.56522	0.61111	0.40000
0.53488	0.65625	0.18182
0.52727	0.57500	0.40000
0.54000	0.61765	0.37500
0.63636	0.63158	0.64706
0.58000	0.64103	0.36364
0.59184	0.61290	0.55556
0.48000	0.51515	0.41176
0.55319	0.56250	0.53333
0.48837	0.50000	0.46667
0.60784	0.57895	0.69231
0.64706	0.68421	0.53846
0.61017	0.60976	0.61111
0.58824	0.62500	0.45455
0.68889	0.73529	0.54545
0.53448	0.53659	0.52941
0.50943	0.52632	0.46667
0.47727	0.50000	0.40000
0.56000	0.62500	0.30000
0.56522	0.54839	0.60000
0.46154	0.47619	0.40000
0.53448	0.58537	0.41176
0.52174	0.47059	0.66667
0.56863	0.52632	0.69231
0.60417	0.63889	0.50000
0.57143	0.62857	0.42857
0.63830	0.60606	0.71429
0.55102	0.57895	0.45455
0.55769	0.60526	0.42857
0.65217	0.66667	0.61538
0.56000	0.57143	0.53333
0.53333	0.51163	0.58824
0.54348	0.62500	0.35714
0.68085	0.72727	0.57143
0.67925	0.70270	0.62500
0.60714	0.63415	0.53333
0.59259	0.61111	0.55556
0.51923	0.58333	0.37500
0.56250	0.60000	0.37500
0.57143	0.55000	0.62500
0.45652	0.51724	0.35294
0.57143	0.62162	0.41667
0.53704	0.60465	0.27273
0.60000	0.60606	0.58333
