TF_a	TF_b	num_site_TF_b	exact	window
TCF7L2.hg38.10000	TCF7L2.hg38.10000	10000	10000	10000
TCF7L2.hg38.10000	TCF7.hg38.10000	10000	158	2507
TCF7L2.hg38.10000	TCF7L1.hg38.10000	10000	149	3264
TCF7L2.hg38.10000	LEF1.hg38.10000	10000	87	2128
TCF7L2.hg38.10000	NR1H2.hg38.10000	10000	50	1729
TCF7L2.hg38.10000	SOX2.hg38.10000	10000	49	1365
TCF7L2.hg38.10000	NR1H3.hg38.10000	10000	47	1320
TCF7L2.hg38.10000	RELA.hg38.10000	10000	47	1179
TCF7L2.hg38.10000	SMAD1.hg38.10000	10000	45	1500
TCF7L2.hg38.10000	NANOG.hg38.10000	10000	42	1152
TCF7L2.hg38.10000	ZBTB33.hg38.10000	10000	41	1070
TCF7L2.hg38.10000	JUND.hg38.10000	10000	39	1552
TCF7L2.hg38.10000	VDR.hg38.10000	10000	38	996
TCF7L2.hg38.10000	PROX1.hg38.10000	10000	37	1626
TCF7L2.hg38.10000	RXRA.hg38.10000	10000	37	1400
TCF7L2.hg38.10000	STAT5A.hg38.10000	10000	37	983
TCF7L2.hg38.10000	SOX13.hg38.10000	10000	37	982
TCF7L2.hg38.10000	FOSL1.hg38.10000	10000	36	1417
TCF7L2.hg38.10000	SMAD4.hg38.10000	10000	36	1273
TCF7L2.hg38.10000	TRPS1.hg38.10000	10000	35	1465
TCF7L2.hg38.10000	JUN.hg38.10000	10000	34	1596
TCF7L2.hg38.10000	FOXM1.hg38.10000	10000	34	1417
TCF7L2.hg38.10000	STAT1.hg38.10000	10000	34	1180
TCF7L2.hg38.10000	RBPJ.hg38.10000	10000	33	1241
TCF7L2.hg38.10000	IRF1.hg38.10000	10000	33	891
TCF7L2.hg38.10000	ATF3.hg38.10000	10000	32	1349
TCF7L2.hg38.10000	POU5F1.hg38.10000	10000	32	1160
TCF7L2.hg38.10000	THAP11.hg38.10000	10000	32	948
TCF7L2.hg38.10000	CDX2.hg38.10000	10000	31	1455
TCF7L2.hg38.10000	STAT3.hg38.10000	10000	31	1357
TCF7L2.hg38.10000	BCL6.hg38.10000	10000	31	820
TCF7L2.hg38.10000	NR3C1.hg38.10000	10000	30	975
