TF_a	TF_b	num_site_TF_b	exact	window
HES2.hg38.10000	HES2.hg38.10000	10000	10000	10000
HES2.hg38.10000	CEBPB.hg38.10000	10000	294	3758
HES2.hg38.10000	JUNB.hg38.10000	10000	256	4549
HES2.hg38.10000	NR3C1.hg38.10000	10000	151	3928
HES2.hg38.10000	CEBPA.hg38.10000	10000	140	2087
HES2.hg38.10000	FOSL2.hg38.10000	10000	130	3589
HES2.hg38.10000	CEBPG.hg38.10000	10000	118	1936
HES2.hg38.10000	JUN.hg38.10000	10000	111	2671
HES2.hg38.10000	NFIL3.hg38.10000	10000	84	1539
HES2.hg38.10000	ATF3.hg38.10000	10000	83	1930
HES2.hg38.10000	JUND.hg38.10000	10000	69	2296
HES2.hg38.10000	CEBPD.hg38.10000	10000	68	1259
HES2.hg38.10000	NR1H2.hg38.10000	10000	67	2043
HES2.hg38.10000	NR1H3.hg38.10000	10000	64	1651
HES2.hg38.10000	STAT3.hg38.10000	10000	60	2116
HES2.hg38.10000	SMAD3.hg38.10000	10000	56	2176
HES2.hg38.10000	DDIT3.hg38.10000	10000	55	1458
HES2.hg38.10000	SOX13.hg38.10000	10000	50	1288
HES2.hg38.10000	TEAD4.hg38.10000	10000	47	1841
HES2.hg38.10000	E2F7.hg38.10000	10000	43	1443
HES2.hg38.10000	SOX5.hg38.10000	10000	41	883
HES2.hg38.10000	HMG20A.hg38.10000	10000	40	1065
HES2.hg38.10000	HLF.hg38.10000	10000	40	1040
HES2.hg38.10000	TRPS1.hg38.10000	10000	39	1440
HES2.hg38.10000	FOS.hg38.10000	10000	37	1641
HES2.hg38.10000	TEAD1.hg38.10000	10000	37	1530
HES2.hg38.10000	NFKB1.hg38.10000	10000	37	1183
HES2.hg38.10000	RXRA.hg38.10000	10000	36	1222
HES2.hg38.10000	PPARG.hg38.10000	10000	36	1063
HES2.hg38.10000	TCF7.hg38.10000	10000	35	937
HES2.hg38.10000	FOSL1.hg38.10000	10000	33	1686
HES2.hg38.10000	FOXM1.hg38.10000	10000	33	1184
HES2.hg38.10000	HIF1A.hg38.10000	10000	32	1183
HES2.hg38.10000	MLX.hg38.10000	10000	32	1006
HES2.hg38.10000	EPAS1.hg38.10000	10000	31	1463
HES2.hg38.10000	MYBL2.hg38.10000	10000	31	985
HES2.hg38.10000	ZFP1.hg38.10000	10000	31	937
HES2.hg38.10000	ARID3A.hg38.10000	10000	30	1066
HES2.hg38.10000	FOXA1.hg38.10000	10000	30	1012
HES2.hg38.10000	FOXA3.hg38.10000	10000	29	900
HES2.hg38.10000	ZSCAN9.hg38.10000	10000	28	909
HES2.hg38.10000	NR2F2.hg38.10000	10000	26	1204
HES2.hg38.10000	ETV5.hg38.10000	10000	26	1147
HES2.hg38.10000	TFE3.hg38.10000	10000	26	1061
HES2.hg38.10000	RELA.hg38.10000	10000	26	883
HES2.hg38.10000	STAT1.hg38.10000	10000	26	799
HES2.hg38.10000	PBX4.hg38.10000	10000	25	1103
HES2.hg38.10000	TCF12.hg38.10000	10000	24	922
HES2.hg38.10000	NR2F6.hg38.10000	10000	24	729
HES2.hg38.10000	ATF4.hg38.10000	10000	24	631
HES2.hg38.10000	FOXA2.hg38.10000	10000	23	1420
HES2.hg38.10000	SREBF2.hg38.10000	10000	23	783
HES2.hg38.10000	RXRB.hg38.10000	10000	23	754
HES2.hg38.10000	KLF10.hg38.10000	10000	23	644
HES2.hg38.10000	FOSB.hg38.10000	10000	22	660
HES2.hg38.10000	PGR.hg38.10000	10000	21	1166
HES2.hg38.10000	NFE2L2.hg38.10000	10000	21	1036
HES2.hg38.10000	SMAD4.hg38.10000	10000	21	1004
HES2.hg38.10000	HOXC5.hg38.10000	10000	20	1044
HES2.hg38.10000	AHR.hg38.10000	10000	20	1009
HES2.hg38.10000	ZNF701.hg38.10000	10000	20	955
HES2.hg38.10000	TP53.hg38.10000	10000	20	637
HES2.hg38.10000	ZNF3.hg38.10000	10000	19	705
HES2.hg38.10000	CREB1.hg38.10000	10000	19	618
HES2.hg38.10000	ATF1.hg38.10000	10000	19	615
HES2.hg38.10000	NKX2-1.hg38.10000	10000	18	1147
HES2.hg38.10000	RARA.hg38.10000	10000	18	636
HES2.hg38.10000	HNF1A.hg38.10000	10000	17	887
HES2.hg38.10000	TEAD3.hg38.10000	10000	17	789
HES2.hg38.10000	MIXL1.hg38.10000	10000	17	659
HES2.hg38.10000	FOXO3.hg38.10000	10000	17	620
HES2.hg38.10000	PROX1.hg38.10000	10000	16	928
HES2.hg38.10000	CDX2.hg38.10000	10000	16	863
HES2.hg38.10000	ZNF792.hg38.10000	10000	16	839
HES2.hg38.10000	VDR.hg38.10000	10000	16	669
HES2.hg38.10000	SP7.hg38.10000	10000	16	618
HES2.hg38.10000	ZBTB33.hg38.10000	10000	16	442
HES2.hg38.10000	ETV4.hg38.10000	10000	15	962
HES2.hg38.10000	HOMEZ.hg38.10000	10000	15	749
HES2.hg38.10000	NFE2.hg38.10000	10000	15	566
HES2.hg38.10000	ZNF652.hg38.10000	10000	15	543
HES2.hg38.10000	RFX5.hg38.10000	10000	15	535
HES2.hg38.10000	TCF7L2.hg38.10000	10000	14	816
HES2.hg38.10000	AR.hg38.10000	10000	14	737
HES2.hg38.10000	TFAP2A.hg38.10000	10000	14	556
HES2.hg38.10000	IRF2.hg38.10000	10000	14	471
HES2.hg38.10000	THAP11.hg38.10000	10000	14	393
HES2.hg38.10000	TET3.hg38.10000	10000	13	1005
HES2.hg38.10000	NFIC.hg38.10000	10000	13	941
HES2.hg38.10000	THRB.hg38.10000	10000	13	741
HES2.hg38.10000	ZEB1.hg38.10000	10000	13	653
HES2.hg38.10000	FOXP1.hg38.10000	10000	13	600
HES2.hg38.10000	IRF1.hg38.10000	10000	13	562
HES2.hg38.10000	SMAD1.hg38.10000	10000	13	562
HES2.hg38.10000	SOX6.hg38.10000	10000	13	465
HES2.hg38.10000	STAT6.hg38.10000	10000	13	448
HES2.hg38.10000	ATF7.hg38.10000	10000	13	395
HES2.hg38.10000	KLF11.hg38.10000	10000	13	384
HES2.hg38.10000	EHF.hg38.10000	10000	12	1010
HES2.hg38.10000	PBX3.hg38.10000	10000	12	866
HES2.hg38.10000	ZNF217.hg38.10000	10000	12	698
HES2.hg38.10000	KLF6.hg38.10000	10000	12	628
HES2.hg38.10000	ESR2.hg38.10000	10000	12	562
HES2.hg38.10000	BATF3.hg38.10000	10000	12	452
HES2.hg38.10000	ELK4.hg38.10000	10000	11	795
HES2.hg38.10000	RARG.hg38.10000	10000	11	642
HES2.hg38.10000	ZNF554.hg38.10000	10000	11	598
HES2.hg38.10000	KLF5.hg38.10000	10000	11	542
HES2.hg38.10000	ETV1.hg38.10000	10000	11	528
HES2.hg38.10000	GATA2.hg38.10000	10000	11	489
HES2.hg38.10000	KLF16.hg38.10000	10000	11	375
HES2.hg38.10000	TFEB.hg38.10000	10000	10	825
HES2.hg38.10000	HNF4G.hg38.10000	10000	10	796
HES2.hg38.10000	ESRRA.hg38.10000	10000	10	672
HES2.hg38.10000	GATA3.hg38.10000	10000	10	657
HES2.hg38.10000	NFIA.hg38.10000	10000	10	645
HES2.hg38.10000	ERF.hg38.10000	10000	10	448
HES2.hg38.10000	FOXO1.hg38.10000	10000	10	368
HES2.hg38.10000	ESR1.hg38.10000	10000	9	676
HES2.hg38.10000	ARNT.hg38.10000	10000	9	653
HES2.hg38.10000	SOX9.hg38.10000	10000	9	635
HES2.hg38.10000	HNF1B.hg38.10000	10000	9	559
HES2.hg38.10000	ZEB2.hg38.10000	10000	9	539
