TF_a	TF_b	num_site_TF_b	exact	window
FOSB.hg38.10000	FOSB.hg38.10000	10000	10000	10000
FOSB.hg38.10000	FOS.hg38.10000	10000	227	2384
FOSB.hg38.10000	JUND.hg38.10000	10000	177	1952
FOSB.hg38.10000	FOSL1.hg38.10000	10000	154	2025
FOSB.hg38.10000	FOSL2.hg38.10000	10000	144	1803
FOSB.hg38.10000	JUN.hg38.10000	10000	122	1699
FOSB.hg38.10000	ATF3.hg38.10000	10000	98	1580
FOSB.hg38.10000	SMAD3.hg38.10000	10000	74	1530
FOSB.hg38.10000	JUNB.hg38.10000	10000	63	1562
FOSB.hg38.10000	NFE2L2.hg38.10000	10000	40	648
FOSB.hg38.10000	NFE2.hg38.10000	10000	38	917
FOSB.hg38.10000	HOXC5.hg38.10000	10000	36	935
FOSB.hg38.10000	CREM.hg38.10000	10000	35	584
FOSB.hg38.10000	TFEB.hg38.10000	10000	33	837
FOSB.hg38.10000	BATF.hg38.10000	10000	33	563
FOSB.hg38.10000	ZNF554.hg38.10000	10000	31	821
FOSB.hg38.10000	HMBOX1.hg38.10000	10000	27	967
FOSB.hg38.10000	PROX1.hg38.10000	10000	25	788
FOSB.hg38.10000	PBX3.hg38.10000	10000	25	669
FOSB.hg38.10000	NKX2-1.hg38.10000	10000	24	786
FOSB.hg38.10000	HIF1A.hg38.10000	10000	24	754
FOSB.hg38.10000	TCF12.hg38.10000	10000	24	717
FOSB.hg38.10000	MAFG.hg38.10000	10000	24	460
FOSB.hg38.10000	NR1H2.hg38.10000	10000	23	695
FOSB.hg38.10000	PBX4.hg38.10000	10000	23	646
FOSB.hg38.10000	EPAS1.hg38.10000	10000	22	840
FOSB.hg38.10000	E2F7.hg38.10000	10000	22	836
FOSB.hg38.10000	HES2.hg38.10000	10000	22	652
FOSB.hg38.10000	STAT3.hg38.10000	10000	20	904
FOSB.hg38.10000	BATF3.hg38.10000	10000	20	660
FOSB.hg38.10000	BACH1.hg38.10000	10000	20	655
FOSB.hg38.10000	IRF4.hg38.10000	10000	20	490
FOSB.hg38.10000	ETV5.hg38.10000	10000	19	715
FOSB.hg38.10000	NR1H3.hg38.10000	10000	19	646
FOSB.hg38.10000	CEBPD.hg38.10000	10000	18	719
FOSB.hg38.10000	STAT5A.hg38.10000	10000	17	679
FOSB.hg38.10000	BACH2.hg38.10000	10000	17	650
FOSB.hg38.10000	RUNX1.hg38.10000	10000	17	448
FOSB.hg38.10000	ETV6.hg38.10000	10000	17	443
FOSB.hg38.10000	SOX6.hg38.10000	10000	16	799
FOSB.hg38.10000	GATA1.hg38.10000	10000	16	686
