TF_a	TF_b	num_site_TF_b	exact	window
NFIB.hg38.10000	NFIB.hg38.10000	10000	10000	10000
NFIB.hg38.10000	NFIC.hg38.10000	10000	440	3526
NFIB.hg38.10000	NFIA.hg38.10000	10000	277	3609
NFIB.hg38.10000	NR5A2.hg38.10000	10000	22	822
NFIB.hg38.10000	TRPS1.hg38.10000	10000	16	620
NFIB.hg38.10000	TFAP2C.hg38.10000	10000	13	490
NFIB.hg38.10000	NR1H3.hg38.10000	10000	13	395
NFIB.hg38.10000	SMAD1.hg38.10000	10000	13	300
NFIB.hg38.10000	ZNF701.hg38.10000	10000	12	660
NFIB.hg38.10000	NR2F2.hg38.10000	10000	11	464
NFIB.hg38.10000	NR1H2.hg38.10000	10000	11	454
NFIB.hg38.10000	RARA.hg38.10000	10000	11	341
NFIB.hg38.10000	TCF12.hg38.10000	10000	10	407
NFIB.hg38.10000	TEAD4.hg38.10000	10000	10	368
NFIB.hg38.10000	ZNF184.hg38.10000	10000	10	227
NFIB.hg38.10000	AHR.hg38.10000	10000	9	592
NFIB.hg38.10000	FOXA1.hg38.10000	10000	9	424
NFIB.hg38.10000	NR3C1.hg38.10000	10000	9	392
NFIB.hg38.10000	ZNF324.hg38.10000	10000	9	383
NFIB.hg38.10000	GATA2.hg38.10000	10000	9	315
NFIB.hg38.10000	FOXM1.hg38.10000	10000	8	556
NFIB.hg38.10000	TFAP4.hg38.10000	10000	8	381
NFIB.hg38.10000	ZNF778.hg38.10000	10000	8	361
NFIB.hg38.10000	ZNF554.hg38.10000	10000	8	329
NFIB.hg38.10000	TWIST1.hg38.10000	10000	8	315
NFIB.hg38.10000	HIF1A.hg38.10000	10000	8	308
NFIB.hg38.10000	ETV2.hg38.10000	10000	7	356
NFIB.hg38.10000	SP7.hg38.10000	10000	7	293
NFIB.hg38.10000	TET3.hg38.10000	10000	7	267
NFIB.hg38.10000	ESR1.hg38.10000	10000	6	560
NFIB.hg38.10000	GATA3.hg38.10000	10000	6	449
NFIB.hg38.10000	ZNF217.hg38.10000	10000	6	433
NFIB.hg38.10000	ESRRA.hg38.10000	10000	6	419
NFIB.hg38.10000	ZBTB42.hg38.10000	10000	6	387
NFIB.hg38.10000	SMAD3.hg38.10000	10000	6	296
NFIB.hg38.10000	JUNB.hg38.10000	10000	6	282
NFIB.hg38.10000	PROX1.hg38.10000	10000	6	261
NFIB.hg38.10000	IKZF5.hg38.10000	10000	6	220
NFIB.hg38.10000	E2F7.hg38.10000	10000	6	211
NFIB.hg38.10000	RXRB.hg38.10000	10000	6	180
NFIB.hg38.10000	RARG.hg38.10000	10000	5	442
NFIB.hg38.10000	PGR.hg38.10000	10000	5	414
NFIB.hg38.10000	STAT3.hg38.10000	10000	5	372
NFIB.hg38.10000	JUN.hg38.10000	10000	5	340
NFIB.hg38.10000	TEAD1.hg38.10000	10000	5	306
NFIB.hg38.10000	SOX9.hg38.10000	10000	5	304
NFIB.hg38.10000	RXRA.hg38.10000	10000	5	285
NFIB.hg38.10000	ZBTB48.hg38.10000	10000	5	278
NFIB.hg38.10000	MBD2.hg38.10000	10000	5	277
NFIB.hg38.10000	PITX3.hg38.10000	10000	5	272
NFIB.hg38.10000	SMAD4.hg38.10000	10000	5	229
NFIB.hg38.10000	ZNF792.hg38.10000	10000	5	194
NFIB.hg38.10000	KLF6.hg38.10000	10000	5	187
NFIB.hg38.10000	TCF3.hg38.10000	10000	5	168
NFIB.hg38.10000	THRB.hg38.10000	10000	5	163
NFIB.hg38.10000	TEAD3.hg38.10000	10000	5	148
NFIB.hg38.10000	ASCL1.hg38.10000	10000	4	344
NFIB.hg38.10000	ZNF574.hg38.10000	10000	4	342
NFIB.hg38.10000	RBPJ.hg38.10000	10000	4	313
NFIB.hg38.10000	ARNT.hg38.10000	10000	4	282
NFIB.hg38.10000	SOX4.hg38.10000	10000	4	250
NFIB.hg38.10000	ZNF35.hg38.10000	10000	4	250
NFIB.hg38.10000	ATF3.hg38.10000	10000	4	242
NFIB.hg38.10000	ARNTL.hg38.10000	10000	4	240
NFIB.hg38.10000	MYOD1.hg38.10000	10000	4	238
