TF_a	TF_b	num_site_TF_b	exact	window
CTCFL.hg38.10000	CTCFL.hg38.10000	10000	10000	10000
CTCFL.hg38.10000	CTCF.hg38.10000	10000	509	3471
CTCFL.hg38.10000	ZBTB2.hg38.10000	10000	250	1914
CTCFL.hg38.10000	SRF.hg38.10000	10000	238	2501
CTCFL.hg38.10000	ZNF143.hg38.10000	10000	137	2272
CTCFL.hg38.10000	KLF16.hg38.10000	10000	124	2065
CTCFL.hg38.10000	MYCN.hg38.10000	10000	92	2451
CTCFL.hg38.10000	IRF2.hg38.10000	10000	79	1861
CTCFL.hg38.10000	ZNF580.hg38.10000	10000	70	1802
CTCFL.hg38.10000	YY1.hg38.10000	10000	66	2176
CTCFL.hg38.10000	ZNF444.hg38.10000	10000	58	2130
CTCFL.hg38.10000	ZNF574.hg38.10000	10000	58	1893
CTCFL.hg38.10000	FOXM1.hg38.10000	10000	58	1247
CTCFL.hg38.10000	MSC.hg38.10000	10000	57	1836
CTCFL.hg38.10000	ZBTB7A.hg38.10000	10000	53	2374
CTCFL.hg38.10000	IKZF5.hg38.10000	10000	51	1360
CTCFL.hg38.10000	MIXL1.hg38.10000	10000	50	996
CTCFL.hg38.10000	STAT1.hg38.10000	10000	49	1903
CTCFL.hg38.10000	MYNN.hg38.10000	10000	47	889
CTCFL.hg38.10000	MYC.hg38.10000	10000	46	2436
CTCFL.hg38.10000	CREM.hg38.10000	10000	45	1779
CTCFL.hg38.10000	ERG.hg38.10000	10000	44	2065
CTCFL.hg38.10000	SMAD4.hg38.10000	10000	42	1140
CTCFL.hg38.10000	ZNF35.hg38.10000	10000	42	857
CTCFL.hg38.10000	FOXP1.hg38.10000	10000	41	1283
CTCFL.hg38.10000	E2F4.hg38.10000	10000	40	2019
CTCFL.hg38.10000	ETV1.hg38.10000	10000	39	1567
CTCFL.hg38.10000	ZKSCAN1.hg38.10000	10000	39	1145
CTCFL.hg38.10000	ATF1.hg38.10000	10000	38	1572
CTCFL.hg38.10000	ZNF792.hg38.10000	10000	38	1227
CTCFL.hg38.10000	MAX.hg38.10000	10000	37	2358
CTCFL.hg38.10000	RXRA.hg38.10000	10000	37	1436
CTCFL.hg38.10000	NFYA.hg38.10000	10000	36	2330
CTCFL.hg38.10000	TCF12.hg38.10000	10000	35	1536
CTCFL.hg38.10000	MAZ.hg38.10000	10000	34	2077
CTCFL.hg38.10000	FOXO3.hg38.10000	10000	34	1191
CTCFL.hg38.10000	BCL11B.hg38.10000	10000	33	1933
CTCFL.hg38.10000	ETS1.hg38.10000	10000	33	1629
CTCFL.hg38.10000	TFDP1.hg38.10000	10000	32	1771
CTCFL.hg38.10000	BCL6.hg38.10000	10000	32	969
CTCFL.hg38.10000	RBPJ.hg38.10000	10000	31	1780
CTCFL.hg38.10000	MYRF.hg38.10000	10000	31	1550
CTCFL.hg38.10000	ZBTB33.hg38.10000	10000	30	1412
CTCFL.hg38.10000	RFX5.hg38.10000	10000	30	1213
CTCFL.hg38.10000	ZSCAN9.hg38.10000	10000	30	1178
CTCFL.hg38.10000	ZNF324.hg38.10000	10000	29	1163
CTCFL.hg38.10000	SP1.hg38.10000	10000	28	2067
CTCFL.hg38.10000	RARA.hg38.10000	10000	28	1312
CTCFL.hg38.10000	TCF7L1.hg38.10000	10000	27	1279
