TF_a	TF_b	num_site_TF_b	exact	window
JUNB.hg38.10000	JUNB.hg38.10000	10000	10000	10000
JUNB.hg38.10000	FOSL2.hg38.10000	10000	938	7671
JUNB.hg38.10000	JUN.hg38.10000	10000	556	5295
JUNB.hg38.10000	JUND.hg38.10000	10000	463	5493
JUNB.hg38.10000	FOSL1.hg38.10000	10000	430	4812
JUNB.hg38.10000	FOS.hg38.10000	10000	407	4447
JUNB.hg38.10000	SMAD3.hg38.10000	10000	294	4515
JUNB.hg38.10000	HES2.hg38.10000	10000	256	4410
JUNB.hg38.10000	ATF3.hg38.10000	10000	249	3473
JUNB.hg38.10000	NR3C1.hg38.10000	10000	145	3712
JUNB.hg38.10000	TEAD4.hg38.10000	10000	133	2766
JUNB.hg38.10000	NR1H3.hg38.10000	10000	118	2345
JUNB.hg38.10000	NR1H2.hg38.10000	10000	113	2764
JUNB.hg38.10000	STAT3.hg38.10000	10000	99	2700
JUNB.hg38.10000	E2F7.hg38.10000	10000	87	2284
JUNB.hg38.10000	NFE2L2.hg38.10000	10000	72	1435
JUNB.hg38.10000	TEAD1.hg38.10000	10000	71	2062
JUNB.hg38.10000	ETV5.hg38.10000	10000	69	1685
JUNB.hg38.10000	FOSB.hg38.10000	10000	63	1530
JUNB.hg38.10000	HOXC5.hg38.10000	10000	57	1913
JUNB.hg38.10000	HIF1A.hg38.10000	10000	57	1876
JUNB.hg38.10000	CEBPB.hg38.10000	10000	57	1727
JUNB.hg38.10000	PBX4.hg38.10000	10000	54	1717
JUNB.hg38.10000	NKX2-1.hg38.10000	10000	53	2011
JUNB.hg38.10000	TRPS1.hg38.10000	10000	53	1925
JUNB.hg38.10000	FOXA2.hg38.10000	10000	50	1583
JUNB.hg38.10000	FOXM1.hg38.10000	10000	50	1414
JUNB.hg38.10000	TCF12.hg38.10000	10000	50	1368
JUNB.hg38.10000	RELA.hg38.10000	10000	48	1320
JUNB.hg38.10000	PROX1.hg38.10000	10000	47	1700
JUNB.hg38.10000	ZNF554.hg38.10000	10000	47	1085
JUNB.hg38.10000	TFEB.hg38.10000	10000	46	1633
JUNB.hg38.10000	EPAS1.hg38.10000	10000	45	2224
JUNB.hg38.10000	NFIC.hg38.10000	10000	45	1460
JUNB.hg38.10000	RXRA.hg38.10000	10000	42	1384
JUNB.hg38.10000	BATF3.hg38.10000	10000	42	950
JUNB.hg38.10000	BATF.hg38.10000	10000	42	769
JUNB.hg38.10000	NFE2.hg38.10000	10000	41	887
JUNB.hg38.10000	PBX3.hg38.10000	10000	37	1628
JUNB.hg38.10000	CDX2.hg38.10000	10000	35	1094
JUNB.hg38.10000	TP53.hg38.10000	10000	35	940
JUNB.hg38.10000	DDIT3.hg38.10000	10000	34	1443
JUNB.hg38.10000	NFKB1.hg38.10000	10000	34	1329
JUNB.hg38.10000	MEF2A.hg38.10000	10000	33	994
JUNB.hg38.10000	STAT1.hg38.10000	10000	32	1113
JUNB.hg38.10000	AHR.hg38.10000	10000	31	1090
JUNB.hg38.10000	SP7.hg38.10000	10000	31	1075
JUNB.hg38.10000	HMG20A.hg38.10000	10000	31	996
JUNB.hg38.10000	CEBPA.hg38.10000	10000	30	779
JUNB.hg38.10000	TCF7L1.hg38.10000	10000	29	1084
JUNB.hg38.10000	MLX.hg38.10000	10000	29	767
JUNB.hg38.10000	FOXA3.hg38.10000	10000	29	700
JUNB.hg38.10000	EHF.hg38.10000	10000	27	1264
JUNB.hg38.10000	SMAD4.hg38.10000	10000	27	963
JUNB.hg38.10000	SOX5.hg38.10000	10000	27	710
JUNB.hg38.10000	TEAD3.hg38.10000	10000	27	707
JUNB.hg38.10000	CREM.hg38.10000	10000	27	628
JUNB.hg38.10000	TCF7L2.hg38.10000	10000	26	1204
JUNB.hg38.10000	ZNF701.hg38.10000	10000	26	999
JUNB.hg38.10000	ZEB1.hg38.10000	10000	25	1131
JUNB.hg38.10000	SOX13.hg38.10000	10000	24	889
JUNB.hg38.10000	RXRB.hg38.10000	10000	24	624
JUNB.hg38.10000	TET3.hg38.10000	10000	23	1445
JUNB.hg38.10000	NR2F2.hg38.10000	10000	23	1313
JUNB.hg38.10000	SOX9.hg38.10000	10000	23	814
JUNB.hg38.10000	PPARG.hg38.10000	10000	23	726
JUNB.hg38.10000	ZSCAN9.hg38.10000	10000	23	659
JUNB.hg38.10000	TFE3.hg38.10000	10000	22	833
JUNB.hg38.10000	NFIL3.hg38.10000	10000	22	800
JUNB.hg38.10000	SREBF2.hg38.10000	10000	22	743
JUNB.hg38.10000	HOMEZ.hg38.10000	10000	22	734
JUNB.hg38.10000	ZNF792.hg38.10000	10000	22	671
JUNB.hg38.10000	MYBL2.hg38.10000	10000	21	814
JUNB.hg38.10000	SMAD1.hg38.10000	10000	21	784
JUNB.hg38.10000	RARA.hg38.10000	10000	21	708
JUNB.hg38.10000	ZNF217.hg38.10000	10000	20	788
JUNB.hg38.10000	BACH1.hg38.10000	10000	20	748
JUNB.hg38.10000	ZBTB33.hg38.10000	10000	20	488
JUNB.hg38.10000	ETV4.hg38.10000	10000	19	957
JUNB.hg38.10000	PGR.hg38.10000	10000	19	896
JUNB.hg38.10000	ARID3A.hg38.10000	10000	19	760
JUNB.hg38.10000	IKZF5.hg38.10000	10000	19	675
JUNB.hg38.10000	ARNT.hg38.10000	10000	18	911
JUNB.hg38.10000	CEBPD.hg38.10000	10000	18	677
