TF_a	TF_b	num_site_TF_b	exact	window
NFIA.hg38.10000	NFIA.hg38.10000	10000	10000	10000
NFIA.hg38.10000	NFIC.hg38.10000	10000	431	4488
NFIA.hg38.10000	NFIB.hg38.10000	10000	277	3621
NFIA.hg38.10000	MLX.hg38.10000	10000	36	1206
NFIA.hg38.10000	RXRB.hg38.10000	10000	35	965
NFIA.hg38.10000	SMAD4.hg38.10000	10000	34	1099
NFIA.hg38.10000	HMG20A.hg38.10000	10000	34	926
NFIA.hg38.10000	FOXA3.hg38.10000	10000	33	775
NFIA.hg38.10000	SOX13.hg38.10000	10000	32	1162
NFIA.hg38.10000	MYBL2.hg38.10000	10000	32	964
NFIA.hg38.10000	ZNF792.hg38.10000	10000	30	1029
NFIA.hg38.10000	RXRA.hg38.10000	10000	30	951
NFIA.hg38.10000	IKZF5.hg38.10000	10000	28	1094
NFIA.hg38.10000	SOX5.hg38.10000	10000	28	933
NFIA.hg38.10000	TCF7.hg38.10000	10000	28	904
NFIA.hg38.10000	ETV5.hg38.10000	10000	28	838
NFIA.hg38.10000	HOMEZ.hg38.10000	10000	27	768
NFIA.hg38.10000	IRF2.hg38.10000	10000	27	665
NFIA.hg38.10000	NR2F2.hg38.10000	10000	26	998
NFIA.hg38.10000	ZFP1.hg38.10000	10000	26	925
NFIA.hg38.10000	ZNF580.hg38.10000	10000	24	786
NFIA.hg38.10000	NR1H3.hg38.10000	10000	24	778
NFIA.hg38.10000	TFE3.hg38.10000	10000	23	1030
NFIA.hg38.10000	THRB.hg38.10000	10000	23	937
NFIA.hg38.10000	TEAD3.hg38.10000	10000	23	700
NFIA.hg38.10000	SMAD1.hg38.10000	10000	23	569
NFIA.hg38.10000	ZSCAN9.hg38.10000	10000	22	983
NFIA.hg38.10000	TRPS1.hg38.10000	10000	21	829
NFIA.hg38.10000	HNF4A.hg38.10000	10000	20	959
NFIA.hg38.10000	ZNF574.hg38.10000	10000	20	686
NFIA.hg38.10000	HES1.hg38.10000	10000	20	571
NFIA.hg38.10000	NR2F6.hg38.10000	10000	19	976
NFIA.hg38.10000	ETV4.hg38.10000	10000	19	857
NFIA.hg38.10000	FOXO3.hg38.10000	10000	19	777
NFIA.hg38.10000	KLF10.hg38.10000	10000	18	854
NFIA.hg38.10000	ARID3A.hg38.10000	10000	18	743
NFIA.hg38.10000	FOXA1.hg38.10000	10000	18	725
NFIA.hg38.10000	FOXA2.hg38.10000	10000	18	642
NFIA.hg38.10000	SOX9.hg38.10000	10000	18	629
NFIA.hg38.10000	MIXL1.hg38.10000	10000	17	767
NFIA.hg38.10000	JUND.hg38.10000	10000	17	681
NFIA.hg38.10000	KLF5.hg38.10000	10000	17	641
NFIA.hg38.10000	TCF12.hg38.10000	10000	16	864
NFIA.hg38.10000	NR5A2.hg38.10000	10000	16	838
NFIA.hg38.10000	NFIL3.hg38.10000	10000	15	849
NFIA.hg38.10000	RARA.hg38.10000	10000	14	809
NFIA.hg38.10000	ATF1.hg38.10000	10000	14	752
NFIA.hg38.10000	RBPJ.hg38.10000	10000	14	733
NFIA.hg38.10000	STAT3.hg38.10000	10000	14	697
NFIA.hg38.10000	FOXP1.hg38.10000	10000	14	687
NFIA.hg38.10000	FOXM1.hg38.10000	10000	14	663
NFIA.hg38.10000	ZBTB33.hg38.10000	10000	14	493
NFIA.hg38.10000	TFAP4.hg38.10000	10000	13	783
NFIA.hg38.10000	ZNF652.hg38.10000	10000	13	626
NFIA.hg38.10000	TEAD4.hg38.10000	10000	13	625
NFIA.hg38.10000	KLF16.hg38.10000	10000	13	617
NFIA.hg38.10000	CREB1.hg38.10000	10000	13	598
NFIA.hg38.10000	MYRF.hg38.10000	10000	12	701
NFIA.hg38.10000	KLF6.hg38.10000	10000	12	668
