TF_a	TF_b	num_site_TF_b	exact	window
ZSCAN22.hg38.10000	ZSCAN22.hg38.10000	10000	10000	10000
ZSCAN22.hg38.10000	CREB1.hg38.10000	10000	67	2582
ZSCAN22.hg38.10000	SP2.hg38.10000	10000	59	2485
ZSCAN22.hg38.10000	RBPJ.hg38.10000	10000	56	2274
ZSCAN22.hg38.10000	SP4.hg38.10000	10000	56	2092
ZSCAN22.hg38.10000	CREM.hg38.10000	10000	55	2172
ZSCAN22.hg38.10000	KLF10.hg38.10000	10000	53	2196
ZSCAN22.hg38.10000	GABPA.hg38.10000	10000	53	2185
ZSCAN22.hg38.10000	SIX5.hg38.10000	10000	52	1982
ZSCAN22.hg38.10000	ATF1.hg38.10000	10000	52	1865
ZSCAN22.hg38.10000	SP1.hg38.10000	10000	51	2639
ZSCAN22.hg38.10000	FOXP1.hg38.10000	10000	51	1525
ZSCAN22.hg38.10000	ZBTB33.hg38.10000	10000	50	1522
ZSCAN22.hg38.10000	TBP.hg38.10000	10000	48	2336
ZSCAN22.hg38.10000	ZNF143.hg38.10000	10000	46	1901
ZSCAN22.hg38.10000	YY1.hg38.10000	10000	45	2198
ZSCAN22.hg38.10000	THAP11.hg38.10000	10000	44	1744
ZSCAN22.hg38.10000	GMEB2.hg38.10000	10000	43	2222
ZSCAN22.hg38.10000	E2F1.hg38.10000	10000	42	2484
ZSCAN22.hg38.10000	ETS1.hg38.10000	10000	42	1998
ZSCAN22.hg38.10000	HIF1A.hg38.10000	10000	42	1639
ZSCAN22.hg38.10000	ZNF574.hg38.10000	10000	41	1876
ZSCAN22.hg38.10000	MAX.hg38.10000	10000	40	2290
ZSCAN22.hg38.10000	KLF11.hg38.10000	10000	39	2160
ZSCAN22.hg38.10000	RELA.hg38.10000	10000	39	1535
ZSCAN22.hg38.10000	TCF12.hg38.10000	10000	38	1598
ZSCAN22.hg38.10000	IRF2.hg38.10000	10000	38	1476
ZSCAN22.hg38.10000	MAZ.hg38.10000	10000	37	2121
ZSCAN22.hg38.10000	KLF5.hg38.10000	10000	37	1899
ZSCAN22.hg38.10000	ZNF324.hg38.10000	10000	37	1521
ZSCAN22.hg38.10000	ERG.hg38.10000	10000	36	2042
ZSCAN22.hg38.10000	NFYC.hg38.10000	10000	36	1971
ZSCAN22.hg38.10000	SP5.hg38.10000	10000	35	1790
ZSCAN22.hg38.10000	FLI1.hg38.10000	10000	35	1381
ZSCAN22.hg38.10000	ELF1.hg38.10000	10000	34	2311
ZSCAN22.hg38.10000	RFX5.hg38.10000	10000	33	1484
ZSCAN22.hg38.10000	IRF3.hg38.10000	10000	33	1015
ZSCAN22.hg38.10000	VDR.hg38.10000	10000	32	1239
ZSCAN22.hg38.10000	KLF15.hg38.10000	10000	31	1927
ZSCAN22.hg38.10000	STAT1.hg38.10000	10000	31	1799
