TF_a	TF_b	num_site_TF_b	exact	window
PITX3.hg38.10000	PITX3.hg38.10000	10000	10000	10000
PITX3.hg38.10000	EBF3.hg38.10000	10000	66	2520
PITX3.hg38.10000	HAND2.hg38.10000	10000	53	2290
PITX3.hg38.10000	TBX2.hg38.10000	10000	41	2032
PITX3.hg38.10000	ISL1.hg38.10000	10000	35	1742
PITX3.hg38.10000	OTX2.hg38.10000	10000	24	732
PITX3.hg38.10000	NEUROD1.hg38.10000	10000	18	906
PITX3.hg38.10000	STAT1.hg38.10000	10000	17	734
PITX3.hg38.10000	TWIST1.hg38.10000	10000	16	905
PITX3.hg38.10000	ZNF574.hg38.10000	10000	14	839
PITX3.hg38.10000	FOXM1.hg38.10000	10000	14	727
PITX3.hg38.10000	HOXC9.hg38.10000	10000	13	1037
PITX3.hg38.10000	ZNF324.hg38.10000	10000	13	639
PITX3.hg38.10000	ZBTB33.hg38.10000	10000	13	601
PITX3.hg38.10000	ZNF792.hg38.10000	10000	13	568
PITX3.hg38.10000	MYC.hg38.10000	10000	12	800
PITX3.hg38.10000	KLF10.hg38.10000	10000	12	749
PITX3.hg38.10000	SIX5.hg38.10000	10000	12	698
PITX3.hg38.10000	CTCF.hg38.10000	10000	12	552
PITX3.hg38.10000	SETDB1.hg38.10000	10000	12	540
PITX3.hg38.10000	TBP.hg38.10000	10000	11	809
PITX3.hg38.10000	SP1.hg38.10000	10000	11	766
PITX3.hg38.10000	RXRA.hg38.10000	10000	11	635
PITX3.hg38.10000	IRF2.hg38.10000	10000	11	635
PITX3.hg38.10000	SOX9.hg38.10000	10000	11	621
PITX3.hg38.10000	RFX5.hg38.10000	10000	11	617
PITX3.hg38.10000	GABPA.hg38.10000	10000	10	767
PITX3.hg38.10000	ZNF143.hg38.10000	10000	10	752
PITX3.hg38.10000	TCF12.hg38.10000	10000	10	743
PITX3.hg38.10000	PBX3.hg38.10000	10000	10	682
PITX3.hg38.10000	THAP11.hg38.10000	10000	10	650
PITX3.hg38.10000	RELA.hg38.10000	10000	10	629
PITX3.hg38.10000	FLI1.hg38.10000	10000	10	601
PITX3.hg38.10000	MYBL2.hg38.10000	10000	10	573
PITX3.hg38.10000	ZSCAN9.hg38.10000	10000	10	551
PITX3.hg38.10000	ZNF778.hg38.10000	10000	10	507
PITX3.hg38.10000	VDR.hg38.10000	10000	10	501
PITX3.hg38.10000	GATA2.hg38.10000	10000	10	495
PITX3.hg38.10000	ATF3.hg38.10000	10000	10	445
PITX3.hg38.10000	KLF1.hg38.10000	10000	10	435
PITX3.hg38.10000	MYCN.hg38.10000	10000	9	1037
PITX3.hg38.10000	CREB1.hg38.10000	10000	9	893
PITX3.hg38.10000	MAX.hg38.10000	10000	9	838
PITX3.hg38.10000	ETV1.hg38.10000	10000	9	704
PITX3.hg38.10000	SP2.hg38.10000	10000	9	671
PITX3.hg38.10000	POU3F2.hg38.10000	10000	9	608
PITX3.hg38.10000	ZNF444.hg38.10000	10000	9	599
PITX3.hg38.10000	FOXP1.hg38.10000	10000	9	590
PITX3.hg38.10000	ZNF580.hg38.10000	10000	9	577
PITX3.hg38.10000	MYRF.hg38.10000	10000	9	575
PITX3.hg38.10000	JUN.hg38.10000	10000	9	550
PITX3.hg38.10000	TRPS1.hg38.10000	10000	9	525
PITX3.hg38.10000	FOXP3.hg38.10000	10000	9	357
PITX3.hg38.10000	STAT5B.hg38.10000	10000	9	341
PITX3.hg38.10000	PHOX2B.hg38.10000	10000	8	782
PITX3.hg38.10000	GMEB2.hg38.10000	10000	8	780
PITX3.hg38.10000	CREM.hg38.10000	10000	8	770
PITX3.hg38.10000	NFATC1.hg38.10000	10000	8	698
PITX3.hg38.10000	RUNX1.hg38.10000	10000	8	593
PITX3.hg38.10000	NEUROG2.hg38.10000	10000	8	584
PITX3.hg38.10000	TFAP4.hg38.10000	10000	8	582
PITX3.hg38.10000	NR2C2.hg38.10000	10000	8	496
PITX3.hg38.10000	SMAD1.hg38.10000	10000	8	495
PITX3.hg38.10000	OSR2.hg38.10000	10000	8	455
PITX3.hg38.10000	PPARG.hg38.10000	10000	8	430
PITX3.hg38.10000	GATA4.hg38.10000	10000	8	410
PITX3.hg38.10000	MIXL1.hg38.10000	10000	8	393
PITX3.hg38.10000	GATA1.hg38.10000	10000	8	384
PITX3.hg38.10000	ZNF701.hg38.10000	10000	8	380
PITX3.hg38.10000	GATA6.hg38.10000	10000	8	333
PITX3.hg38.10000	ZFP64.hg38.10000	10000	8	304
