TF_a	TF_b	num_site_TF_b	exact	window
KDM2B.hg38.10000	KDM2B.hg38.10000	10000	10000	10000
KDM2B.hg38.10000	KMT2A.hg38.10000	10000	72	4809
KDM2B.hg38.10000	CXXC1.hg38.10000	10000	71	4089
KDM2B.hg38.10000	ZFX.hg38.10000	10000	49	4327
KDM2B.hg38.10000	ZBTB26.hg38.10000	10000	30	4070
KDM2B.hg38.10000	ZEB1.hg38.10000	10000	30	1714
KDM2B.hg38.10000	ZBTB14.hg38.10000	10000	27	4206
KDM2B.hg38.10000	NFYA.hg38.10000	10000	26	3731
KDM2B.hg38.10000	ERG.hg38.10000	10000	26	3356
KDM2B.hg38.10000	ZNF341.hg38.10000	10000	26	1877
KDM2B.hg38.10000	RBPJ.hg38.10000	10000	25	3114
KDM2B.hg38.10000	GLIS2.hg38.10000	10000	24	2726
KDM2B.hg38.10000	BCL11B.hg38.10000	10000	23	3198
KDM2B.hg38.10000	PATZ1.hg38.10000	10000	23	2522
KDM2B.hg38.10000	LEF1.hg38.10000	10000	22	2567
KDM2B.hg38.10000	REL.hg38.10000	10000	22	1646
KDM2B.hg38.10000	VDR.hg38.10000	10000	22	1470
KDM2B.hg38.10000	MXI1.hg38.10000	10000	21	3337
KDM2B.hg38.10000	RARG.hg38.10000	10000	21	1154
KDM2B.hg38.10000	ZFP42.hg38.10000	10000	20	3014
KDM2B.hg38.10000	NFATC1.hg38.10000	10000	19	3365
KDM2B.hg38.10000	KLF6.hg38.10000	10000	19	2589
KDM2B.hg38.10000	ZBTB20.hg38.10000	10000	19	2274
KDM2B.hg38.10000	ZBTB48.hg38.10000	10000	19	2229
KDM2B.hg38.10000	RELA.hg38.10000	10000	19	1879
KDM2B.hg38.10000	ETV5.hg38.10000	10000	18	2916
KDM2B.hg38.10000	STAT1.hg38.10000	10000	18	2322
KDM2B.hg38.10000	TRPS1.hg38.10000	10000	18	1322
KDM2B.hg38.10000	HOXA6.hg38.10000	10000	17	2621
KDM2B.hg38.10000	ZBTB33.hg38.10000	10000	17	2124
KDM2B.hg38.10000	SOX4.hg38.10000	10000	17	1923
KDM2B.hg38.10000	ZNF324.hg38.10000	10000	17	1375
KDM2B.hg38.10000	STAT5A.hg38.10000	10000	17	1129
KDM2B.hg38.10000	MYC.hg38.10000	10000	16	4082
KDM2B.hg38.10000	MAX.hg38.10000	10000	16	3803
KDM2B.hg38.10000	TCF7L1.hg38.10000	10000	16	2367
KDM2B.hg38.10000	EPAS1.hg38.10000	10000	16	456
KDM2B.hg38.10000	ZBTB7A.hg38.10000	10000	15	2475
KDM2B.hg38.10000	BCL6.hg38.10000	10000	15	1291
KDM2B.hg38.10000	CREB1.hg38.10000	10000	14	3560
KDM2B.hg38.10000	TFDP1.hg38.10000	10000	14	3315
KDM2B.hg38.10000	ZNF335.hg38.10000	10000	14	2119
KDM2B.hg38.10000	RARA.hg38.10000	10000	14	1887
KDM2B.hg38.10000	FLI1.hg38.10000	10000	14	1795
KDM2B.hg38.10000	ZNF263.hg38.10000	10000	14	1442
KDM2B.hg38.10000	SREBF2.hg38.10000	10000	14	1429
KDM2B.hg38.10000	REST.hg38.10000	10000	14	1411
KDM2B.hg38.10000	STAT6.hg38.10000	10000	14	889
KDM2B.hg38.10000	SOX2.hg38.10000	10000	14	421
KDM2B.hg38.10000	GMEB2.hg38.10000	10000	13	3583
KDM2B.hg38.10000	GABPA.hg38.10000	10000	13	3173
KDM2B.hg38.10000	FOXO3.hg38.10000	10000	13	1444
KDM2B.hg38.10000	MAF.hg38.10000	10000	13	1433
KDM2B.hg38.10000	XBP1.hg38.10000	10000	13	908
KDM2B.hg38.10000	E2F6.hg38.10000	10000	12	3407
KDM2B.hg38.10000	YY2.hg38.10000	10000	12	2067
KDM2B.hg38.10000	BACH1.hg38.10000	10000	12	1684
KDM2B.hg38.10000	IRF1.hg38.10000	10000	12	1280
KDM2B.hg38.10000	STAT3.hg38.10000	10000	12	1148
KDM2B.hg38.10000	ZNF778.hg38.10000	10000	12	921
KDM2B.hg38.10000	MECOM.hg38.10000	10000	12	881
KDM2B.hg38.10000	FOXK1.hg38.10000	10000	12	734
KDM2B.hg38.10000	RELB.hg38.10000	10000	12	676
KDM2B.hg38.10000	PPARD.hg38.10000	10000	12	457
KDM2B.hg38.10000	ELF1.hg38.10000	10000	11	3444
KDM2B.hg38.10000	MYCN.hg38.10000	10000	11	3352
KDM2B.hg38.10000	ELK4.hg38.10000	10000	11	2177
KDM2B.hg38.10000	MYRF.hg38.10000	10000	11	2149
KDM2B.hg38.10000	HIF1A.hg38.10000	10000	11	1931
KDM2B.hg38.10000	NR2C2.hg38.10000	10000	11	1612
KDM2B.hg38.10000	SMAD4.hg38.10000	10000	11	1536
KDM2B.hg38.10000	ZBTB6.hg38.10000	10000	11	1228
KDM2B.hg38.10000	TCF3.hg38.10000	10000	11	1109
KDM2B.hg38.10000	TP53.hg38.10000	10000	11	701
KDM2B.hg38.10000	ZNF768.hg38.10000	10000	11	266
KDM2B.hg38.10000	YY1.hg38.10000	10000	10	3204
KDM2B.hg38.10000	KLF9.hg38.10000	10000	10	3117
KDM2B.hg38.10000	SMAD5.hg38.10000	10000	10	2997
KDM2B.hg38.10000	E2F8.hg38.10000	10000	10	1802
KDM2B.hg38.10000	TFAP2C.hg38.10000	10000	10	1366
KDM2B.hg38.10000	POU5F1.hg38.10000	10000	10	611
KDM2B.hg38.10000	NFKB1.hg38.10000	10000	10	461
KDM2B.hg38.10000	ZNF184.hg38.10000	10000	10	437
KDM2B.hg38.10000	ZNF680.hg38.10000	10000	10	290
KDM2B.hg38.10000	SP5.hg38.10000	10000	9	2644
KDM2B.hg38.10000	IRF2.hg38.10000	10000	9	1811
KDM2B.hg38.10000	OVOL2.hg38.10000	10000	9	1617
KDM2B.hg38.10000	FOXM1.hg38.10000	10000	9	1421
KDM2B.hg38.10000	ARNT.hg38.10000	10000	9	1302
KDM2B.hg38.10000	ZNF18.hg38.10000	10000	9	1169
KDM2B.hg38.10000	SP1.hg38.10000	10000	8	4437
KDM2B.hg38.10000	KLF11.hg38.10000	10000	8	3064
KDM2B.hg38.10000	SP4.hg38.10000	10000	8	2852
KDM2B.hg38.10000	MAZ.hg38.10000	10000	8	2845
KDM2B.hg38.10000	ETS1.hg38.10000	10000	8	2640
KDM2B.hg38.10000	ZBTB11.hg38.10000	10000	8	2101
KDM2B.hg38.10000	FOXP1.hg38.10000	10000	8	1945
KDM2B.hg38.10000	ZSCAN22.hg38.10000	10000	8	1854
KDM2B.hg38.10000	RXRA.hg38.10000	10000	8	1804
KDM2B.hg38.10000	KLF4.hg38.10000	10000	8	1622
KDM2B.hg38.10000	ETV4.hg38.10000	10000	8	1605
KDM2B.hg38.10000	SETDB1.hg38.10000	10000	8	1565
KDM2B.hg38.10000	STAT5B.hg38.10000	10000	8	1513
KDM2B.hg38.10000	JUN.hg38.10000	10000	8	1441
KDM2B.hg38.10000	ZNF444.hg38.10000	10000	8	1340
KDM2B.hg38.10000	ZNF217.hg38.10000	10000	8	1277
KDM2B.hg38.10000	ERF.hg38.10000	10000	8	1105
KDM2B.hg38.10000	SPDEF.hg38.10000	10000	8	834
KDM2B.hg38.10000	MYNN.hg38.10000	10000	8	774
KDM2B.hg38.10000	SMAD1.hg38.10000	10000	8	757
KDM2B.hg38.10000	NR2F1.hg38.10000	10000	8	748
KDM2B.hg38.10000	BCL11A.hg38.10000	10000	8	704
KDM2B.hg38.10000	NR5A2.hg38.10000	10000	8	701
KDM2B.hg38.10000	ZNF449.hg38.10000	10000	8	485
KDM2B.hg38.10000	ZBTB16.hg38.10000	10000	8	437
KDM2B.hg38.10000	NR3C1.hg38.10000	10000	8	196
KDM2B.hg38.10000	ZNF22.hg38.10000	10000	8	119
KDM2B.hg38.10000	HMGA1.hg38.10000	10000	8	60
KDM2B.hg38.10000	HEY1.hg38.10000	10000	7	3733
KDM2B.hg38.10000	KLF5.hg38.10000	10000	7	2713
KDM2B.hg38.10000	KLF15.hg38.10000	10000	7	2574
KDM2B.hg38.10000	ETV1.hg38.10000	10000	7	2427
KDM2B.hg38.10000	MNT.hg38.10000	10000	7	2337
KDM2B.hg38.10000	THAP11.hg38.10000	10000	7	2238
KDM2B.hg38.10000	TCF12.hg38.10000	10000	7	2098
KDM2B.hg38.10000	SOX9.hg38.10000	10000	7	2081
KDM2B.hg38.10000	RUNX1.hg38.10000	10000	7	2071
KDM2B.hg38.10000	MBD2.hg38.10000	10000	7	2030
KDM2B.hg38.10000	RFX5.hg38.10000	10000	7	1915
KDM2B.hg38.10000	PLAG1.hg38.10000	10000	7	1679
KDM2B.hg38.10000	TFAP4.hg38.10000	10000	7	1641
KDM2B.hg38.10000	ZNF580.hg38.10000	10000	7	1440
KDM2B.hg38.10000	POU2F2.hg38.10000	10000	7	1339
KDM2B.hg38.10000	SRF.hg38.10000	10000	7	1265
KDM2B.hg38.10000	ZNF3.hg38.10000	10000	7	1228
KDM2B.hg38.10000	EHF.hg38.10000	10000	7	1067
KDM2B.hg38.10000	MECP2.hg38.10000	10000	7	979
KDM2B.hg38.10000	ARNTL.hg38.10000	10000	7	923
KDM2B.hg38.10000	TCF7L2.hg38.10000	10000	7	848
KDM2B.hg38.10000	ZNF467.hg38.10000	10000	7	837
KDM2B.hg38.10000	FOXO1.hg38.10000	10000	7	802
KDM2B.hg38.10000	ESRRA.hg38.10000	10000	7	506
KDM2B.hg38.10000	HMBOX1.hg38.10000	10000	7	310
KDM2B.hg38.10000	E2F1.hg38.10000	10000	6	4743
KDM2B.hg38.10000	E2F4.hg38.10000	10000	6	3444
KDM2B.hg38.10000	CREM.hg38.10000	10000	6	2859
KDM2B.hg38.10000	ZNF143.hg38.10000	10000	6	2361
KDM2B.hg38.10000	CLOCK.hg38.10000	10000	6	1562
KDM2B.hg38.10000	IRF3.hg38.10000	10000	6	1481
KDM2B.hg38.10000	NEUROD1.hg38.10000	10000	6	1392
KDM2B.hg38.10000	POU3F2.hg38.10000	10000	6	1313
KDM2B.hg38.10000	TFAP2A.hg38.10000	10000	6	1183
KDM2B.hg38.10000	HSF1.hg38.10000	10000	6	1143
KDM2B.hg38.10000	PAX5.hg38.10000	10000	6	1089
KDM2B.hg38.10000	ZFHX2.hg38.10000	10000	6	943
KDM2B.hg38.10000	HIC1.hg38.10000	10000	6	940
KDM2B.hg38.10000	ASCL2.hg38.10000	10000	6	845
KDM2B.hg38.10000	ZNF24.hg38.10000	10000	6	616
KDM2B.hg38.10000	ARID3A.hg38.10000	10000	6	590
KDM2B.hg38.10000	RXRB.hg38.10000	10000	6	541
KDM2B.hg38.10000	ASCL1.hg38.10000	10000	6	524
KDM2B.hg38.10000	ZNF382.hg38.10000	10000	6	205
KDM2B.hg38.10000	AR.hg38.10000	10000	6	63
KDM2B.hg38.10000	NRF1.hg38.10000	10000	5	3650
KDM2B.hg38.10000	SIX5.hg38.10000	10000	5	2680
KDM2B.hg38.10000	CTCFL.hg38.10000	10000	5	2125
KDM2B.hg38.10000	E4F1.hg38.10000	10000	5	2026
KDM2B.hg38.10000	KLF1.hg38.10000	10000	5	1809
KDM2B.hg38.10000	ZNF574.hg38.10000	10000	5	1624
KDM2B.hg38.10000	GFI1B.hg38.10000	10000	5	1560
KDM2B.hg38.10000	KLF16.hg38.10000	10000	5	1400
KDM2B.hg38.10000	FOXP3.hg38.10000	10000	5	1232
