TF_a	TF_b	num_site_TF_b	exact	window
SIX2.hg38.10000	SIX2.hg38.10000	10000	10000	10000
SIX2.hg38.10000	OSR2.hg38.10000	10000	19	519
SIX2.hg38.10000	SIX5.hg38.10000	10000	15	135
SIX2.hg38.10000	FEZF1.hg38.10000	10000	11	467
SIX2.hg38.10000	SP7.hg38.10000	10000	11	409
SIX2.hg38.10000	ZNF554.hg38.10000	10000	8	230
SIX2.hg38.10000	ZNF574.hg38.10000	10000	7	239
SIX2.hg38.10000	ZNF35.hg38.10000	10000	7	232
SIX2.hg38.10000	PRDM6.hg38.10000	10000	6	395
SIX2.hg38.10000	ZNF778.hg38.10000	10000	5	406
SIX2.hg38.10000	PDX1.hg38.10000	10000	5	209
SIX2.hg38.10000	TWIST1.hg38.10000	10000	5	201
SIX2.hg38.10000	KLF5.hg38.10000	10000	5	198
SIX2.hg38.10000	FOXK1.hg38.10000	10000	5	178
SIX2.hg38.10000	ZNF384.hg38.10000	10000	5	103
SIX2.hg38.10000	MYOG.hg38.10000	10000	4	320
SIX2.hg38.10000	ASCL1.hg38.10000	10000	4	276
SIX2.hg38.10000	ZNF324.hg38.10000	10000	4	248
SIX2.hg38.10000	NEUROG2.hg38.10000	10000	4	245
SIX2.hg38.10000	ZNF18.hg38.10000	10000	4	210
SIX2.hg38.10000	NFIC.hg38.10000	10000	4	191
SIX2.hg38.10000	FOXA1.hg38.10000	10000	4	170
SIX2.hg38.10000	HOXC9.hg38.10000	10000	4	149
SIX2.hg38.10000	ZFP1.hg38.10000	10000	4	108
SIX2.hg38.10000	FOXK2.hg38.10000	10000	4	108
SIX2.hg38.10000	HOMEZ.hg38.10000	10000	4	101
SIX2.hg38.10000	SOX9.hg38.10000	10000	4	74
SIX2.hg38.10000	ZBTB42.hg38.10000	10000	3	331
SIX2.hg38.10000	MYF5.hg38.10000	10000	3	237
SIX2.hg38.10000	ZNF467.hg38.10000	10000	3	221
SIX2.hg38.10000	MYOD1.hg38.10000	10000	3	210
SIX2.hg38.10000	TFAP2A.hg38.10000	10000	3	193
SIX2.hg38.10000	NR2F2.hg38.10000	10000	3	186
SIX2.hg38.10000	ZBTB6.hg38.10000	10000	3	184
SIX2.hg38.10000	TCF12.hg38.10000	10000	3	170
SIX2.hg38.10000	NR3C1.hg38.10000	10000	3	153
SIX2.hg38.10000	T.hg38.10000	10000	3	144
SIX2.hg38.10000	MEIS1.hg38.10000	10000	3	139
SIX2.hg38.10000	ISL1.hg38.10000	10000	3	136
SIX2.hg38.10000	PRDM1.hg38.10000	10000	3	134
SIX2.hg38.10000	EOMES.hg38.10000	10000	3	133
SIX2.hg38.10000	NR1H3.hg38.10000	10000	3	129
SIX2.hg38.10000	JUND.hg38.10000	10000	3	123
SIX2.hg38.10000	RXRB.hg38.10000	10000	3	120
SIX2.hg38.10000	LYL1.hg38.10000	10000	3	117
SIX2.hg38.10000	NFIB.hg38.10000	10000	3	113
SIX2.hg38.10000	BCL11A.hg38.10000	10000	3	103
SIX2.hg38.10000	ZNF580.hg38.10000	10000	3	96
SIX2.hg38.10000	NR4A1.hg38.10000	10000	3	91
SIX2.hg38.10000	GLIS1.hg38.10000	10000	2	246
SIX2.hg38.10000	PATZ1.hg38.10000	10000	2	221
SIX2.hg38.10000	EGR2.hg38.10000	10000	2	207
SIX2.hg38.10000	PBX3.hg38.10000	10000	2	201
SIX2.hg38.10000	ZNF701.hg38.10000	10000	2	192
SIX2.hg38.10000	NKX2-1.hg38.10000	10000	2	190
SIX2.hg38.10000	ZIC2.hg38.10000	10000	2	186
SIX2.hg38.10000	TBX5.hg38.10000	10000	2	172
SIX2.hg38.10000	HAND2.hg38.10000	10000	2	170
SIX2.hg38.10000	FOXA2.hg38.10000	10000	2	166
SIX2.hg38.10000	TBX2.hg38.10000	10000	2	163
SIX2.hg38.10000	CDX2.hg38.10000	10000	2	154
SIX2.hg38.10000	AHR.hg38.10000	10000	2	152
SIX2.hg38.10000	TFAP2C.hg38.10000	10000	2	148
SIX2.hg38.10000	MAZ.hg38.10000	10000	2	147
SIX2.hg38.10000	TCF7.hg38.10000	10000	2	146
SIX2.hg38.10000	SOX2.hg38.10000	10000	2	143
SIX2.hg38.10000	PBX2.hg38.10000	10000	2	140
SIX2.hg38.10000	NR2F6.hg38.10000	10000	2	131
SIX2.hg38.10000	PITX3.hg38.10000	10000	2	129
SIX2.hg38.10000	MEF2B.hg38.10000	10000	2	129
SIX2.hg38.10000	FOXA3.hg38.10000	10000	2	129
SIX2.hg38.10000	NANOG.hg38.10000	10000	2	127
SIX2.hg38.10000	ZSCAN16.hg38.10000	10000	2	126
SIX2.hg38.10000	PAX7.hg38.10000	10000	2	122
SIX2.hg38.10000	IKZF5.hg38.10000	10000	2	122
SIX2.hg38.10000	GRHL2.hg38.10000	10000	2	122
SIX2.hg38.10000	ZNF335.hg38.10000	10000	2	120
SIX2.hg38.10000	HIC1.hg38.10000	10000	2	119
SIX2.hg38.10000	ESR2.hg38.10000	10000	2	119
SIX2.hg38.10000	ZSCAN9.hg38.10000	10000	2	118
SIX2.hg38.10000	EBF3.hg38.10000	10000	2	117
SIX2.hg38.10000	ZNF382.hg38.10000	10000	2	116
SIX2.hg38.10000	PAX5.hg38.10000	10000	2	116
SIX2.hg38.10000	GATA2.hg38.10000	10000	2	116
SIX2.hg38.10000	EGR3.hg38.10000	10000	2	116
SIX2.hg38.10000	NKX3-1.hg38.10000	10000	2	115
SIX2.hg38.10000	HOXA9.hg38.10000	10000	2	115
SIX2.hg38.10000	GFI1B.hg38.10000	10000	2	115
SIX2.hg38.10000	ZNF449.hg38.10000	10000	2	114
SIX2.hg38.10000	MLX.hg38.10000	10000	2	111
SIX2.hg38.10000	HES1.hg38.10000	10000	2	109
SIX2.hg38.10000	ATF3.hg38.10000	10000	2	109
SIX2.hg38.10000	MIXL1.hg38.10000	10000	2	108
SIX2.hg38.10000	ARID3A.hg38.10000	10000	2	108
SIX2.hg38.10000	PRDM9.hg38.10000	10000	2	107
SIX2.hg38.10000	TET3.hg38.10000	10000	2	106
SIX2.hg38.10000	ZNF792.hg38.10000	10000	2	105
SIX2.hg38.10000	NFKB1.hg38.10000	10000	2	104
SIX2.hg38.10000	FOSB.hg38.10000	10000	2	98
SIX2.hg38.10000	MITF.hg38.10000	10000	2	95
SIX2.hg38.10000	ZNF680.hg38.10000	10000	2	93
SIX2.hg38.10000	CEBPD.hg38.10000	10000	2	90
SIX2.hg38.10000	RFX5.hg38.10000	10000	2	86
SIX2.hg38.10000	MYB.hg38.10000	10000	2	83
SIX2.hg38.10000	ZNF184.hg38.10000	10000	2	74
SIX2.hg38.10000	KLF6.hg38.10000	10000	2	74
SIX2.hg38.10000	MEF2C.hg38.10000	10000	2	73
SIX2.hg38.10000	STAT1.hg38.10000	10000	2	71
SIX2.hg38.10000	USF1.hg38.10000	10000	2	68
SIX2.hg38.10000	REL.hg38.10000	10000	2	66
SIX2.hg38.10000	ZNF143.hg38.10000	10000	2	52
SIX2.hg38.10000	SRF.hg38.10000	10000	2	44
SIX2.hg38.10000	ZBTB2.hg38.10000	10000	2	32
SIX2.hg38.10000	ZFHX2.hg38.10000	10000	1	213
SIX2.hg38.10000	TCF7L2.hg38.10000	10000	1	200
SIX2.hg38.10000	NR2F1.hg38.10000	10000	1	196
SIX2.hg38.10000	E2F7.hg38.10000	10000	1	180
SIX2.hg38.10000	NKX2-5.hg38.10000	10000	1	176
SIX2.hg38.10000	TEAD4.hg38.10000	10000	1	165
SIX2.hg38.10000	ZNF341.hg38.10000	10000	1	163
SIX2.hg38.10000	MEIS2.hg38.10000	10000	1	156
SIX2.hg38.10000	SMAD4.hg38.10000	10000	1	154
SIX2.hg38.10000	PROX1.hg38.10000	10000	1	149
SIX2.hg38.10000	PBX4.hg38.10000	10000	1	148
SIX2.hg38.10000	OTX2.hg38.10000	10000	1	147
SIX2.hg38.10000	GLIS2.hg38.10000	10000	1	147
SIX2.hg38.10000	ZBTB20.hg38.10000	10000	1	146
SIX2.hg38.10000	TEAD1.hg38.10000	10000	1	144
SIX2.hg38.10000	NEUROD1.hg38.10000	10000	1	143
SIX2.hg38.10000	SMAD3.hg38.10000	10000	1	139
SIX2.hg38.10000	ELF3.hg38.10000	10000	1	138
SIX2.hg38.10000	TCF4.hg38.10000	10000	1	133
SIX2.hg38.10000	HIF1A.hg38.10000	10000	1	129
SIX2.hg38.10000	SP5.hg38.10000	10000	1	128
SIX2.hg38.10000	SCRT1.hg38.10000	10000	1	126
SIX2.hg38.10000	SOX5.hg38.10000	10000	1	125
SIX2.hg38.10000	FOXH1.hg38.10000	10000	1	125
SIX2.hg38.10000	ZBTB48.hg38.10000	10000	1	123
SIX2.hg38.10000	THRB.hg38.10000	10000	1	123
SIX2.hg38.10000	GATA3.hg38.10000	10000	1	121
SIX2.hg38.10000	GATA4.hg38.10000	10000	1	120
SIX2.hg38.10000	FOSL2.hg38.10000	10000	1	120
SIX2.hg38.10000	TCF7L1.hg38.10000	10000	1	119
SIX2.hg38.10000	PKNOX1.hg38.10000	10000	1	119
SIX2.hg38.10000	ZNF652.hg38.10000	10000	1	118
SIX2.hg38.10000	NR5A2.hg38.10000	10000	1	118
SIX2.hg38.10000	HOXB13.hg38.10000	10000	1	118
SIX2.hg38.10000	FOS.hg38.10000	10000	1	116
SIX2.hg38.10000	HMG20A.hg38.10000	10000	1	115
SIX2.hg38.10000	IKZF1.hg38.10000	10000	1	114
SIX2.hg38.10000	GATA6.hg38.10000	10000	1	114
SIX2.hg38.10000	IRF4.hg38.10000	10000	1	113
SIX2.hg38.10000	NFIL3.hg38.10000	10000	1	111
SIX2.hg38.10000	GLIS3.hg38.10000	10000	1	111
SIX2.hg38.10000	HMBOX1.hg38.10000	10000	1	110
