TF_a	TF_b	num_site_TF_b	exact	window
MAZ.hg38.10000	MAZ.hg38.10000	10000	10000	10000
MAZ.hg38.10000	PATZ1.hg38.10000	10000	124	3844
MAZ.hg38.10000	SP4.hg38.10000	10000	87	3309
MAZ.hg38.10000	SP1.hg38.10000	10000	86	4311
MAZ.hg38.10000	KLF5.hg38.10000	10000	84	3637
MAZ.hg38.10000	VEZF1.hg38.10000	10000	82	2774
MAZ.hg38.10000	KLF15.hg38.10000	10000	78	3025
MAZ.hg38.10000	SP2.hg38.10000	10000	72	3448
MAZ.hg38.10000	SP5.hg38.10000	10000	68	3123
MAZ.hg38.10000	KLF9.hg38.10000	10000	67	3313
MAZ.hg38.10000	ZBTB7A.hg38.10000	10000	66	3020
MAZ.hg38.10000	CREB1.hg38.10000	10000	63	3460
MAZ.hg38.10000	RBPJ.hg38.10000	10000	59	3152
MAZ.hg38.10000	KLF1.hg38.10000	10000	59	2585
MAZ.hg38.10000	KLF10.hg38.10000	10000	57	3146
MAZ.hg38.10000	MYC.hg38.10000	10000	56	3658
MAZ.hg38.10000	TCF12.hg38.10000	10000	53	2568
MAZ.hg38.10000	NFYA.hg38.10000	10000	52	3290
MAZ.hg38.10000	GMEB2.hg38.10000	10000	52	3203
MAZ.hg38.10000	KLF11.hg38.10000	10000	52	3179
MAZ.hg38.10000	ERG.hg38.10000	10000	52	3158
MAZ.hg38.10000	E2F1.hg38.10000	10000	51	3801
MAZ.hg38.10000	ELF1.hg38.10000	10000	51	3276
MAZ.hg38.10000	ZNF143.hg38.10000	10000	51	2534
MAZ.hg38.10000	KLF16.hg38.10000	10000	51	2063
MAZ.hg38.10000	ZNF467.hg38.10000	10000	50	1754
MAZ.hg38.10000	MYCN.hg38.10000	10000	49	3312
MAZ.hg38.10000	KLF4.hg38.10000	10000	49	2237
MAZ.hg38.10000	ZBTB26.hg38.10000	10000	48	2949
MAZ.hg38.10000	BCL11B.hg38.10000	10000	48	2754
MAZ.hg38.10000	ZNF574.hg38.10000	10000	48	2141
MAZ.hg38.10000	EGR1.hg38.10000	10000	47	2816
MAZ.hg38.10000	STAT1.hg38.10000	10000	47	2618
MAZ.hg38.10000	MAX.hg38.10000	10000	46	3453
MAZ.hg38.10000	THAP11.hg38.10000	10000	46	2243
MAZ.hg38.10000	ZBTB14.hg38.10000	10000	45	2817
MAZ.hg38.10000	JUN.hg38.10000	10000	45	2093
MAZ.hg38.10000	SOX9.hg38.10000	10000	45	1977
MAZ.hg38.10000	GLIS2.hg38.10000	10000	44	3072
MAZ.hg38.10000	IRF2.hg38.10000	10000	43	2150
MAZ.hg38.10000	SRF.hg38.10000	10000	43	1793
MAZ.hg38.10000	ETV5.hg38.10000	10000	42	2893
MAZ.hg38.10000	E2F4.hg38.10000	10000	41	3000
MAZ.hg38.10000	FOXP1.hg38.10000	10000	41	2295
MAZ.hg38.10000	GABPA.hg38.10000	10000	39	2987
MAZ.hg38.10000	CREM.hg38.10000	10000	39	2887
MAZ.hg38.10000	BHLHE40.hg38.10000	10000	38	2372
MAZ.hg38.10000	FOXM1.hg38.10000	10000	38	1888
MAZ.hg38.10000	KLF6.hg38.10000	10000	37	2598
MAZ.hg38.10000	ETV1.hg38.10000	10000	37	2565
MAZ.hg38.10000	ATF1.hg38.10000	10000	37	2423
MAZ.hg38.10000	ZSCAN22.hg38.10000	10000	37	2106
MAZ.hg38.10000	ZNF324.hg38.10000	10000	37	1845
MAZ.hg38.10000	YY1.hg38.10000	10000	36	2959
MAZ.hg38.10000	RARA.hg38.10000	10000	36	2159
MAZ.hg38.10000	IKZF5.hg38.10000	10000	36	1680
MAZ.hg38.10000	MXI1.hg38.10000	10000	35	2900
MAZ.hg38.10000	ZFP42.hg38.10000	10000	35	2737
MAZ.hg38.10000	ETS1.hg38.10000	10000	35	2704
MAZ.hg38.10000	TFDP1.hg38.10000	10000	35	2637
