TF_a	TF_b	num_site_TF_b	exact	window
ZIM3.hg38.10000	ZIM3.hg38.10000	10000	10000	10000
ZIM3.hg38.10000	ZBTB17.hg38.10000	10000	6	87
ZIM3.hg38.10000	ASCL1.hg38.10000	10000	6	84
ZIM3.hg38.10000	ZNF574.hg38.10000	10000	5	154
ZIM3.hg38.10000	PRDM1.hg38.10000	10000	5	111
ZIM3.hg38.10000	REL.hg38.10000	10000	5	97
ZIM3.hg38.10000	ZNF184.hg38.10000	10000	5	77
ZIM3.hg38.10000	ZNF449.hg38.10000	10000	5	75
ZIM3.hg38.10000	FOXP1.hg38.10000	10000	4	120
ZIM3.hg38.10000	IRF1.hg38.10000	10000	4	115
ZIM3.hg38.10000	ZEB1.hg38.10000	10000	4	114
ZIM3.hg38.10000	HOXA6.hg38.10000	10000	4	109
ZIM3.hg38.10000	STAT6.hg38.10000	10000	4	108
ZIM3.hg38.10000	ZNF341.hg38.10000	10000	4	99
ZIM3.hg38.10000	ZNF490.hg38.10000	10000	4	90
ZIM3.hg38.10000	EBF3.hg38.10000	10000	4	87
ZIM3.hg38.10000	FOXO1.hg38.10000	10000	4	84
ZIM3.hg38.10000	SOX2.hg38.10000	10000	4	81
ZIM3.hg38.10000	RARG.hg38.10000	10000	4	79
ZIM3.hg38.10000	JUN.hg38.10000	10000	3	157
ZIM3.hg38.10000	FOS.hg38.10000	10000	3	149
ZIM3.hg38.10000	FEZF1.hg38.10000	10000	3	146
ZIM3.hg38.10000	ZNF18.hg38.10000	10000	3	139
ZIM3.hg38.10000	PATZ1.hg38.10000	10000	3	130
ZIM3.hg38.10000	HIF1A.hg38.10000	10000	3	125
ZIM3.hg38.10000	FOXM1.hg38.10000	10000	3	122
ZIM3.hg38.10000	HMBOX1.hg38.10000	10000	3	121
ZIM3.hg38.10000	FOSB.hg38.10000	10000	3	119
ZIM3.hg38.10000	FOXA2.hg38.10000	10000	3	115
ZIM3.hg38.10000	MYNN.hg38.10000	10000	3	114
ZIM3.hg38.10000	BCL6.hg38.10000	10000	3	114
ZIM3.hg38.10000	FOXK2.hg38.10000	10000	3	112
ZIM3.hg38.10000	IRF4.hg38.10000	10000	3	107
ZIM3.hg38.10000	MECOM.hg38.10000	10000	3	106
ZIM3.hg38.10000	MEF2A.hg38.10000	10000	3	101
ZIM3.hg38.10000	ETV6.hg38.10000	10000	3	99
ZIM3.hg38.10000	BACH2.hg38.10000	10000	3	98
ZIM3.hg38.10000	VDR.hg38.10000	10000	3	93
ZIM3.hg38.10000	SREBF2.hg38.10000	10000	3	93
ZIM3.hg38.10000	RARA.hg38.10000	10000	3	93
ZIM3.hg38.10000	MEF2C.hg38.10000	10000	3	81
ZIM3.hg38.10000	XBP1.hg38.10000	10000	3	62
ZIM3.hg38.10000	ZNF554.hg38.10000	10000	2	162
ZIM3.hg38.10000	ZNF324.hg38.10000	10000	2	161
ZIM3.hg38.10000	ZNF35.hg38.10000	10000	2	151
ZIM3.hg38.10000	FOSL2.hg38.10000	10000	2	145
ZIM3.hg38.10000	OSR2.hg38.10000	10000	2	142
ZIM3.hg38.10000	RBPJ.hg38.10000	10000	2	140
ZIM3.hg38.10000	ZNF382.hg38.10000	10000	2	130
ZIM3.hg38.10000	TRPS1.hg38.10000	10000	2	130
ZIM3.hg38.10000	NR3C1.hg38.10000	10000	2	127
ZIM3.hg38.10000	ZBTB6.hg38.10000	10000	2	121
ZIM3.hg38.10000	ZNF280A.hg38.10000	10000	2	116
ZIM3.hg38.10000	TFAP4.hg38.10000	10000	2	112
ZIM3.hg38.10000	SMAD1.hg38.10000	10000	2	110
ZIM3.hg38.10000	RXRA.hg38.10000	10000	2	106
ZIM3.hg38.10000	ZBTB33.hg38.10000	10000	2	104
ZIM3.hg38.10000	TP53.hg38.10000	10000	2	101
ZIM3.hg38.10000	BATF.hg38.10000	10000	2	100
ZIM3.hg38.10000	STAT5B.hg38.10000	10000	2	98
ZIM3.hg38.10000	ETV4.hg38.10000	10000	2	98
ZIM3.hg38.10000	ZBTB16.hg38.10000	10000	2	96
ZIM3.hg38.10000	RELB.hg38.10000	10000	2	94
ZIM3.hg38.10000	ZFP42.hg38.10000	10000	2	92
ZIM3.hg38.10000	MEIS2.hg38.10000	10000	2	92
ZIM3.hg38.10000	SCRT1.hg38.10000	10000	2	87
ZIM3.hg38.10000	BATF3.hg38.10000	10000	2	87
ZIM3.hg38.10000	AHR.hg38.10000	10000	2	87
ZIM3.hg38.10000	YY2.hg38.10000	10000	2	85
ZIM3.hg38.10000	NFKB2.hg38.10000	10000	2	85
ZIM3.hg38.10000	NR4A1.hg38.10000	10000	2	84
ZIM3.hg38.10000	ZSCAN16.hg38.10000	10000	2	83
ZIM3.hg38.10000	TP73.hg38.10000	10000	2	83
ZIM3.hg38.10000	HLF.hg38.10000	10000	2	80
ZIM3.hg38.10000	ZNF22.hg38.10000	10000	2	79
ZIM3.hg38.10000	TCF3.hg38.10000	10000	2	79
ZIM3.hg38.10000	ZNF444.hg38.10000	10000	2	78
ZIM3.hg38.10000	PITX3.hg38.10000	10000	2	77
ZIM3.hg38.10000	RFX1.hg38.10000	10000	2	76
ZIM3.hg38.10000	OVOL2.hg38.10000	10000	2	72
ZIM3.hg38.10000	HNF1B.hg38.10000	10000	2	72
ZIM3.hg38.10000	HAND2.hg38.10000	10000	2	72
ZIM3.hg38.10000	ZBTB11.hg38.10000	10000	2	70
ZIM3.hg38.10000	ZBTB14.hg38.10000	10000	2	62
ZIM3.hg38.10000	IRF3.hg38.10000	10000	2	61
ZIM3.hg38.10000	MECP2.hg38.10000	10000	2	44
ZIM3.hg38.10000	ZNF778.hg38.10000	10000	1	169
ZIM3.hg38.10000	JUND.hg38.10000	10000	1	152
ZIM3.hg38.10000	STAT3.hg38.10000	10000	1	143
ZIM3.hg38.10000	PBX3.hg38.10000	10000	1	142
ZIM3.hg38.10000	FOSL1.hg38.10000	10000	1	136
ZIM3.hg38.10000	ZBTB42.hg38.10000	10000	1	133
ZIM3.hg38.10000	JUNB.hg38.10000	10000	1	132
ZIM3.hg38.10000	STAT1.hg38.10000	10000	1	127
