TF_a	TF_b	num_site_TF_b	exact	window
NFE2.hg38.10000	NFE2.hg38.10000	10000	10000	10000
NFE2.hg38.10000	NFE2L2.hg38.10000	10000	679	3799
NFE2.hg38.10000	MAFG.hg38.10000	10000	325	2527
NFE2.hg38.10000	MAFK.hg38.10000	10000	276	1642
NFE2.hg38.10000	BACH1.hg38.10000	10000	221	3100
NFE2.hg38.10000	USF2.hg38.10000	10000	184	1880
NFE2.hg38.10000	USF1.hg38.10000	10000	173	1874
NFE2.hg38.10000	ATF3.hg38.10000	10000	144	2033
NFE2.hg38.10000	FOS.hg38.10000	10000	130	1616
NFE2.hg38.10000	MAFF.hg38.10000	10000	98	776
NFE2.hg38.10000	ZNF316.hg38.10000	10000	98	763
NFE2.hg38.10000	BACH2.hg38.10000	10000	97	2386
NFE2.hg38.10000	PLAG1.hg38.10000	10000	94	1668
NFE2.hg38.10000	JUND.hg38.10000	10000	94	1278
NFE2.hg38.10000	BHLHE40.hg38.10000	10000	92	1864
NFE2.hg38.10000	FOSL1.hg38.10000	10000	81	1083
NFE2.hg38.10000	MAX.hg38.10000	10000	75	1924
NFE2.hg38.10000	JUN.hg38.10000	10000	75	1773
NFE2.hg38.10000	CREM.hg38.10000	10000	71	1763
NFE2.hg38.10000	FOSL2.hg38.10000	10000	70	997
NFE2.hg38.10000	MYC.hg38.10000	10000	68	1886
NFE2.hg38.10000	MYCN.hg38.10000	10000	68	1669
NFE2.hg38.10000	MITF.hg38.10000	10000	67	1612
NFE2.hg38.10000	TCF12.hg38.10000	10000	57	1744
NFE2.hg38.10000	SMAD1.hg38.10000	10000	56	1499
NFE2.hg38.10000	GATA1.hg38.10000	10000	54	1523
NFE2.hg38.10000	STAT1.hg38.10000	10000	53	1724
NFE2.hg38.10000	TFE3.hg38.10000	10000	53	1056
NFE2.hg38.10000	MNT.hg38.10000	10000	52	1756
NFE2.hg38.10000	CREB1.hg38.10000	10000	51	1711
NFE2.hg38.10000	STAT5A.hg38.10000	10000	51	1548
NFE2.hg38.10000	HIF1A.hg38.10000	10000	49	1315
NFE2.hg38.10000	ATF1.hg38.10000	10000	48	1397
NFE2.hg38.10000	TAL1.hg38.10000	10000	47	1505
NFE2.hg38.10000	SOX6.hg38.10000	10000	47	1456
NFE2.hg38.10000	MLX.hg38.10000	10000	46	937
NFE2.hg38.10000	RUNX1.hg38.10000	10000	43	1606
NFE2.hg38.10000	KLF10.hg38.10000	10000	43	1467
NFE2.hg38.10000	CEBPD.hg38.10000	10000	42	1534
NFE2.hg38.10000	STAT3.hg38.10000	10000	42	1224
NFE2.hg38.10000	E2F4.hg38.10000	10000	41	1528
NFE2.hg38.10000	JUNB.hg38.10000	10000	41	896
NFE2.hg38.10000	MXI1.hg38.10000	10000	40	1541
NFE2.hg38.10000	ETS1.hg38.10000	10000	40	1429
NFE2.hg38.10000	SIX5.hg38.10000	10000	40	1342
NFE2.hg38.10000	RBPJ.hg38.10000	10000	38	1430
NFE2.hg38.10000	TFEB.hg38.10000	10000	38	1095
NFE2.hg38.10000	FOSB.hg38.10000	10000	38	893
NFE2.hg38.10000	GABPA.hg38.10000	10000	37	1352
NFE2.hg38.10000	MYNN.hg38.10000	10000	37	1150
NFE2.hg38.10000	RXRA.hg38.10000	10000	36	1488
NFE2.hg38.10000	MECOM.hg38.10000	10000	36	1286
NFE2.hg38.10000	RELA.hg38.10000	10000	35	1342
NFE2.hg38.10000	THAP11.hg38.10000	10000	35	1076
NFE2.hg38.10000	DDIT3.hg38.10000	10000	35	639
NFE2.hg38.10000	PBX3.hg38.10000	10000	34	960
NFE2.hg38.10000	FOXK2.hg38.10000	10000	33	1600
NFE2.hg38.10000	TBP.hg38.10000	10000	33	1573
NFE2.hg38.10000	ETV5.hg38.10000	10000	33	1405
NFE2.hg38.10000	IRF2.hg38.10000	10000	33	1093
NFE2.hg38.10000	YY1.hg38.10000	10000	32	1401
NFE2.hg38.10000	RARA.hg38.10000	10000	32	1183
NFE2.hg38.10000	IRF1.hg38.10000	10000	32	985
NFE2.hg38.10000	ERG.hg38.10000	10000	31	1381
NFE2.hg38.10000	KLF16.hg38.10000	10000	31	1330
NFE2.hg38.10000	NFYC.hg38.10000	10000	31	1318
NFE2.hg38.10000	RFX5.hg38.10000	10000	31	1096
NFE2.hg38.10000	SP1.hg38.10000	10000	30	1550
NFE2.hg38.10000	ZNF554.hg38.10000	10000	30	678
NFE2.hg38.10000	MAZ.hg38.10000	10000	29	1238
NFE2.hg38.10000	BCL6.hg38.10000	10000	29	897
NFE2.hg38.10000	XBP1.hg38.10000	10000	29	649
NFE2.hg38.10000	E2F6.hg38.10000	10000	28	1520
NFE2.hg38.10000	E4F1.hg38.10000	10000	28	1411
NFE2.hg38.10000	FOXP1.hg38.10000	10000	28	1190
NFE2.hg38.10000	ZNF143.hg38.10000	10000	28	1111
NFE2.hg38.10000	ZSCAN9.hg38.10000	10000	28	749
NFE2.hg38.10000	GMEB2.hg38.10000	10000	27	1492
NFE2.hg38.10000	ZEB2.hg38.10000	10000	27	1362
NFE2.hg38.10000	STAT2.hg38.10000	10000	27	1350
NFE2.hg38.10000	KLF5.hg38.10000	10000	27	1310
NFE2.hg38.10000	ARNT.hg38.10000	10000	27	1179
NFE2.hg38.10000	VDR.hg38.10000	10000	27	1031
NFE2.hg38.10000	ELF1.hg38.10000	10000	26	1445
NFE2.hg38.10000	VEZF1.hg38.10000	10000	26	1212
NFE2.hg38.10000	ZBTB17.hg38.10000	10000	26	831
NFE2.hg38.10000	ZNF574.hg38.10000	10000	25	943
NFE2.hg38.10000	ZBTB33.hg38.10000	10000	24	1103
NFE2.hg38.10000	E2F7.hg38.10000	10000	24	1018
NFE2.hg38.10000	TFAP4.hg38.10000	10000	24	997
NFE2.hg38.10000	SMAD3.hg38.10000	10000	24	853
NFE2.hg38.10000	MBD2.hg38.10000	10000	24	825
NFE2.hg38.10000	NR1H2.hg38.10000	10000	24	808
NFE2.hg38.10000	TP53.hg38.10000	10000	24	650
NFE2.hg38.10000	SP2.hg38.10000	10000	23	1109
NFE2.hg38.10000	FOXM1.hg38.10000	10000	23	1024
NFE2.hg38.10000	MYRF.hg38.10000	10000	23	961
NFE2.hg38.10000	REL.hg38.10000	10000	23	945
NFE2.hg38.10000	ZNF580.hg38.10000	10000	23	849
NFE2.hg38.10000	BATF.hg38.10000	10000	23	548
NFE2.hg38.10000	E2F1.hg38.10000	10000	22	1519
NFE2.hg38.10000	BCL11B.hg38.10000	10000	22	1180
NFE2.hg38.10000	FLI1.hg38.10000	10000	22	1086
NFE2.hg38.10000	MYB.hg38.10000	10000	22	980
NFE2.hg38.10000	SOX9.hg38.10000	10000	22	979
NFE2.hg38.10000	ARNTL.hg38.10000	10000	22	917
NFE2.hg38.10000	HES1.hg38.10000	10000	22	768
NFE2.hg38.10000	TBX21.hg38.10000	10000	22	692
NFE2.hg38.10000	EPAS1.hg38.10000	10000	22	679
NFE2.hg38.10000	KLF11.hg38.10000	10000	21	1193
NFE2.hg38.10000	NR2C2.hg38.10000	10000	21	895
NFE2.hg38.10000	POU3F2.hg38.10000	10000	21	693
NFE2.hg38.10000	NFIC.hg38.10000	10000	21	653
NFE2.hg38.10000	ERF.hg38.10000	10000	21	550
NFE2.hg38.10000	TFDP1.hg38.10000	10000	20	1360
NFE2.hg38.10000	ELF4.hg38.10000	10000	20	1293
NFE2.hg38.10000	KLF1.hg38.10000	10000	20	1028
NFE2.hg38.10000	ZSCAN22.hg38.10000	10000	20	825
NFE2.hg38.10000	BCL11A.hg38.10000	10000	20	753
NFE2.hg38.10000	NFYA.hg38.10000	10000	19	1453
NFE2.hg38.10000	ELK4.hg38.10000	10000	19	1226
NFE2.hg38.10000	ZFP42.hg38.10000	10000	19	963
NFE2.hg38.10000	LYL1.hg38.10000	10000	19	779
NFE2.hg38.10000	FOXP3.hg38.10000	10000	19	734
NFE2.hg38.10000	SRF.hg38.10000	10000	19	697
NFE2.hg38.10000	HOXC5.hg38.10000	10000	19	567
NFE2.hg38.10000	ETV1.hg38.10000	10000	18	1151
NFE2.hg38.10000	SP4.hg38.10000	10000	18	948
NFE2.hg38.10000	KLF4.hg38.10000	10000	18	927
NFE2.hg38.10000	ETV4.hg38.10000	10000	18	894
NFE2.hg38.10000	GATA2.hg38.10000	10000	18	880
NFE2.hg38.10000	ZNF792.hg38.10000	10000	18	829
NFE2.hg38.10000	NR4A1.hg38.10000	10000	18	619
NFE2.hg38.10000	CTCF.hg38.10000	10000	18	484
NFE2.hg38.10000	SOX5.hg38.10000	10000	18	388
NFE2.hg38.10000	E2F8.hg38.10000	10000	17	992
NFE2.hg38.10000	POU2F2.hg38.10000	10000	17	858
NFE2.hg38.10000	ZNF324.hg38.10000	10000	17	825
NFE2.hg38.10000	SMAD4.hg38.10000	10000	17	817
NFE2.hg38.10000	FOXO3.hg38.10000	10000	17	789
NFE2.hg38.10000	ZNF217.hg38.10000	10000	17	779
NFE2.hg38.10000	ZNF24.hg38.10000	10000	17	731
NFE2.hg38.10000	KLF6.hg38.10000	10000	16	1170
NFE2.hg38.10000	EGR1.hg38.10000	10000	16	1133
NFE2.hg38.10000	GFI1B.hg38.10000	10000	16	1130
NFE2.hg38.10000	SETDB1.hg38.10000	10000	16	1017
NFE2.hg38.10000	CLOCK.hg38.10000	10000	16	977
NFE2.hg38.10000	TRPS1.hg38.10000	10000	16	940
NFE2.hg38.10000	HMBOX1.hg38.10000	10000	16	866
NFE2.hg38.10000	TET3.hg38.10000	10000	16	741
NFE2.hg38.10000	ZFP1.hg38.10000	10000	16	627
NFE2.hg38.10000	IRF3.hg38.10000	10000	16	552
NFE2.hg38.10000	SREBF2.hg38.10000	10000	15	1198
NFE2.hg38.10000	KLF9.hg38.10000	10000	15	1152
NFE2.hg38.10000	MAF.hg38.10000	10000	15	1046
NFE2.hg38.10000	ZBTB11.hg38.10000	10000	15	938
NFE2.hg38.10000	TCF3.hg38.10000	10000	15	822
NFE2.hg38.10000	ZKSCAN1.hg38.10000	10000	15	660
NFE2.hg38.10000	TEAD4.hg38.10000	10000	15	617
NFE2.hg38.10000	HES2.hg38.10000	10000	15	543
NFE2.hg38.10000	NR1H3.hg38.10000	10000	15	504
NFE2.hg38.10000	MECP2.hg38.10000	10000	15	361
NFE2.hg38.10000	ZBTB2.hg38.10000	10000	15	288
NFE2.hg38.10000	ZBTB7A.hg38.10000	10000	14	1367
NFE2.hg38.10000	SOX4.hg38.10000	10000	14	1046
NFE2.hg38.10000	ZBTB26.hg38.10000	10000	14	1045
NFE2.hg38.10000	MYBL2.hg38.10000	10000	14	817
NFE2.hg38.10000	PAX5.hg38.10000	10000	14	750
NFE2.hg38.10000	NFATC3.hg38.10000	10000	14	739
NFE2.hg38.10000	FOXO1.hg38.10000	10000	14	701
NFE2.hg38.10000	SP7.hg38.10000	10000	14	641
NFE2.hg38.10000	HOMEZ.hg38.10000	10000	14	570
NFE2.hg38.10000	FOXK1.hg38.10000	10000	14	563
NFE2.hg38.10000	GATA4.hg38.10000	10000	14	398
NFE2.hg38.10000	TEAD3.hg38.10000	10000	14	381
NFE2.hg38.10000	ZBTB14.hg38.10000	10000	13	881
NFE2.hg38.10000	IKZF5.hg38.10000	10000	13	775
NFE2.hg38.10000	CEBPA.hg38.10000	10000	13	743
NFE2.hg38.10000	HSF1.hg38.10000	10000	13	700
NFE2.hg38.10000	ETV6.hg38.10000	10000	13	662
NFE2.hg38.10000	IRF4.hg38.10000	10000	13	601
NFE2.hg38.10000	MIXL1.hg38.10000	10000	13	543
NFE2.hg38.10000	AHR.hg38.10000	10000	13	504
NFE2.hg38.10000	HIF3A.hg38.10000	10000	13	504
NFE2.hg38.10000	SOX13.hg38.10000	10000	13	412
NFE2.hg38.10000	LEF1.hg38.10000	10000	12	1087
NFE2.hg38.10000	MEIS2.hg38.10000	10000	12	744
NFE2.hg38.10000	ZIC2.hg38.10000	10000	12	642
NFE2.hg38.10000	ZNF444.hg38.10000	10000	12	607
NFE2.hg38.10000	CEBPB.hg38.10000	10000	12	602
NFE2.hg38.10000	PPARG.hg38.10000	10000	12	601
NFE2.hg38.10000	NFKB1.hg38.10000	10000	12	510
NFE2.hg38.10000	RXRB.hg38.10000	10000	12	476
NFE2.hg38.10000	RBAK.hg38.10000	10000	12	443
NFE2.hg38.10000	ATF7.hg38.10000	10000	12	406
NFE2.hg38.10000	EHF.hg38.10000	10000	11	797
NFE2.hg38.10000	STAT6.hg38.10000	10000	11	773
NFE2.hg38.10000	REST.hg38.10000	10000	11	702
NFE2.hg38.10000	ZBTB16.hg38.10000	10000	11	663
NFE2.hg38.10000	SPI1.hg38.10000	10000	11	640
NFE2.hg38.10000	CTCFL.hg38.10000	10000	11	627
NFE2.hg38.10000	ZNF701.hg38.10000	10000	11	593
NFE2.hg38.10000	ZNF184.hg38.10000	10000	11	592
NFE2.hg38.10000	NKX2-1.hg38.10000	10000	11	575
NFE2.hg38.10000	NR3C1.hg38.10000	10000	11	575
NFE2.hg38.10000	RARG.hg38.10000	10000	11	541
NFE2.hg38.10000	CDX2.hg38.10000	10000	11	425
NFE2.hg38.10000	SOX17.hg38.10000	10000	11	381
NFE2.hg38.10000	SMAD5.hg38.10000	10000	10	1348
NFE2.hg38.10000	NRF1.hg38.10000	10000	10	1200
NFE2.hg38.10000	STAT5B.hg38.10000	10000	10	873
NFE2.hg38.10000	KLF15.hg38.10000	10000	10	843
NFE2.hg38.10000	ELK3.hg38.10000	10000	10	810
NFE2.hg38.10000	PKNOX1.hg38.10000	10000	10	720
NFE2.hg38.10000	PROX1.hg38.10000	10000	10	600
NFE2.hg38.10000	NR2F2.hg38.10000	10000	10	594
NFE2.hg38.10000	MYOD1.hg38.10000	10000	10	587
NFE2.hg38.10000	MSC.hg38.10000	10000	10	484
NFE2.hg38.10000	CEBPG.hg38.10000	10000	10	466
NFE2.hg38.10000	NR5A2.hg38.10000	10000	10	455
NFE2.hg38.10000	BATF3.hg38.10000	10000	10	427
NFE2.hg38.10000	HMG20A.hg38.10000	10000	10	426
NFE2.hg38.10000	MEIS1.hg38.10000	10000	10	425
NFE2.hg38.10000	POU5F1.hg38.10000	10000	10	377
NFE2.hg38.10000	KMT2A.hg38.10000	10000	9	1086
NFE2.hg38.10000	GLIS2.hg38.10000	10000	9	827
NFE2.hg38.10000	ZBTB48.hg38.10000	10000	9	776
NFE2.hg38.10000	HIC1.hg38.10000	10000	9	717
NFE2.hg38.10000	NR2F6.hg38.10000	10000	9	488
NFE2.hg38.10000	SPDEF.hg38.10000	10000	9	397
NFE2.hg38.10000	ZNF35.hg38.10000	10000	9	390
NFE2.hg38.10000	TCF7.hg38.10000	10000	9	357
NFE2.hg38.10000	ZNF652.hg38.10000	10000	9	346
NFE2.hg38.10000	SP5.hg38.10000	10000	8	951
NFE2.hg38.10000	YY2.hg38.10000	10000	8	891
NFE2.hg38.10000	PBX2.hg38.10000	10000	8	757
NFE2.hg38.10000	TCF7L1.hg38.10000	10000	8	749
NFE2.hg38.10000	ZEB1.hg38.10000	10000	8	713
NFE2.hg38.10000	TCF7L2.hg38.10000	10000	8	657
NFE2.hg38.10000	ZNF263.hg38.10000	10000	8	640
NFE2.hg38.10000	ELF3.hg38.10000	10000	8	610
NFE2.hg38.10000	RUNX3.hg38.10000	10000	8	541
NFE2.hg38.10000	ZBTB42.hg38.10000	10000	8	518
NFE2.hg38.10000	ASCL2.hg38.10000	10000	8	483
NFE2.hg38.10000	TEAD1.hg38.10000	10000	8	462
NFE2.hg38.10000	MEF2A.hg38.10000	10000	8	424
NFE2.hg38.10000	GLIS1.hg38.10000	10000	8	401
NFE2.hg38.10000	CXXC1.hg38.10000	10000	7	1196
