overall	high_tfx	low_tfx
0.85417	0.86486	0.81818
0.69388	0.75758	0.56250
0.80769	0.90244	0.45455
0.76087	0.77778	0.70000
0.80769	0.84211	0.71429
0.77551	0.78788	0.75000
0.79167	0.91176	0.50000
0.86275	0.92105	0.69231
0.84314	0.86842	0.76923
0.78000	0.82051	0.63636
0.80392	0.82500	0.72727
0.87037	0.90000	0.78571
0.82000	0.85366	0.66667
0.79630	0.81081	0.76471
0.83636	0.91176	0.71429
0.80000	0.81250	0.76923
0.79592	0.82051	0.70000
0.80000	0.87879	0.58333
0.72000	0.78378	0.53846
0.75862	0.80000	0.66667
0.74510	0.75758	0.72222
0.75556	0.76667	0.73333
0.83333	0.86842	0.75000
0.81633	0.86486	0.66667
0.69388	0.75676	0.50000
0.86275	0.89744	0.75000
0.82609	0.84848	0.76923
0.87500	0.96667	0.72222
0.75000	0.78571	0.60000
0.81633	0.86842	0.63636
0.70370	0.87179	0.26667
0.74000	0.82353	0.56250
0.82692	0.89189	0.66667
0.78846	0.87179	0.53846
0.85417	0.93333	0.72222
0.97674	0.96429	1.00000
0.77551	0.87097	0.61111
0.78000	0.88889	0.50000
0.82692	0.87179	0.69231
0.66667	0.83333	0.26667
0.82692	0.91667	0.62500
0.79167	0.88235	0.57143
0.88462	0.94286	0.76471
0.80952	0.81818	0.78947
0.72222	0.74286	0.68421
0.80000	0.82500	0.73333
0.74510	0.83333	0.53333
0.75000	0.82857	0.53846
0.86957	0.84848	0.92308
0.88235	0.91667	0.80000
0.83019	0.92105	0.60000
0.76000	0.79412	0.68750
0.75000	0.85714	0.46154
0.77586	0.83721	0.60000
0.81132	0.84211	0.73333
0.72727	0.74194	0.69231
0.77778	0.80000	0.71429
0.83333	0.85714	0.78947
0.86667	0.88235	0.81818
0.79310	0.80952	0.75000
0.80000	0.81081	0.76923
0.84783	0.91176	0.66667
0.83019	0.85000	0.76923
0.81132	0.82051	0.78571
0.82000	0.84615	0.72727
0.80000	0.87179	0.62500
0.84000	0.87179	0.72727
0.81250	0.86486	0.63636
0.81633	0.84211	0.72727
0.79630	0.87179	0.60000
0.85106	0.90323	0.75000
0.77083	0.96774	0.41176
0.80769	0.87500	0.58333
0.84211	0.84783	0.81818
0.78571	0.78261	0.80000
0.86538	0.87879	0.84211
0.91837	0.92105	0.90909
0.78431	0.82051	0.66667
0.84906	0.88889	0.76471
0.73913	0.75000	0.71429
0.78000	0.75676	0.84615
0.83929	0.83721	0.84615
0.86957	0.91176	0.75000
0.78571	0.84211	0.66667
0.80435	0.84375	0.71429
0.77358	0.82500	0.61538
0.82759	0.86667	0.69231
0.82353	0.86842	0.69231
0.80851	0.88571	0.58333
0.82000	0.89189	0.61538
0.82456	0.85366	0.75000
0.74510	0.88571	0.43750
0.83929	0.88889	0.63636
0.82692	0.80000	0.91667
0.80488	0.78571	0.84615
0.84444	0.94118	0.54545
0.73333	0.77143	0.60000
0.91489	0.94595	0.80000
0.83929	0.83333	0.85714
0.81132	0.81579	0.80000
0.70833	0.77143	0.53846
0.81481	0.84211	0.75000
0.87234	0.88571	0.83333
0.84906	0.88095	0.72727
0.76000	0.84211	0.50000
0.80769	0.86842	0.64286
0.83929	0.85417	0.75000
0.70909	0.76923	0.56250
0.76471	0.82051	0.58333
0.86957	0.96552	0.70588
0.84314	0.82857	0.87500
0.84211	0.86486	0.80000
0.83673	0.94286	0.57143
0.84906	0.88571	0.77778
0.82143	0.87179	0.70588
0.78000	0.87097	0.63158
0.72340	0.80000	0.50000
0.84314	0.83333	0.88889
0.80851	0.86667	0.70588
0.81481	0.85000	0.71429
0.84906	0.94595	0.62500
0.76364	0.81395	0.58333
0.80851	0.87179	0.50000
0.77551	0.86111	0.53846
0.80357	0.82051	0.76471
0.82609	0.86486	0.66667
0.70909	0.73171	0.64286
0.86275	0.89474	0.76923
0.77778	0.86486	0.58824
0.75000	0.76316	0.70000
0.75000	0.79310	0.63636
0.79245	0.87805	0.50000
0.86792	0.89474	0.80000
0.81633	0.91429	0.57143
0.79592	0.85714	0.64286
0.80769	0.87805	0.54545
0.76087	0.79412	0.66667
0.76000	0.82051	0.54545
0.78182	0.83333	0.61538
0.81250	0.85714	0.69231
0.82353	0.81250	0.84211
0.75000	0.83333	0.56250
0.60870	0.75758	0.23077
0.79592	0.87179	0.50000
0.78723	0.89189	0.40000
0.70588	0.78125	0.57895
0.78261	0.87879	0.53846
0.85106	0.86486	0.80000
0.78846	0.84615	0.61538
0.82609	0.86486	0.66667
0.80000	0.85714	0.70000
0.76471	0.90909	0.50000
0.73077	0.80645	0.61905
0.86275	0.92308	0.66667
0.82692	0.91667	0.62500
0.94444	1.00000	0.78571
0.67391	0.69697	0.61538
0.83019	0.91667	0.64706
0.83019	0.82222	0.87500
0.77273	0.86207	0.60000
0.70000	0.82353	0.43750
0.83673	0.85714	0.78571
0.79630	0.83333	0.72222
0.80851	0.82857	0.75000
0.78571	0.84211	0.66667
0.75510	0.91176	0.40000
0.82353	0.96970	0.55556
0.81132	0.82051	0.78571
0.72917	0.77419	0.64706
0.74510	0.84211	0.46154
0.73585	0.78571	0.54545
0.86792	0.92105	0.73333
0.70588	0.75000	0.60000
0.85965	0.90909	0.69231
0.76471	0.86842	0.46154
0.76596	0.80000	0.66667
0.89583	0.94595	0.72727
0.68627	0.80000	0.43750
0.76786	0.80556	0.70000
0.79167	0.80556	0.75000
0.85417	0.85714	0.84615
0.77273	0.77419	0.76923
0.89796	0.86486	1.00000
0.72549	0.77143	0.62500
0.74074	0.77500	0.64286
0.77586	0.80851	0.63636
0.77273	0.86207	0.60000
0.81132	0.82051	0.78571
0.78723	0.83871	0.68750
0.79592	0.84848	0.68750
0.76000	0.91176	0.43750
0.69231	0.84211	0.28571
0.91525	0.93182	0.86667
0.77551	0.83333	0.61538
0.75472	0.81818	0.44444
0.76471	0.85294	0.58824
0.82353	0.89474	0.61538
0.82143	0.82222	0.81818
0.78261	0.85714	0.54545
0.82143	0.87500	0.68750
0.87273	0.89189	0.83333
0.85965	0.95000	0.64706
0.76596	0.78947	0.66667
0.78846	0.82500	0.66667
0.77778	0.82927	0.61538
0.74138	0.89474	0.45000
0.78846	0.80000	0.76471
0.82143	0.86047	0.69231
0.75439	0.82051	0.61111
0.74000	0.85294	0.50000
0.76364	0.84615	0.56250
0.78182	0.84211	0.64706
0.80435	0.80556	0.80000
0.82000	0.82500	0.80000
0.80769	0.82500	0.75000
0.86275	0.92105	0.69231
0.80392	0.86486	0.64286
0.81132	0.84211	0.73333
0.78431	0.90000	0.36364
0.81132	0.84211	0.73333
0.74545	0.84211	0.52941
0.78000	0.84848	0.64706
0.86275	0.87805	0.80000
0.76364	0.78049	0.71429
0.81250	0.84375	0.75000
0.76364	0.87179	0.50000
0.88462	0.92308	0.76923
0.72093	0.72414	0.71429
0.80769	0.86486	0.66667
0.83673	0.91667	0.61538
0.68750	0.84375	0.37500
0.76000	0.80000	0.66667
0.77778	0.83333	0.66667
