overall	high_tfx	low_tfx
0.86713	0.90882	0.73333
0.78595	0.86397	0.53968
0.92296	0.95714	0.64286
0.89808	0.92063	0.84000
0.89286	0.91317	0.87755
0.87710	0.91667	0.78333
0.90476	0.94444	0.53333
0.89043	0.93557	0.69048
0.88354	0.89076	0.83333
0.89304	0.93889	0.64286
0.87692	0.88972	0.76667
0.94093	0.94750	0.89583
0.86700	0.89951	0.55000
0.88324	0.88889	0.90000
0.91005	0.97544	0.73148
0.86508	0.89683	0.71429
0.86532	0.88889	0.75000
0.89087	0.93750	0.65625
0.80960	0.87059	0.60000
0.85697	0.92231	0.63636
0.81587	0.88095	0.67901
0.82540	0.81019	0.79630
0.90207	0.93838	0.79167
0.94301	0.94643	0.90909
0.80471	0.79814	0.78125
0.91850	0.93158	0.85185
0.88280	0.90741	0.77500
0.90559	0.93750	0.67500
0.83780	0.85648	0.75000
0.89130	0.95833	0.60000
0.82418	0.90789	0.28571
0.87179	0.92708	0.68333
0.88182	0.94345	0.74074
0.88437	0.92935	0.63889
0.90261	0.94444	0.76623
0.98684	0.98980	1.00000
0.82155	0.91667	0.55556
0.85346	0.91022	0.58333
0.87813	0.93889	0.52500
0.84783	0.93498	0.34091
0.90370	0.96753	0.60000
0.90101	0.93676	0.70000
0.94118	1.00000	0.66667
0.90323	0.92917	0.84091
0.83265	0.83667	0.84524
0.88462	0.89223	0.82000
0.86364	0.90937	0.64815
0.78671	0.81333	0.63636
0.86745	0.87308	0.88095
0.94984	0.94737	0.96000
0.92143	0.96359	0.67857
0.82051	0.81597	0.85938
0.80348	0.90523	0.42500
0.86380	0.93074	0.51852
0.87857	0.91967	0.68519
0.79060	0.80833	0.76667
0.84552	0.87469	0.77500
0.92044	0.96667	0.84524
0.92308	0.94444	0.66667
0.85714	0.88657	0.76364
0.89372	0.92941	0.71429
0.89905	0.96491	0.55556
0.81378	0.83459	0.73333
0.86063	0.88624	0.75000
0.89163	0.89167	0.93333
0.92339	0.96579	0.72727
0.89773	0.90212	0.92857
0.95804	0.97953	0.82143
0.88167	0.90556	0.76667
0.85931	0.90556	0.70000
0.93455	0.96218	0.85455
0.85590	0.97899	0.41429
0.89286	0.91479	0.74074
0.90199	0.89249	0.88889
0.84547	0.86174	0.80000
0.91398	0.93609	0.82143
0.93500	0.95238	0.83333
0.88580	0.90909	0.80000
0.91810	0.97813	0.65385
0.83932	0.83401	0.87500
0.85760	0.86842	0.95238
0.90000	0.91558	0.77500
0.90926	0.92281	0.78125
0.86079	0.91389	0.67532
0.90095	0.95294	0.75000
0.86467	0.86957	0.80556
0.88364	0.89076	0.85000
0.91223	0.96944	0.55556
0.90293	0.94755	0.71875
0.90422	0.94152	0.66667
0.88363	0.91538	0.78125
0.88199	0.96000	0.46154
0.90641	0.96443	0.64286
0.88606	0.90385	0.81481
0.82564	0.86667	0.65000
0.90329	0.96071	0.60714
0.89440	0.92657	0.66667
0.99060	0.99706	0.87500
0.91276	0.91204	0.97917
0.91159	0.89722	1.00000
0.75661	0.83333	0.47619
0.86536	0.91369	0.69841
0.90000	0.92105	0.80556
0.91523	0.92220	0.86667
0.88942	0.94493	0.62963
0.91407	0.95238	0.75000
0.91282	0.93043	0.71429
0.79286	0.83611	0.61818
0.88254	0.92857	0.59259
0.91731	0.97895	0.70000
0.91770	0.96405	0.81667
0.89130	0.93636	0.77083
0.94314	0.99667	0.64583
0.97067	0.98366	0.92308
0.91016	0.93207	0.83333
0.81462	0.86190	0.64286
0.86775	0.92763	0.68750
0.85323	0.86353	0.72222
0.92210	0.95928	0.87143
0.86694	0.88722	0.77083
