overall	high_tfx	low_tfx
0.88462	0.93529	0.56667
0.82943	0.89338	0.71429
0.90963	0.93333	0.75000
0.91923	0.93651	0.88000
0.91369	0.97199	0.65306
0.91077	0.96825	0.73333
0.89771	0.94792	0.44444
0.93673	0.96078	0.88095
0.89596	0.89356	0.88095
0.91002	0.94444	0.71429
0.90000	0.90476	0.83333
0.92995	0.93250	0.89583
0.89163	0.91422	0.60000
0.88736	0.92982	0.77143
0.87434	0.96140	0.66667
0.88690	0.91270	0.76190
0.86700	0.88889	0.75000
0.89286	0.95588	0.50000
0.86080	0.90000	0.67500
0.77524	0.83459	0.68831
0.87937	0.93254	0.62963
0.84921	0.85185	0.75926
0.87172	0.92437	0.68750
0.96324	0.95833	1.00000
0.82660	0.78882	0.90625
0.89342	0.92632	0.66667
0.85822	0.88148	0.77500
0.88462	0.91964	0.73750
0.86756	0.87731	0.79167
0.92809	0.96667	0.73333
0.80907	0.91316	0.33929
0.87179	0.91319	0.75000
0.87424	0.93452	0.72222
0.88438	0.94022	0.50000
0.93043	0.97222	0.83117
0.97149	0.97959	0.94000
0.85859	0.94167	0.52778
0.85990	0.91022	0.56250
0.85781	0.91111	0.62500
0.86180	0.95356	0.45455
0.91111	0.98377	0.58182
0.94949	0.97628	0.77500
0.94608	1.00000	0.59524
0.87601	0.93542	0.64773
0.89575	0.88000	0.92857
0.92440	0.93484	0.84000
0.83542	0.89687	0.51852
0.77448	0.82667	0.45455
0.83821	0.81154	0.90476
0.97492	0.98142	0.98000
0.94857	0.99440	0.73214
0.85096	0.87153	0.82812
0.86087	0.90850	0.52500
0.90920	0.93939	0.77778
0.91714	0.96122	0.62963
0.80769	0.84167	0.73333
0.90897	0.93734	0.85000
0.94513	0.97000	0.96429
0.88462	0.90625	0.66667
0.90435	0.92824	0.81818
0.89533	0.94118	0.69048
0.92952	0.98596	0.58333
0.90029	0.91479	0.86667
0.88649	0.91005	0.77083
0.88506	0.90833	0.83333
0.95161	0.97368	0.87273
0.92857	0.93386	0.85714
0.97552	0.98830	0.82143
0.88833	0.90833	0.70000
0.85931	0.91944	0.62000
0.95273	0.99160	0.80000
0.89062	0.98319	0.58571
0.87798	0.88471	0.77778
0.89454	0.88641	0.77778
0.84036	0.85038	0.72000
0.92166	0.92857	0.86905
0.90667	0.94958	0.50000
0.88580	0.89572	0.91429
0.88075	0.94687	0.63462
0.86578	0.85425	0.92500
0.88160	0.89766	0.83333
0.92564	0.95671	0.70000
0.89792	0.94035	0.75000
0.85313	0.90000	0.68831
0.92190	0.96078	0.79167
0.87322	0.86445	0.88889
0.92000	0.91387	0.97500
0.90439	0.94167	0.77778
0.91758	0.97203	0.68750
0.88149	0.92690	0.83333
0.89130	0.93077	0.62500
0.87422	0.95000	0.48718
0.95641	0.98024	0.75000
0.91454	0.95055	0.59259
0.85641	0.88333	0.75000
0.87860	0.94643	0.53571
0.86638	0.88811	0.71429
0.98496	0.98529	1.00000
0.91406	0.93287	0.95833
0.94928	0.93333	0.94444
0.83774	0.85333	0.78571
0.88499	0.91964	0.76190
0.92000	0.92434	0.91667
0.94109	0.93822	0.96667
0.88942	0.95362	0.51852
0.90815	0.95798	0.66667
0.93462	0.94957	1.00000
0.81714	0.86389	0.60000
0.91111	0.96561	0.59259
0.93654	0.98947	0.75714
0.95497	0.98039	0.76667
0.90793	0.94242	0.80208
0.94649	1.00000	0.64583
0.96041	0.97712	0.90769
0.89062	0.92120	0.76389
0.83957	0.90476	0.63095
0.90942	0.95066	0.78125
0.88387	0.88471	0.72222
0.94203	0.98190	0.85714
0.89163	0.90476	0.95833
0.93162	0.97576	0.74545
0.91534	0.92609	0.88571
0.87778	0.91270	0.50000
0.85667	0.88254	0.66667
0.87834	0.93583	0.56667
0.91856	0.95029	0.61111
0.87067	0.91667	0.75000
0.92763	0.93913	0.77778
0.86389	0.90909	0.63889
0.87321	0.88515	0.71429
0.88800	0.89899	0.82143
0.90661	0.95455	0.71429
0.93143	0.96122	0.81481
0.86905	0.95667	0.45833
0.91000	0.96053	0.68750
0.90312	0.91627	0.30000
0.92762	0.93080	0.90625
0.87344	0.92000	0.66667
0.88462	0.88864	0.85714
0.85913	0.88235	0.80000
0.86574	0.91016	0.80682
0.92654	0.96904	0.77083
0.85119	0.88889	0.40000
0.92347	0.96944	0.79167
0.88909	0.89706	0.93750
0.88272	0.94048	0.75556
0.88636	0.95926	0.64286
0.92308	0.95152	0.83333
0.87558	0.90374	0.75000
0.87692	0.90705	0.85714
0.90457	0.95455	0.71717
0.84286	0.88889	0.63889
0.84242	0.92857	0.51923
0.93077	0.94974	0.87500
0.92320	0.96429	0.70833
0.97931	1.00000	0.79167
0.90769	0.93015	0.83333
0.94571	0.97523	0.84722
0.96296	0.97222	1.00000
0.83958	0.90952	0.64000
0.80500	0.89236	0.50000
0.89967	0.93464	0.77083
0.87500	0.88636	0.75000
0.87636	0.91830	0.68571
0.89196	0.94444	0.61538
0.87833	0.95439	0.54000
0.94984	1.00000	0.77778
0.91738	0.95924	0.85000
0.87840	0.92857	0.66667
0.89815	0.95568	0.52500
0.91453	0.95011	0.70000
0.87391	0.93906	0.59091
0.82007	0.89632	0.63636
0.94000	0.98958	0.47500
0.87809	0.93333	0.38889
0.85531	0.90196	0.65625
0.92882	0.93567	0.83333
0.84472	0.88158	0.79167
0.89548	0.94444	0.75824
0.88870	0.90123	0.85714
0.88007	0.91447	0.70000
0.88421	0.92083	1.00000
0.95455	0.94706	1.00000
0.86769	0.87667	0.78333
0.82418	0.87000	0.56250
0.86667	0.87179	0.78571
0.85625	0.91414	0.59259
