overall	high_tfx	low_tfx
0.72340	0.72727	0.71429
0.76923	0.92593	0.41667
0.71111	0.81250	0.46154
0.61364	0.65517	0.53333
0.65385	0.72500	0.41667
0.85106	0.93939	0.64286
0.68627	0.69231	0.66667
0.77083	0.80556	0.66667
0.79245	0.78947	0.80000
0.68627	0.72222	0.60000
0.76786	0.88889	0.55000
0.76471	0.77500	0.72727
0.76471	0.81081	0.64286
0.67347	0.72973	0.50000
0.73214	0.79167	0.37500
0.62500	0.70968	0.47059
0.80769	0.80952	0.80000
0.73077	0.79487	0.53846
0.72917	0.75000	0.66667
0.68966	0.75000	0.55556
0.66667	0.75610	0.30000
0.80851	0.82353	0.76923
0.77551	0.77778	0.76923
0.73585	0.70000	0.84615
0.75000	0.80556	0.62500
0.77358	0.75676	0.81250
0.75000	0.79412	0.60000
0.74419	0.77419	0.66667
0.73913	0.77778	0.60000
0.65116	0.71875	0.45455
0.76364	0.82500	0.60000
0.68000	0.70588	0.62500
0.70909	0.81579	0.47059
0.70000	0.74359	0.54545
0.75510	0.83871	0.61111
0.74000	0.78788	0.64706
0.72340	0.68750	0.80000
0.67442	0.67857	0.66667
0.62745	0.57895	0.76923
0.76471	0.86842	0.46154
0.76271	0.82927	0.61111
0.72549	0.80000	0.45455
0.75556	0.79412	0.63636
0.75862	0.78049	0.70588
0.64151	0.71053	0.46667
0.65909	0.67647	0.60000
0.74000	0.75000	0.70000
0.76087	0.80645	0.66667
0.71154	0.71429	0.70000
0.74138	0.82927	0.52941
0.69565	0.67647	0.75000
0.78431	0.78947	0.76923
0.70833	0.75000	0.58333
0.69388	0.74286	0.57143
0.78723	0.84848	0.64286
0.73469	0.78947	0.54545
0.75000	0.73684	0.78571
0.63043	0.69697	0.46154
0.76000	0.77143	0.73333
0.63333	0.72093	0.41176
0.65217	0.65625	0.64286
0.74468	0.78788	0.64286
0.69811	0.78378	0.50000
0.73214	0.73171	0.73333
0.68519	0.72222	0.61111
0.69231	0.72222	0.62500
0.72917	0.80000	0.37500
0.75000	0.75000	0.75000
0.69565	0.75862	0.58824
0.71429	0.70270	0.75000
0.70370	0.76744	0.45455
0.66667	0.69697	0.58333
0.68085	0.71053	0.55556
0.71154	0.81579	0.42857
0.60714	0.61111	0.60000
0.71698	0.73171	0.66667
0.68889	0.73529	0.54545
0.71429	0.68571	0.78571
0.68966	0.75000	0.55556
0.82222	0.80000	1.00000
0.66667	0.71053	0.57895
0.70588	0.68421	0.76923
0.79167	0.86842	0.50000
0.74545	0.78947	0.64706
0.62222	0.69697	0.41667
0.71154	0.78378	0.53333
0.75926	0.72093	0.90909
0.72549	0.72500	0.72727
0.77778	0.81818	0.66667
0.73469	0.77778	0.61538
0.66667	0.72093	0.50000
0.80000	0.82353	0.75000
0.74510	0.77778	0.66667
0.66667	0.69697	0.60000
0.79545	0.78125	0.83333
0.74468	0.79412	0.61538
0.71111	0.75000	0.64706
0.63462	0.68571	0.52941
0.58929	0.64286	0.42857
0.71154	0.80000	0.52941
0.64706	0.72222	0.46667
0.70588	0.75676	0.57143
0.63830	0.75758	0.35714
0.70968	0.76596	0.53333
0.67391	0.73529	0.50000
0.79592	0.86842	0.54545
0.74138	0.76316	0.70000
0.75862	0.82222	0.53846
