overall	high_tfx	low_tfx
0.81250	0.86486	0.63636
0.75510	0.84848	0.56250
0.80769	0.85366	0.63636
0.78261	0.77778	0.80000
0.82692	0.92105	0.57143
0.77551	0.78788	0.75000
0.77083	0.88235	0.50000
0.88235	0.92105	0.76923
0.92157	0.92105	0.92308
0.76000	0.79487	0.63636
0.74510	0.77500	0.63636
0.87037	0.90000	0.78571
0.84000	0.87805	0.66667
0.70370	0.78378	0.52941
0.80000	0.88235	0.66667
0.77778	0.81250	0.69231
0.79592	0.82051	0.70000
0.75556	0.87879	0.41667
0.76000	0.81081	0.61538
0.81034	0.90000	0.61111
0.72549	0.84848	0.50000
0.73333	0.76667	0.66667
0.81481	0.86842	0.68750
0.85714	0.94595	0.58333
0.77551	0.81081	0.66667
0.82353	0.84615	0.75000
0.84783	0.84848	0.84615
0.81250	0.90000	0.66667
0.80769	0.80952	0.80000
0.81633	0.89474	0.54545
0.74074	0.84615	0.46667
0.80000	0.82353	0.75000
0.80769	0.89189	0.60000
0.80769	0.89744	0.53846
0.87500	0.90000	0.83333
0.86047	0.89286	0.80000
0.79592	0.90323	0.61111
0.72000	0.80556	0.50000
0.75000	0.76923	0.69231
0.80392	0.88889	0.60000
0.82692	0.91667	0.62500
0.85417	0.91176	0.71429
0.86538	0.97143	0.64706
0.74603	0.79545	0.63158
0.77778	0.77143	0.78947
0.85455	0.85000	0.86667
0.82353	0.91667	0.60000
0.72917	0.80000	0.53846
0.82609	0.84848	0.76923
0.86275	0.94444	0.66667
0.86792	0.94737	0.66667
0.78000	0.79412	0.75000
0.77083	0.85714	0.53846
0.77586	0.86047	0.53333
0.83019	0.92105	0.60000
0.70455	0.74194	0.61538
0.90741	0.92500	0.85714
0.85185	0.85714	0.84211
0.82222	0.88235	0.63636
0.82759	0.83333	0.81250
0.80000	0.89189	0.53846
0.82609	0.91176	0.58333
0.81132	0.90000	0.53846
0.75472	0.79487	0.64286
0.88000	0.87179	0.90909
0.81818	0.89744	0.62500
0.86000	0.89744	0.72727
0.83333	0.86486	0.72727
0.71429	0.78947	0.45455
0.77778	0.84615	0.60000
0.82979	0.90323	0.68750
0.72917	0.90323	0.41176
0.76923	0.85000	0.50000
0.84211	0.82609	0.90909
0.76786	0.78261	0.70000
0.80769	0.87879	0.68421
0.77551	0.86842	0.45455
0.76471	0.76923	0.75000
0.84906	0.88889	0.76471
0.78261	0.84375	0.64286
0.78000	0.81081	0.69231
0.80357	0.83721	0.69231
0.80435	0.85294	0.66667
0.73214	0.78947	0.61111
0.82609	0.90625	0.64286
0.75472	0.77500	0.69231
0.79310	0.75556	0.92308
0.82353	0.89474	0.61538
0.80851	0.88571	0.58333
0.86000	0.91892	0.69231
0.84211	0.87805	0.75000
0.74510	0.85714	0.50000
0.85714	0.93333	0.54545
0.78846	0.82500	0.66667
0.82927	0.82143	0.84615
0.73333	0.76471	0.63636
0.75556	0.82857	0.50000
0.93617	0.97297	0.80000
0.87500	0.88095	0.85714
0.83019	0.84211	0.80000
0.79167	0.77143	0.84615
0.79630	0.84211	0.68750
0.82979	0.88571	0.66667
0.79245	0.80952	0.72727
0.76000	0.84211	0.50000
0.80769	0.86842	0.64286
0.83929	0.83333	0.87500
0.74545	0.82051	0.56250
0.72549	0.82051	0.41667
0.82609	0.96552	0.58824
0.74510	0.77143	0.68750
0.78947	0.81081	0.75000
0.81633	0.91429	0.57143
0.77358	0.80000	0.72222
0.85714	0.87179	0.82353
0.76000	0.87097	0.57895
0.70213	0.74286	0.58333
0.76471	0.78571	0.66667
0.76596	0.83333	0.64706
0.85185	0.87500	0.78571
0.81132	0.94595	0.50000
0.81818	0.83721	0.75000
0.85106	0.89744	0.62500
0.79592	0.88889	0.53846
0.76786	0.82051	0.64706
0.84783	0.89189	0.66667
0.70909	0.78049	0.50000
0.88235	0.92105	0.76923
0.77778	0.83784	0.64706
0.81250	0.81579	0.80000
0.72500	0.86207	0.36364
0.81132	0.87805	0.58333
0.81132	0.86842	0.66667
0.77551	0.88571	0.50000
0.75510	0.85714	0.50000
0.76923	0.85366	0.45455
0.73913	0.76471	0.66667
0.68000	0.76923	0.36364
0.83636	0.85714	0.76923
0.79167	0.85714	0.61538
0.86275	0.96875	0.68421
0.84615	0.91667	0.68750
0.69565	0.81818	0.38462
0.81633	0.89744	0.50000
0.70213	0.81081	0.30000
0.78431	0.87500	0.63158
0.76087	0.87879	0.46154
0.78723	0.86486	0.50000
0.73077	0.71795	0.76923
0.80435	0.83784	0.66667
0.81818	0.88571	0.70000
0.74510	0.78788	0.66667
0.76923	0.87097	0.61905
0.82353	0.87179	0.66667
0.82692	0.91667	0.62500
0.90741	0.97500	0.71429
0.82609	0.84848	0.76923
0.83019	0.91667	0.64706
0.84906	0.86667	0.75000
0.81818	0.86207	0.73333
0.74000	0.85294	0.50000
0.83673	0.85714	0.78571
0.77778	0.88889	0.55556
0.80851	0.82857	0.75000
0.80357	0.86842	0.66667
0.73469	0.88235	0.40000
0.70588	0.87879	0.38889
0.81132	0.87179	0.64286
0.68750	0.74194	0.58824
0.70588	0.78947	0.46154
0.83019	0.85714	0.72727
0.79245	0.89474	0.53333
0.78431	0.80556	0.73333
0.78947	0.84091	0.61538
0.78431	0.89474	0.46154
0.78723	0.80000	0.75000
0.83333	0.91892	0.54545
0.66667	0.80000	0.37500
0.89286	0.91667	0.85000
0.81250	0.80556	0.83333
0.77083	0.82857	0.61538
0.77273	0.83871	0.61538
0.87755	0.89189	0.83333
0.72549	0.71429	0.75000
0.72222	0.80000	0.50000
0.77586	0.80851	0.63636
0.77273	0.79310	0.73333
0.81132	0.84615	0.71429
0.85106	0.87097	0.81250
0.79592	0.87879	0.62500
0.80000	0.91176	0.56250
0.71154	0.84211	0.35714
0.88136	0.90909	0.80000
0.79592	0.86111	0.61538
0.83019	0.88636	0.55556
0.74510	0.82353	0.58824
0.82353	0.89474	0.61538
0.83929	0.84444	0.81818
0.78261	0.88571	0.45455
0.80357	0.90000	0.56250
0.87273	0.89189	0.83333
0.85965	0.90000	0.76471
0.80851	0.84211	0.66667
0.76923	0.82500	0.58333
0.74074	0.82927	0.46154
0.84483	0.92105	0.70000
0.80769	0.85714	0.70588
0.80357	0.88372	0.53846
0.82456	0.84615	0.77778
0.72000	0.73529	0.68750
0.72727	0.82051	0.50000
0.83636	0.86842	0.76471
0.82609	0.83333	0.80000
0.84000	0.87500	0.70000
0.76923	0.80000	0.66667
0.84314	0.92105	0.61538
0.80392	0.89189	0.57143
0.81132	0.89474	0.60000
0.86275	0.92500	0.63636
0.81132	0.84211	0.73333
0.78182	0.86842	0.58824
0.76000	0.81818	0.64706
0.86275	0.87805	0.80000
0.80000	0.75610	0.92857
0.81250	0.87500	0.68750
0.80000	0.92308	0.50000
0.88462	1.00000	0.53846
0.72093	0.72414	0.71429
0.78846	0.81081	0.73333
0.81633	0.86111	0.69231
0.72917	0.84375	0.50000
0.78000	0.82857	0.66667
0.82222	0.86667	0.73333
0.76000	0.88571	0.46667
0.78846	0.77500	0.83333
0.82979	0.80000	0.88235
0.79245	0.83333	0.70588
0.81481	0.86364	0.60000
0.78846	0.89189	0.53333
0.70732	0.88462	0.40000
0.84444	0.88235	0.72727
0.78000	0.81081	0.69231
0.79592	0.88571	0.57143
0.78182	0.84615	0.62500
0.73214	0.86111	0.50000
0.75472	0.78788	0.70000
0.90909	0.91489	0.87500
0.72222	0.83333	0.50000
0.80952	0.82759	0.76923
0.71698	0.78049	0.50000
0.76923	0.78947	0.71429
0.81633	0.97143	0.42857
0.81667	0.85106	0.69231
0.77551	0.82857	0.64286
0.78431	0.82353	0.70588
0.83636	0.91892	0.66667
0.72917	0.78788	0.60000
0.83929	0.92500	0.62500
0.78049	0.92857	0.46154
0.79310	0.87500	0.61111
0.75000	0.83333	0.56250
0.81250	0.78947	0.90000
0.66667	0.75676	0.42857
0.81633	0.94286	0.50000
0.82456	0.88636	0.61538
0.74510	0.77143	0.68750
0.84615	0.91429	0.70588
0.76087	0.80645	0.66667
0.79245	0.80952	0.72727
0.82692	0.88889	0.68750
0.77083	0.90323	0.52941
0.78947	0.86364	0.53846
0.82609	0.77419	0.93333
0.70492	0.81250	0.30769
0.82692	0.91176	0.66667
0.80000	0.85000	0.60000
0.75510	0.82857	0.57143
0.77551	0.86486	0.50000
0.76471	0.82051	0.58333
0.82692	0.83784	0.80000
0.90385	0.88889	0.93750
0.80702	0.87179	0.66667
0.82000	0.87179	0.63636
0.80851	0.87879	0.64286
0.86000	0.87500	0.80000
0.77778	0.90909	0.41667
0.82609	0.88235	0.66667
0.79245	0.78378	0.81250
0.85106	0.88889	0.72727
0.92308	0.90000	1.00000
0.78723	0.88235	0.53846
0.74000	0.79487	0.54545
0.73585	0.81579	0.53333
0.87500	0.90323	0.82353
0.84783	0.88571	0.72727
0.77551	0.85714	0.57143
0.64286	0.78947	0.33333
0.80000	0.85714	0.60000
0.76923	0.83333	0.62500
0.75926	0.80000	0.64286
0.75000	0.80556	0.58333
0.73684	0.77500	0.64706
0.76000	0.79487	0.63636
0.78182	0.90000	0.46667
0.82143	0.85366	0.73333
0.83673	0.85714	0.78571
0.80952	0.81818	0.77778
0.80392	0.94286	0.50000
0.76000	0.78947	0.66667
0.76596	0.86207	0.61111
0.86538	0.89189	0.80000
0.82353	0.81579	0.84615
0.73585	0.77500	0.61538
0.90741	0.92500	0.85714
0.80357	0.82500	0.75000
0.80769	0.82500	0.75000
0.78846	0.80000	0.76471
0.76923	0.80556	0.68750
0.77551	0.87879	0.56250
0.77586	0.86364	0.50000
0.82222	0.90323	0.64286
0.84000	0.86842	0.75000
0.78000	0.90909	0.52941
0.71429	0.75000	0.58333
0.72000	0.79487	0.45455
0.77551	0.83333	0.61538
0.75556	0.82353	0.54545
0.86538	0.92105	0.71429
0.77551	0.87500	0.58824
0.86538	0.94595	0.66667
0.82000	0.97059	0.50000
0.76000	0.83784	0.53846
0.82143	0.87179	0.70588
0.79167	0.81818	0.73333
0.69811	0.75758	0.60000
0.76364	0.82500	0.60000
0.77778	0.84848	0.58333
0.81667	0.80435	0.85714
0.78261	0.90625	0.50000
0.82979	0.94118	0.53846
0.87037	0.92500	0.71429
0.73077	0.80000	0.50000
0.86275	0.86842	0.84615
0.76923	0.84615	0.53846
0.76000	0.86486	0.46154
0.77551	0.91667	0.38462
0.77778	0.82857	0.68421
0.82353	0.92105	0.53846
0.77358	0.78378	0.75000
0.75926	0.80000	0.64286
0.78846	0.86486	0.60000
0.73585	0.82500	0.46154
0.72917	0.90000	0.44444
0.74074	0.79487	0.60000
0.78000	0.82051	0.63636
0.81250	0.83333	0.75000
0.82353	0.81081	0.85714
0.70588	0.84848	0.44444
0.75926	0.78049	0.69231
0.72549	0.83784	0.42857
0.81818	0.90000	0.60000
0.72093	0.79310	0.57143
0.79592	0.84375	0.70588
0.81818	0.91429	0.65000
0.84906	0.89744	0.71429
0.85714	0.88235	0.80000
0.85106	0.90625	0.73333
0.83721	0.90000	0.69231
0.83721	0.82353	0.88889
0.71698	0.80556	0.52941
0.78000	0.81579	0.66667
0.85714	0.87805	0.80000
0.72917	0.75000	0.62500
0.78000	0.80952	0.62500
0.80769	0.82051	0.76923
0.80000	0.84375	0.69231
0.82000	0.86111	0.71429
0.85455	0.85714	0.84615
0.85714	0.86842	0.81818
0.82000	0.85366	0.66667
0.76923	0.89189	0.46667
0.69811	0.75758	0.60000
0.79167	0.81081	0.72727
0.80000	0.85714	0.66667
0.82609	0.89655	0.70588
0.78947	0.91667	0.57143
0.72093	0.85714	0.46667
0.86538	0.89474	0.78571
0.78723	0.79412	0.76923
0.76000	0.80000	0.66667
0.80435	0.85294	0.66667
0.84783	0.87097	0.80000
0.82353	0.84615	0.75000
0.75472	0.82500	0.53846
0.84211	0.87805	0.75000
0.72000	0.78947	0.50000
0.78000	0.78378	0.76923
0.81633	0.86111	0.69231
0.75000	0.85294	0.50000
0.80000	0.86486	0.66667
0.89796	0.92308	0.80000
0.77551	0.86486	0.50000
0.82143	0.86364	0.66667
0.76471	0.79487	0.66667
0.82692	0.91892	0.60000
0.78723	0.91176	0.46154
0.70588	0.81081	0.42857
0.80392	0.89189	0.57143
0.83019	0.86486	0.75000
0.78000	0.87500	0.61111
0.81481	0.85714	0.66667
0.81818	0.90909	0.54545
0.85714	0.89744	0.76471
