overall	high_tfx	low_tfx
0.85140	0.88529	0.73333
0.80100	0.87868	0.53968
0.88296	0.93333	0.50000
0.92500	0.93016	0.92000
0.86756	0.91317	0.71429
0.85859	0.85317	0.88333
0.88007	0.90972	0.68889
0.91821	0.94118	0.80952
0.86957	0.87675	0.78571
0.85739	0.90833	0.67857
0.89231	0.89474	0.80000
0.93544	0.95250	0.83333
0.87685	0.91667	0.60000
0.84890	0.88304	0.70000
0.83069	0.92632	0.67593
0.86310	0.88095	0.85714
0.85859	0.87037	0.79167
0.91865	0.95221	0.62500
0.81600	0.87647	0.62500
0.81010	0.86216	0.67532
0.80794	0.88095	0.61728
0.82738	0.85185	0.68519
0.86621	0.90756	0.75000
0.93750	0.95536	0.72727
0.77946	0.76708	0.90625
0.88871	0.89737	0.92593
0.89981	0.91481	0.85000
0.87238	0.93750	0.65000
0.88839	0.90046	0.83333
0.91973	0.97222	0.70000
0.78709	0.89474	0.30357
0.87179	0.89583	0.78333
0.78939	0.81250	0.72222
0.88594	0.94293	0.52778
0.93043	0.95370	0.81818
0.98246	1.00000	0.92000
0.86027	0.97500	0.55556
0.74396	0.78638	0.50000
0.85781	0.90000	0.67500
0.85093	0.91022	0.72727
0.78519	0.85390	0.50909
0.87879	0.94466	0.72500
0.92974	0.97667	0.66667
0.85383	0.87500	0.85227
0.83128	0.83667	0.84524
0.88064	0.92231	0.68000
0.80251	0.87187	0.59259
0.73776	0.81000	0.40909
0.83041	0.81154	0.88095
0.97806	0.99071	0.94000
0.90286	0.95238	0.71429
0.82212	0.89236	0.57812
0.81913	0.87908	0.60000
0.86977	0.92208	0.53704
0.90143	0.94183	0.62963
0.78846	0.82083	0.86667
0.82069	0.82957	0.80000
0.92593	0.95000	0.97619
0.91700	0.93056	0.79167
0.88696	0.90046	0.81818
0.89694	0.93824	0.73810
0.90286	0.97193	0.55556
0.87830	0.89724	0.76667
0.83764	0.84127	0.85417
0.85878	0.85833	0.90000
0.93011	0.92368	0.87273
0.86526	0.88624	0.71429
0.91608	0.94444	0.75000
0.89667	0.90278	0.90000
0.85379	0.91944	0.66000
0.92909	0.98319	0.81818
0.88715	0.98739	0.50000
0.87500	0.88972	0.77778
0.88710	0.89047	0.77778
0.80332	0.82008	0.68000
0.92934	0.94361	0.90476
0.92833	0.96078	0.58333
0.89198	0.92513	0.68571
0.90661	0.96562	0.75000
0.84499	0.85425	0.90000
0.82400	0.84795	0.73810
0.87692	0.91775	0.65000
0.90170	0.91579	0.84375
0.88506	0.90000	0.80519
0.88190	0.89412	0.79167
0.83903	0.87724	0.61111
0.90182	0.91597	0.90000
0.90596	0.94722	0.58333
0.89560	0.93007	0.68750
0.89123	0.89766	0.88889
0.89386	0.95128	0.64062
0.87267	0.96333	0.48718
0.93205	0.97036	0.53571
0.89055	0.91758	0.66667
0.78974	0.82778	0.70000
0.89506	0.95000	0.60714
0.85345	0.89161	0.61905
0.97932	0.97353	1.00000
0.88932	0.90741	0.87500
0.91449	0.90556	0.97222
0.81481	0.83333	0.69048
0.84993	0.86012	0.79365
0.90545	0.92105	0.80556
0.91810	0.91762	0.93333
0.87340	0.91014	0.62963
0.87407	0.92717	0.72917
0.88462	0.88696	0.85714
0.77286	0.82778	0.60000
0.86984	0.92593	0.62963
0.90962	0.97895	0.57143
0.89441	0.96732	0.68333
0.87596	0.92424	0.79167
0.91304	0.98000	0.52083
0.91202	0.92810	0.83077
0.87891	0.93207	0.62500
0.83957	0.86667	0.71429
0.85507	0.90789	0.65625
0.85968	0.86824	0.72222
0.92935	0.95023	0.85714
0.85048	0.85714	0.85417
0.89459	0.94848	0.65455
0.89815	0.88913	1.00000
0.87778	0.91799	0.58333
0.83167	0.87302	0.72222
0.86765	0.88235	0.90000
0.87500	0.92398	0.50000
0.87067	0.90238	0.75000
0.90461	0.93043	0.66667
0.80139	0.80909	0.75000
0.82321	0.84594	0.66667
0.88267	0.88889	0.78571
0.84052	0.89474	0.62857
0.91143	0.95291	0.79630
0.87245	0.94000	0.47917
0.85667	0.89803	0.77083
0.90312	0.91388	0.40000
0.88190	0.87543	0.93750
0.85205	0.89143	0.70833
0.83952	0.83409	0.83333
0.83304	0.86928	0.52500
0.86265	0.92578	0.78409
0.89355	0.94737	0.70833
0.78968	0.85185	0.23333
0.90816	0.95833	0.75000
0.87091	0.90588	0.50000
0.84568	0.91667	0.72222
0.87121	0.92963	0.73810
0.91575	0.94545	0.66667
0.83871	0.86364	0.72222
