overall	high_tfx	low_tfx
0.81250	0.86486	0.63636
0.67347	0.75758	0.50000
0.76923	0.85366	0.45455
0.84783	0.86111	0.80000
0.78846	0.86842	0.57143
0.81633	0.84848	0.75000
0.79167	0.88235	0.57143
0.88235	0.92105	0.76923
0.80392	0.81579	0.76923
0.74000	0.76923	0.63636
0.74510	0.80000	0.54545
0.85185	0.92500	0.64286
0.84000	0.90244	0.55556
0.77778	0.83784	0.64706
0.74545	0.85294	0.57143
0.80000	0.81250	0.76923
0.79592	0.82051	0.70000
0.82222	0.93939	0.50000
0.68000	0.81081	0.30769
0.68966	0.75000	0.55556
0.70588	0.81818	0.50000
0.77778	0.80000	0.73333
0.77778	0.81579	0.68750
0.81633	0.91892	0.50000
0.69388	0.72973	0.58333
0.86275	0.87179	0.83333
0.84783	0.84848	0.84615
0.79167	0.86667	0.66667
0.84615	0.85714	0.80000
0.83673	0.86842	0.72727
0.68519	0.82051	0.33333
0.82000	0.82353	0.81250
0.73077	0.75676	0.66667
0.80769	0.89744	0.53846
0.83333	0.93333	0.66667
0.90698	0.92857	0.86667
0.79592	0.87097	0.66667
0.66000	0.75000	0.42857
0.76923	0.79487	0.69231
0.78431	0.83333	0.66667
0.75000	0.83333	0.56250
0.79167	0.88235	0.57143
0.84615	0.94286	0.64706
0.80952	0.86364	0.68421
0.81481	0.80000	0.84211
0.80000	0.85000	0.66667
0.72549	0.77778	0.60000
0.62500	0.77143	0.23077
0.80435	0.78788	0.84615
0.92157	0.97222	0.80000
0.75472	0.81579	0.60000
0.72000	0.76471	0.62500
0.72917	0.80000	0.53846
0.79310	0.86047	0.60000
0.83019	0.94737	0.53333
0.75000	0.80645	0.61538
0.72222	0.70000	0.78571
0.83333	0.85714	0.78947
0.84444	0.88235	0.72727
0.79310	0.83333	0.68750
0.80000	0.86486	0.61538
0.84783	0.91176	0.66667
0.84906	0.87500	0.76923
0.81132	0.82051	0.78571
0.82000	0.82051	0.81818
0.87273	0.92308	0.75000
0.82000	0.82051	0.81818
0.83333	0.89189	0.63636
0.81633	0.84211	0.72727
0.74074	0.79487	0.60000
0.80851	0.93548	0.56250
0.79167	0.93548	0.52941
0.76923	0.87500	0.41667
0.84211	0.84783	0.81818
0.80357	0.82609	0.70000
0.88462	0.87879	0.89474
0.85714	0.92105	0.63636
0.78431	0.87179	0.50000
0.79245	0.83333	0.70588
0.76087	0.78125	0.71429
0.76000	0.81081	0.61538
0.73214	0.79070	0.53846
0.80435	0.85294	0.66667
0.82143	0.86842	0.72222
0.84783	0.87500	0.78571
0.83019	0.90000	0.61538
0.82759	0.82222	0.84615
0.80392	0.84211	0.69231
0.80851	0.91429	0.50000
0.86000	0.89189	0.76923
0.78947	0.87805	0.56250
0.72549	0.85714	0.43750
0.83929	0.88889	0.63636
0.84615	0.85000	0.83333
0.75610	0.75000	0.76923
0.82222	0.91176	0.54545
0.73333	0.77143	0.60000
0.89362	0.91892	0.80000
0.76786	0.80952	0.64286
0.83019	0.84211	0.80000
0.77083	0.80000	0.69231
0.77778	0.81579	0.68750
0.82979	0.85714	0.75000
0.84906	0.88095	0.72727
0.78000	0.81579	0.66667
0.75000	0.81579	0.57143
0.87500	0.87500	0.87500
0.70909	0.74359	0.62500
0.76471	0.84615	0.50000
0.80435	0.96552	0.52941
0.80392	0.88571	0.62500
0.77193	0.83784	0.65000
0.85714	0.97143	0.57143
0.71698	0.80000	0.55556
0.76786	0.89744	0.47059
0.78000	0.83871	0.68421
0.76596	0.82857	0.58333
0.86275	0.88095	0.77778
0.89362	0.93333	0.82353
0.79630	0.80000	0.78571
0.79245	0.89189	0.56250
0.87273	0.88372	0.83333
0.78723	0.87179	0.37500
0.75510	0.77778	0.69231
0.80357	0.82051	0.76471
0.76087	0.86486	0.33333
0.76364	0.82927	0.57143
0.76471	0.81579	0.61538
0.72222	0.78378	0.58824
0.77083	0.76316	0.80000
0.80000	0.86207	0.63636
0.77358	0.85366	0.50000
0.84906	0.89474	0.73333
0.79592	0.91429	0.50000
0.75510	0.82857	0.57143
0.76923	0.85366	0.45455
0.78261	0.79412	0.75000
0.72000	0.82051	0.36364
0.80000	0.80952	0.76923
0.77083	0.82857	0.61538
0.78431	0.78125	0.78947
0.73077	0.83333	0.50000
0.54348	0.69697	0.15385
0.85714	0.92308	0.60000
0.72340	0.86486	0.20000
0.74510	0.81250	0.63158
0.80435	0.87879	0.61538
0.78723	0.86486	0.50000
0.71154	0.71795	0.69231
0.78261	0.83784	0.55556
0.76364	0.88571	0.55000
0.70588	0.84848	0.44444
0.75000	0.87097	0.57143
0.80392	0.89744	0.50000
0.84615	0.91667	0.68750
0.90741	0.97500	0.71429
0.69565	0.75758	0.53846
0.77358	0.83333	0.64706
0.83019	0.84444	0.75000
0.81818	0.86207	0.73333
0.74000	0.85294	0.50000
0.81633	0.82857	0.78571
0.79630	0.83333	0.72222
0.82979	0.85714	0.75000
0.76786	0.84211	0.61111
0.73469	0.85294	0.46667
0.82353	0.93939	0.61111
0.81132	0.84615	0.71429
0.68750	0.77419	0.52941
0.80392	0.86842	0.61538
0.75472	0.80952	0.54545
0.75472	0.78947	0.66667
0.74510	0.80556	0.60000
0.78947	0.86364	0.53846
0.78431	0.84211	0.61538
0.78723	0.82857	0.66667
0.79167	0.89189	0.45455
0.74510	0.82857	0.56250
0.71429	0.75000	0.65000
0.79167	0.83333	0.66667
0.81250	0.82857	0.76923
0.75000	0.83871	0.53846
0.87755	0.91892	0.75000
0.70588	0.74286	0.62500
0.70370	0.77500	0.50000
0.79310	0.80851	0.72727
0.72727	0.86207	0.46667
0.83019	0.87179	0.71429
0.76596	0.83871	0.62500
0.87755	0.90909	0.81250
0.78000	0.88235	0.56250
0.78846	0.86842	0.57143
0.83051	0.88636	0.66667
0.77551	0.86111	0.53846
0.79245	0.84091	0.55556
0.78431	0.85294	0.64706
0.80392	0.86842	0.61538
0.82143	0.84444	0.72727
0.76087	0.88571	0.36364
0.75000	0.85000	0.50000
0.81818	0.86486	0.72222
0.82456	0.90000	0.64706
0.78723	0.78947	0.77778
0.78846	0.85000	0.58333
0.74074	0.80488	0.53846
0.81034	0.89474	0.65000
0.75000	0.82857	0.58824
0.75000	0.83721	0.46154
0.78947	0.84615	0.66667
0.82000	0.85294	0.75000
0.70909	0.82051	0.43750
0.72727	0.84211	0.47059
0.73913	0.72222	0.80000
0.84000	0.85000	0.80000
0.78846	0.80000	0.75000
0.86275	0.92105	0.69231
0.78431	0.91892	0.42857
0.84906	0.92105	0.66667
0.88235	0.95000	0.63636
0.77358	0.86842	0.53333
0.81818	0.89474	0.64706
0.78000	0.81818	0.70588
0.82353	0.87805	0.60000
0.74545	0.80488	0.57143
0.81250	0.84375	0.75000
0.78182	0.84615	0.62500
0.78846	0.84615	0.61538
0.76744	0.79310	0.71429
0.80769	0.81081	0.80000
0.89796	0.91667	0.84615
0.70833	0.71875	0.68750
0.82000	0.85714	0.73333
0.84444	0.90000	0.73333
0.84000	0.88571	0.73333
0.78846	0.85000	0.58333
0.74468	0.76667	0.70588
0.83019	0.88889	0.70588
0.87037	0.88636	0.80000
0.76923	0.86486	0.53333
0.73171	0.84615	0.53333
0.80000	0.88235	0.54545
0.80000	0.81081	0.76923
0.79592	0.91429	0.50000
0.72727	0.82051	0.50000
0.75000	0.80556	0.65000
0.67925	0.78788	0.50000
0.83636	0.89362	0.50000
0.74074	0.77778	0.66667
0.76190	0.82759	0.61538
0.77358	0.85366	0.50000
0.84615	0.84211	0.85714
0.79592	0.85714	0.64286
0.81667	0.87234	0.61538
0.63265	0.74286	0.35714
0.80392	0.85294	0.70588
0.89091	0.89189	0.88889
0.81250	0.90909	0.60000
0.78571	0.85000	0.62500
0.80488	0.92857	0.53846
0.86207	0.92500	0.72222
0.75000	0.83333	0.56250
0.83333	0.86842	0.70000
0.72549	0.81081	0.50000
0.81633	0.94286	0.50000
0.84211	0.86364	0.76923
0.84314	0.85714	0.81250
0.82692	0.91429	0.64706
0.71739	0.70968	0.73333
0.83019	0.88095	0.63636
0.90385	0.94444	0.81250
0.81250	0.87097	0.70588
0.82456	0.88636	0.61538
0.78261	0.77419	0.80000
0.73770	0.83333	0.38462
0.84615	0.91176	0.72222
0.86000	0.90000	0.70000
0.77551	0.85714	0.57143
0.81633	0.89189	0.58333
0.72549	0.82051	0.41667
0.80769	0.78378	0.86667
0.78846	0.86111	0.62500
0.77193	0.79487	0.72222
0.76000	0.82051	0.54545
0.76596	0.87879	0.50000
0.88000	0.90000	0.80000
0.77778	0.84848	0.58333
0.84783	0.88235	0.75000
0.79245	0.78378	0.81250
0.85106	0.86111	0.81818
0.86538	0.92500	0.66667
0.78723	0.82353	0.69231
0.76000	0.79487	0.63636
0.84906	0.92105	0.66667
0.77083	0.80645	0.70588
0.86957	0.85714	0.90909
0.81633	0.85714	0.71429
0.69643	0.81579	0.44444
0.88889	0.91429	0.80000
0.67308	0.77778	0.43750
0.75926	0.82500	0.57143
0.81250	0.86111	0.66667
0.85965	0.85000	0.88235
0.78000	0.76923	0.81818
0.69091	0.80000	0.40000
0.75000	0.78049	0.66667
0.79592	0.82857	0.71429
0.83333	0.87879	0.66667
0.72549	0.85714	0.43750
0.70000	0.76316	0.50000
0.76596	0.89655	0.55556
0.82692	0.91892	0.60000
0.72549	0.73684	0.69231
0.77358	0.87500	0.46154
0.83333	0.90000	0.64286
0.75000	0.75000	0.75000
0.76923	0.85000	0.50000
0.78846	0.82857	0.70588
0.78846	0.83333	0.68750
0.81633	0.90909	0.62500
0.81034	0.86364	0.64286
0.77778	0.83871	0.64286
0.88000	0.92105	0.75000
0.72000	0.90909	0.35294
0.78571	0.79545	0.75000
0.80000	0.84615	0.63636
0.81633	0.86111	0.69231
0.77778	0.82353	0.63636
0.82692	0.89474	0.64286
0.75510	0.81250	0.64706
0.76923	0.83784	0.60000
0.84000	0.97059	0.56250
0.76000	0.83784	0.53846
0.80357	0.89744	0.58824
0.79167	0.81818	0.73333
0.73585	0.87879	0.50000
0.74545	0.80000	0.60000
0.86667	0.90909	0.75000
0.78333	0.78261	0.78571
0.84783	0.90625	0.71429
0.76596	0.82353	0.61538
0.79630	0.87500	0.57143
0.86538	0.90000	0.75000
0.74510	0.81579	0.53846
0.82692	0.87179	0.69231
0.76000	0.81081	0.61538
0.75510	0.86111	0.46154
0.70370	0.80000	0.52632
0.84314	0.92105	0.61538
0.79245	0.81081	0.75000
0.87037	0.90000	0.78571
0.73077	0.81081	0.53333
0.73585	0.85000	0.38462
0.75000	0.93333	0.44444
0.72222	0.79487	0.53333
0.78000	0.82051	0.63636
0.77083	0.77778	0.75000
0.76471	0.86486	0.50000
0.76471	0.78788	0.72222
0.83333	0.82927	0.84615
0.74510	0.86486	0.42857
0.76364	0.87500	0.46667
0.65116	0.82759	0.28571
0.79592	0.84375	0.70588
0.76364	0.91429	0.50000
0.81132	0.89744	0.57143
0.75510	0.82353	0.60000
0.80851	0.90625	0.60000
0.79070	0.86667	0.61538
0.81395	0.85294	0.66667
0.77358	0.77778	0.76471
0.80000	0.84211	0.66667
0.78571	0.85366	0.60000
0.79167	0.90000	0.25000
0.78000	0.80952	0.62500
0.86538	0.92308	0.69231
0.84444	0.93750	0.61538
0.76000	0.83333	0.57143
0.78182	0.83333	0.61538
0.89796	0.89474	0.90909
0.82000	0.82927	0.77778
0.71154	0.83784	0.40000
0.71698	0.78788	0.60000
0.77083	0.78378	0.72727
0.76000	0.80000	0.66667
0.78261	0.86207	0.64706
