overall	high_tfx	low_tfx
0.57447	0.48485	0.78571
0.51282	0.59259	0.33333
0.62222	0.62500	0.61538
0.52273	0.55172	0.46667
0.44231	0.40000	0.58333
0.63830	0.54545	0.85714
0.64706	0.58974	0.83333
0.68750	0.72222	0.58333
0.56604	0.52632	0.66667
0.54902	0.55556	0.53333
0.58929	0.55556	0.65000
0.52941	0.57500	0.36364
0.62745	0.56757	0.78571
0.55102	0.56757	0.50000
0.57143	0.52083	0.87500
0.50000	0.48387	0.52941
0.55769	0.57143	0.50000
0.51923	0.53846	0.46154
0.50000	0.44444	0.66667
0.55172	0.47500	0.72222
0.50980	0.48780	0.60000
0.48936	0.50000	0.46154
0.51020	0.50000	0.53846
0.41509	0.35000	0.61538
0.55769	0.61111	0.43750
0.49057	0.54054	0.37500
0.40909	0.41176	0.40000
0.60465	0.51613	0.83333
0.47826	0.50000	0.40000
0.48837	0.46875	0.54545
0.47273	0.50000	0.40000
0.50000	0.50000	0.50000
0.56364	0.55263	0.58824
0.56000	0.53846	0.63636
0.57143	0.51613	0.66667
0.54000	0.57576	0.47059
0.48936	0.50000	0.46667
0.67442	0.64286	0.73333
0.47059	0.47368	0.46154
0.58824	0.57895	0.61538
0.59322	0.56098	0.66667
0.37255	0.35000	0.45455
0.44444	0.41176	0.54545
0.48276	0.48780	0.47059
0.52830	0.42105	0.80000
0.43182	0.38235	0.60000
0.56000	0.65000	0.20000
0.54348	0.48387	0.66667
0.50000	0.45238	0.70000
0.58621	0.56098	0.64706
0.54348	0.50000	0.66667
0.58824	0.52632	0.76923
0.52083	0.55556	0.41667
0.48980	0.42857	0.64286
0.53191	0.48485	0.64286
0.53061	0.52632	0.54545
0.55769	0.57895	0.50000
0.60870	0.54545	0.76923
0.52000	0.51429	0.53333
0.60000	0.58140	0.64706
0.45652	0.46875	0.42857
0.55319	0.54545	0.57143
0.49057	0.43243	0.62500
0.57143	0.56098	0.60000
0.42593	0.47222	0.33333
0.53846	0.55556	0.50000
0.50000	0.52500	0.37500
0.57143	0.55000	0.62500
0.52174	0.48276	0.58824
0.57143	0.54054	0.66667
0.64815	0.60465	0.81818
0.51111	0.51515	0.50000
0.55319	0.55263	0.55556
0.55769	0.52632	0.64286
0.58929	0.63889	0.50000
0.54717	0.53659	0.58333
0.48889	0.44118	0.63636
0.63265	0.57143	0.78571
0.48276	0.52500	0.38889
0.53333	0.47500	1.00000
0.47368	0.50000	0.42105
0.58824	0.55263	0.69231
0.50000	0.47368	0.60000
0.54545	0.52632	0.58824
0.60000	0.54545	0.75000
0.44231	0.48649	0.33333
0.48148	0.48837	0.45455
0.49020	0.47500	0.54545
0.55556	0.54545	0.58333
0.57143	0.58333	0.53846
0.47368	0.41860	0.64286
0.50000	0.50000	0.50000
0.54902	0.61111	0.40000
0.41667	0.39394	0.46667
0.50000	0.50000	0.50000
0.44681	0.47059	0.38462
0.53333	0.50000	0.58824
0.46154	0.48571	0.41176
0.55357	0.57143	0.50000
0.42308	0.51429	0.23529
0.49020	0.47222	0.53333
0.49020	0.51351	0.42857
0.38298	0.36364	0.42857
0.51613	0.44681	0.73333
0.58696	0.55882	0.66667
0.57143	0.57895	0.54545
0.53448	0.52632	0.55000
0.48276	0.44444	0.61538
0.52083	0.54545	0.46667
0.56818	0.62069	0.46667
0.52542	0.46512	0.68750
0.54688	0.50000	0.75000
0.50943	0.53659	0.41667
0.45455	0.42500	0.53333
0.35849	0.32500	0.46154
0.51852	0.52381	0.50000
0.56250	0.45714	0.84615
0.47273	0.40541	0.61111
0.51786	0.47619	0.64286
0.54348	0.57143	0.45455
0.51064	0.50000	0.53846
0.55172	0.50000	0.66667
0.47619	0.45455	0.55556
0.54167	0.56410	0.44444
0.54237	0.48780	0.66667
0.51220	0.50000	0.53333
0.44231	0.40000	0.52941
0.58000	0.59524	0.50000
0.50909	0.58333	0.36842
0.52381	0.56250	0.40000
0.45833	0.46154	0.44444
0.56364	0.52500	0.66667
0.54000	0.47368	0.75000
0.52174	0.45455	0.69231
0.42308	0.38889	0.50000
0.54545	0.57143	0.50000
0.49057	0.45946	0.56250
0.54902	0.61111	0.40000
0.42857	0.47619	0.28571
0.45833	0.46154	0.44444
0.46939	0.52500	0.22222
0.46939	0.51429	0.35714
0.46667	0.48387	0.42857
0.65385	0.66667	0.61538
0.53846	0.55263	0.50000
0.48889	0.48276	0.50000
0.54000	0.55000	0.50000
0.46939	0.50000	0.28571
0.48889	0.52941	0.36364
0.60465	0.60714	0.60000
0.55556	0.55263	0.56250
0.52083	0.51282	0.55556
0.52830	0.46341	0.75000
0.59615	0.66667	0.38462
0.56000	0.55000	0.60000
0.55556	0.56410	0.53333
0.48780	0.50000	0.45455
0.52542	0.46667	0.71429
0.54098	0.52083	0.61538
0.44898	0.41667	0.53846
0.60000	0.57895	0.66667
0.57692	0.55263	0.64286
0.50000	0.50000	0.50000
0.60465	0.60000	0.62500
0.51852	0.48780	0.61538
0.50980	0.52941	0.47059
0.56863	0.55263	0.61538
0.52542	0.50000	0.57143
0.51111	0.61765	0.18182
0.53191	0.59375	0.40000
0.53061	0.58333	0.38462
0.54000	0.54286	0.53333
0.50980	0.43590	0.75000
0.60377	0.56410	0.71429
0.49020	0.42857	0.62500
0.53571	0.58140	0.38462
0.47727	0.48387	0.46154
0.61111	0.62500	0.57143
0.46552	0.43182	0.57143
0.59184	0.59459	0.58333
0.56250	0.57143	0.53846
0.51111	0.45946	0.75000
0.52083	0.48485	0.60000
