overall	high_tfx	low_tfx
0.58148	0.50741	0.71111
0.48413	0.64444	0.19444
0.62103	0.64706	0.63889
0.57764	0.59524	0.57407
0.47781	0.45500	0.47222
0.63455	0.55769	0.80000
0.63385	0.53947	1.00000
0.69792	0.70898	0.65714
0.54638	0.50284	0.62500
0.54969	0.58194	0.46000
0.64158	0.64127	0.62637
0.54475	0.58145	0.41667
0.63975	0.59942	0.70000
0.56566	0.58529	0.35000
0.52423	0.49913	0.80000
0.56443	0.54274	0.62121
0.62667	0.61678	0.70833
0.52774	0.53439	0.52500
0.48427	0.36533	0.77143
0.53676	0.48082	0.68831
0.50000	0.49524	0.61905
0.52355	0.49306	0.52500
0.48316	0.53395	0.25000
0.38362	0.38000	0.44444
0.59375	0.64127	0.49206
0.48286	0.52632	0.28333
0.43803	0.40714	0.58333
0.53896	0.44167	0.85714
0.51238	0.50325	0.66667
0.45333	0.46964	0.33333
0.53495	0.57393	0.42000
0.50487	0.52083	0.45000
0.56614	0.49861	0.68056
0.59742	0.57368	0.67857
0.60033	0.59664	0.63889
0.58132	0.59630	0.65000
0.45402	0.41991	0.51786
0.70346	0.64615	0.79630
0.43103	0.42659	0.40000
0.55643	0.55182	0.57500
0.63594	0.63571	0.65000
0.44983	0.48077	0.37500
0.41387	0.33992	0.50000
0.48077	0.43000	0.55714
0.49145	0.39130	0.81818
0.53623	0.51389	0.66667
0.57307	0.64706	0.37500
0.54667	0.50439	0.66667
0.62519	0.60204	0.90476
0.57108	0.54167	0.60000
0.44381	0.38889	0.59259
0.61538	0.53125	0.72222
0.51233	0.50974	0.55556
0.45172	0.40816	0.45833
0.50392	0.46617	0.63636
0.55518	0.50568	0.71429
0.60444	0.59167	0.71111
0.60516	0.59023	0.55556
0.58500	0.58333	0.60000
0.60747	0.59211	0.67143
0.49231	0.51953	0.40000
0.63704	0.61538	0.65306
0.45143	0.36176	0.67188
0.66536	0.67225	0.68000
0.50897	0.55108	0.46250
0.53907	0.56597	0.44444
0.59549	0.62148	0.85714
0.61941	0.55556	0.77778
0.50577	0.45238	0.58333
0.54422	0.54706	0.53125
0.63049	0.56710	0.96667
0.58756	0.56391	
0.60507	0.63611	0.50000
