overall	high_tfx	low_tfx
0.75000	0.78378	0.63636
0.69388	0.72727	0.62500
0.80769	0.90244	0.45455
0.84783	0.83333	0.90000
0.88462	0.92105	0.78571
0.83673	0.84848	0.81250
0.85417	0.91176	0.71429
0.84314	0.89474	0.69231
0.82353	0.86842	0.69231
0.82000	0.82051	0.81818
0.88235	0.87500	0.90909
0.87037	0.85000	0.92857
0.82000	0.85366	0.66667
0.79630	0.81081	0.76471
0.83636	0.91176	0.71429
0.77778	0.78125	0.76923
0.77551	0.76923	0.80000
0.84444	0.84848	0.83333
0.78000	0.81081	0.69231
0.84483	0.92500	0.66667
0.74510	0.81818	0.61111
0.75556	0.73333	0.80000
0.81481	0.84211	0.75000
0.85714	0.91892	0.66667
0.77551	0.75676	0.83333
0.80392	0.82051	0.75000
0.84783	0.87879	0.76923
0.85417	0.93333	0.72222
0.78846	0.76190	0.90000
0.81633	0.86842	0.63636
0.81481	0.87179	0.66667
0.80000	0.85294	0.68750
0.78846	0.89189	0.53333
0.80769	0.87179	0.61538
0.85417	0.80000	0.94444
0.90698	0.92857	0.86667
0.77551	0.90323	0.55556
0.68000	0.72222	0.57143
0.80769	0.84615	0.69231
0.78431	0.86111	0.60000
0.88462	0.91667	0.81250
0.89583	0.88235	0.92857
0.76923	0.88571	0.52941
0.79365	0.81818	0.73684
0.77778	0.80000	0.73684
0.83636	0.85000	0.80000
0.82353	0.86111	0.73333
0.77083	0.82857	0.61538
0.76087	0.75758	0.76923
0.90196	0.91667	0.86667
0.83019	0.89474	0.66667
0.72000	0.76471	0.62500
0.77083	0.82857	0.61538
0.75862	0.79070	0.66667
0.81132	0.86842	0.66667
0.75000	0.77419	0.69231
0.79630	0.85000	0.64286
0.75926	0.80000	0.68421
0.88889	0.91176	0.81818
0.81034	0.83333	0.75000
0.78000	0.78378	0.76923
0.80435	0.88235	0.58333
0.77358	0.85000	0.53846
0.73585	0.76923	0.64286
0.76000	0.82051	0.54545
0.81818	0.84615	0.75000
0.80000	0.82051	0.72727
0.81250	0.89189	0.54545
0.79592	0.76316	0.90909
0.72222	0.82051	0.46667
0.82979	0.87097	0.75000
0.75000	0.87097	0.52941
0.80769	0.80000	0.83333
0.85965	0.82609	1.00000
0.78571	0.78261	0.80000
0.78846	0.87879	0.63158
0.77551	0.84211	0.54545
0.78431	0.76923	0.83333
0.90566	0.91667	0.88235
0.80435	0.81250	0.78571
0.76000	0.75676	0.76923
0.80357	0.83721	0.69231
0.76087	0.79412	0.66667
0.76786	0.78947	0.72222
0.78261	0.78125	0.78571
0.81132	0.87500	0.61538
0.84483	0.84444	0.84615
0.84314	0.86842	0.76923
0.80851	0.85714	0.66667
0.84000	0.91892	0.61538
0.85965	0.87805	0.81250
0.72549	0.88571	0.37500
0.87500	0.91111	0.72727
0.82692	0.85000	0.75000
0.85366	0.85714	0.84615
0.84444	0.91176	0.63636
0.73333	0.77143	0.60000
0.85106	0.89189	0.70000
0.89286	0.88095	0.92857
0.88679	0.89474	0.86667
0.75000	0.74286	0.76923
0.81481	0.84211	0.75000
0.82979	0.88571	0.66667
0.75472	0.76190	0.72727
0.78000	0.81579	0.66667
0.80769	0.86842	0.64286
0.85714	0.83333	1.00000
0.76364	0.79487	0.68750
0.80392	0.84615	0.66667
0.84783	0.96552	0.64706
0.78431	0.80000	0.75000
0.80702	0.86486	0.70000
0.87755	0.94286	0.71429
0.77358	0.85714	0.61111
0.82143	0.84615	0.76471
0.74000	0.83871	0.57895
0.82979	0.80000	0.91667
0.76471	0.80952	0.55556
0.80851	0.90000	0.64706
0.85185	0.85000	0.85714
0.75472	0.83784	0.56250
0.78182	0.81395	0.66667
0.87234	0.89744	0.75000
0.85714	0.88889	0.76923
0.82143	0.87179	0.70588
0.78261	0.83784	0.55556
0.72727	0.78049	0.57143
0.88235	0.86842	0.92308
0.75926	0.83784	0.58824
0.75000	0.78947	0.60000
0.80000	0.82759	0.72727
0.77358	0.80488	0.66667
0.86792	0.86842	0.86667
0.79592	0.80000	0.78571
0.75510	0.77143	0.71429
0.78846	0.87805	0.45455
0.73913	0.82353	0.50000
0.78000	0.79487	0.72727
0.81818	0.83333	0.76923
0.81250	0.82857	0.76923
0.86275	0.93750	0.73684
0.76923	0.83333	0.62500
0.71739	0.81818	0.46154
0.73469	0.79487	0.50000
0.85106	0.81081	1.00000
0.84314	0.87500	0.78947
0.78261	0.81818	0.69231
0.85106	0.86486	0.80000
0.84615	0.84615	0.84615
0.82609	0.83784	0.77778
0.87273	0.91429	0.80000
0.78431	0.75758	0.83333
0.86538	0.87097	0.85714
0.82353	0.89744	0.58333
0.82692	0.86111	0.75000
0.94444	1.00000	0.78571
0.73913	0.72727	0.76923
0.81132	0.88889	0.64706
0.86792	0.84444	1.00000
0.77273	0.79310	0.73333
0.76000	0.79412	0.68750
0.79592	0.82857	0.71429
0.79630	0.83333	0.72222
0.74468	0.77143	0.66667
0.82143	0.84211	0.77778
0.79592	0.88235	0.60000
0.84314	0.93939	0.66667
0.83019	0.82051	0.85714
0.75000	0.77419	0.70588
0.84314	0.86842	0.76923
0.83019	0.85714	0.72727
0.79245	0.86842	0.60000
0.72549	0.75000	0.66667
0.85965	0.86364	0.84615
0.84314	0.84211	0.84615
0.80851	0.80000	0.83333
0.72917	0.81081	0.45455
0.82353	0.85714	0.75000
0.85714	0.86111	0.85000
0.79167	0.77778	0.83333
0.89583	0.85714	1.00000
0.77273	0.83871	0.61538
0.87755	0.91892	0.75000
0.74510	0.77143	0.68750
0.77778	0.80000	0.71429
0.77586	0.80851	0.63636
0.81818	0.82759	0.80000
0.79245	0.84615	0.64286
0.85106	0.87097	0.81250
0.83673	0.90909	0.68750
0.90000	0.91176	0.87500
0.75000	0.84211	0.50000
0.84746	0.88636	0.73333
0.79592	0.80556	0.76923
0.83019	0.88636	0.55556
0.74510	0.85294	0.52941
0.80392	0.81579	0.76923
0.76786	0.77778	0.72727
0.82609	0.82857	0.81818
0.85714	0.90000	0.75000
0.85455	0.86486	0.83333
0.78947	0.85000	0.64706
0.78723	0.81579	0.66667
0.80769	0.80000	0.83333
0.72222	0.80488	0.46154
0.82759	0.92105	0.65000
0.78846	0.85714	0.64706
0.85714	0.88372	0.76923
0.82456	0.89744	0.66667
0.76000	0.76471	0.75000
0.76364	0.82051	0.62500
0.80000	0.84211	0.70588
0.84783	0.80556	1.00000
0.82000	0.85000	0.70000
0.76923	0.80000	0.66667
0.78431	0.84211	0.61538
0.84314	0.89189	0.71429
0.83019	0.86842	0.73333
0.78431	0.85000	0.54545
0.77358	0.81579	0.66667
0.78182	0.86842	0.58824
0.72000	0.75758	0.64706
0.84314	0.85366	0.80000
0.78182	0.78049	0.78571
0.87500	0.90625	0.81250
0.78182	0.87179	0.56250
0.86538	0.97436	0.53846
0.72093	0.72414	0.71429
0.76923	0.81081	0.66667
0.83673	0.86111	0.76923
0.75000	0.84375	0.56250
0.78000	0.80000	0.73333
0.84444	0.83333	0.86667
0.82000	0.88571	0.66667
0.82692	0.80000	0.91667
0.78723	0.80000	0.76471
0.79245	0.80556	0.76471
0.88889	0.90909	0.80000
0.82692	0.83784	0.80000
0.73171	0.73077	0.73333
0.88889	0.94118	0.72727
0.76000	0.81081	0.61538
0.85714	0.88571	0.78571
