overall	high_tfx	low_tfx
0.79167	0.78378	0.81818
0.71429	0.75758	0.62500
0.76923	0.85366	0.45455
0.86957	0.83333	1.00000
0.80769	0.86842	0.64286
0.79592	0.87879	0.62500
0.75000	0.91176	0.35714
0.88235	0.92105	0.76923
0.84314	0.86842	0.76923
0.78000	0.82051	0.63636
0.80392	0.82500	0.72727
0.88889	0.90000	0.85714
0.86000	0.90244	0.66667
0.75926	0.83784	0.58824
0.80000	0.88235	0.66667
0.84444	0.87500	0.76923
0.73469	0.76923	0.60000
0.82222	0.93939	0.50000
0.72000	0.81081	0.46154
0.75862	0.85000	0.55556
0.78431	0.87879	0.61111
0.77778	0.80000	0.73333
0.79630	0.84211	0.68750
0.87755	0.97297	0.58333
0.75510	0.75676	0.75000
0.86275	0.87179	0.83333
0.84783	0.87879	0.76923
0.89583	0.96667	0.77778
0.75000	0.76190	0.70000
0.81633	0.89474	0.54545
0.68519	0.79487	0.40000
0.78000	0.82353	0.68750
0.76923	0.89189	0.46667
0.80769	0.89744	0.53846
0.87500	0.90000	0.83333
0.90698	0.92857	0.86667
0.75510	0.87097	0.55556
0.76000	0.88889	0.42857
0.80769	0.82051	0.76923
0.70588	0.86111	0.33333
0.80769	0.94444	0.50000
0.83333	0.94118	0.57143
0.94231	1.00000	0.82353
0.84127	0.88636	0.73684
0.77778	0.77143	0.78947
0.83636	0.85000	0.80000
0.76471	0.86111	0.53333
0.68750	0.80000	0.38462
0.82609	0.84848	0.76923
0.92157	0.94444	0.86667
0.86792	0.94737	0.66667
0.74000	0.79412	0.62500
0.77083	0.85714	0.53846
0.81034	0.83721	0.73333
0.77358	0.86842	0.53333
0.70455	0.77419	0.53846
0.85185	0.87500	0.78571
0.88889	0.88571	0.89474
0.88889	0.94118	0.72727
0.77586	0.80952	0.68750
0.82000	0.83784	0.76923
0.86957	0.94118	0.66667
0.84906	0.90000	0.69231
0.79245	0.82051	0.71429
0.84000	0.82051	0.90909
0.80000	0.87179	0.62500
0.88000	0.92308	0.72727
0.87500	0.91892	0.72727
0.81633	0.84211	0.72727
0.75926	0.82051	0.60000
0.85106	0.90323	0.75000
0.83333	0.96774	0.58824
0.78846	0.87500	0.50000
0.85965	0.86957	0.81818
0.82143	0.82609	0.80000
0.84615	0.87879	0.78947
0.89796	0.94737	0.72727
0.82353	0.87179	0.66667
0.84906	0.86111	0.82353
0.78261	0.78125	0.78571
0.74000	0.72973	0.76923
0.87500	0.88372	0.84615
0.80435	0.82353	0.75000
0.75000	0.78947	0.66667
0.80435	0.90625	0.57143
0.81132	0.85000	0.69231
0.86207	0.86667	0.84615
0.82353	0.81579	0.84615
0.82979	0.88571	0.66667
0.86000	0.86486	0.84615
0.80702	0.87805	0.62500
0.74510	0.85714	0.50000
0.85714	0.95556	0.45455
0.82692	0.82500	0.83333
0.87805	0.89286	0.84615
0.82222	0.91176	0.54545
0.75556	0.80000	0.60000
0.91489	0.91892	0.90000
0.85714	0.83333	0.92857
0.86792	0.86842	0.86667
0.81250	0.82857	0.76923
0.77778	0.78947	0.75000
0.85106	0.91429	0.66667
0.86792	0.88095	0.81818
0.82000	0.89474	0.58333
0.80769	0.81579	0.78571
0.87500	0.87500	0.87500
0.74545	0.76923	0.68750
0.76471	0.82051	0.58333
0.86957	0.96552	0.70588
0.80392	0.88571	0.62500
0.78947	0.81081	0.75000
0.87755	0.97143	0.64286
0.83019	0.85714	0.77778
0.82143	0.92308	0.58824
0.76000	0.90323	0.52632
0.74468	0.82857	0.50000
0.84314	0.83333	0.88889
0.80851	0.93333	0.58824
0.85185	0.85000	0.85714
