overall	high_tfx	low_tfx
0.75000	0.78378	0.63636
0.73469	0.78788	0.62500
0.78846	0.82927	0.63636
0.80435	0.77778	0.90000
0.80769	0.86842	0.64286
0.73469	0.81818	0.56250
0.79167	0.91176	0.50000
0.80392	0.86842	0.61538
0.76471	0.86842	0.46154
0.82000	0.87179	0.63636
0.78431	0.77500	0.81818
0.83333	0.85000	0.78571
0.78000	0.87805	0.33333
0.72222	0.83784	0.47059
0.67273	0.82353	0.42857
0.82222	0.84375	0.76923
0.75510	0.74359	0.80000
0.80000	0.90909	0.50000
0.78000	0.86486	0.53846
0.72414	0.80000	0.55556
0.80392	0.84848	0.72222
0.77778	0.83333	0.66667
0.83333	0.86842	0.75000
0.85714	0.94595	0.58333
0.75510	0.75676	0.75000
0.86275	0.87179	0.83333
0.76087	0.84848	0.53846
0.87500	0.93333	0.77778
0.75000	0.76190	0.70000
0.73469	0.84211	0.36364
0.68519	0.82051	0.33333
0.72000	0.79412	0.56250
0.80769	0.89189	0.60000
0.75000	0.84615	0.46154
0.72917	0.86667	0.50000
0.88372	0.89286	0.86667
0.67347	0.80645	0.44444
0.72000	0.86111	0.35714
0.78846	0.89744	0.46154
0.78431	0.91667	0.46667
0.73077	0.91667	0.31250
0.79167	0.85294	0.64286
0.88462	0.97143	0.70588
0.76190	0.86364	0.52632
0.79630	0.80000	0.78947
0.81818	0.82500	0.80000
0.70588	0.75000	0.60000
0.72917	0.85714	0.38462
0.84783	0.84848	0.84615
0.94118	0.97222	0.86667
0.83019	0.94737	0.53333
0.70000	0.76471	0.56250
0.75000	0.85714	0.46154
0.82759	0.86047	0.73333
0.84906	0.89474	0.73333
0.72727	0.77419	0.61538
0.81481	0.85000	0.71429
0.88889	0.88571	0.89474
0.82222	0.85294	0.72727
0.86207	0.83333	0.93750
0.82000	0.86486	0.69231
0.86957	0.94118	0.66667
0.81132	0.87500	0.61538
0.75472	0.79487	0.64286
0.82000	0.84615	0.72727
0.80000	0.89744	0.56250
0.86000	0.89744	0.72727
0.85417	0.89189	0.72727
0.81633	0.84211	0.72727
0.74074	0.79487	0.60000
0.78723	0.87097	0.62500
0.72917	0.90323	0.41176
0.80769	0.87500	0.58333
0.75439	0.84783	0.36364
0.75000	0.78261	0.60000
0.88462	0.87879	0.89474
0.87755	0.86842	0.90909
0.76471	0.79487	0.66667
0.84906	0.94444	0.64706
0.78261	0.81250	0.71429
0.78000	0.78378	0.76923
0.82143	0.83721	0.76923
0.82609	0.85294	0.75000
0.69643	0.71053	0.66667
0.84783	0.90625	0.71429
0.77358	0.82500	0.61538
0.87931	0.86667	0.92308
0.76471	0.89474	0.38462
0.80851	0.88571	0.58333
0.78000	0.78378	0.76923
0.78947	0.85366	0.62500
0.78431	0.82857	0.68750
0.87500	0.93333	0.63636
0.80769	0.82500	0.75000
0.87805	0.85714	0.92308
0.84444	0.91176	0.63636
0.73333	0.74286	0.70000
0.93617	0.94595	0.90000
0.87500	0.90476	0.78571
0.83019	0.86842	0.73333
0.70833	0.77143	0.53846
0.79630	0.81579	0.75000
0.82979	0.85714	0.75000
0.84906	0.85714	0.81818
0.74000	0.89474	0.25000
0.80769	0.84211	0.71429
0.85714	0.87500	0.75000
0.69091	0.76923	0.50000
0.76471	0.76923	0.75000
0.80435	0.96552	0.52941
0.84314	0.91429	0.68750
0.71930	0.81081	0.55000
0.89796	0.94286	0.78571
0.83019	0.85714	0.77778
0.89286	0.89744	0.88235
0.72000	0.80645	0.57895
0.74468	0.80000	0.58333
0.84314	0.83333	0.88889
0.80851	0.86667	0.70588
0.83333	0.85000	0.78571
0.81132	0.91892	0.56250
0.83636	0.83721	0.83333
0.82979	0.84615	0.75000
0.75510	0.88889	0.38462
0.80357	0.84615	0.70588
0.82609	0.86486	0.66667
0.80000	0.87805	0.57143
0.72549	0.86842	0.30769
0.72222	0.86486	0.41176
0.77083	0.76316	0.80000
0.75000	0.86207	0.45455
0.77358	0.87805	0.41667
0.86792	0.89474	0.80000
0.73469	0.91429	0.28571
0.83673	0.88571	0.71429
0.84615	0.90244	0.63636
0.78261	0.76471	0.83333
0.74000	0.82051	0.45455
0.81818	0.83333	0.76923
0.83333	0.85714	0.76923
0.76471	0.84375	0.63158
0.75000	0.86111	0.50000
0.67391	0.81818	0.30769
0.81633	0.87179	0.60000
0.78723	0.86486	0.50000
0.80392	0.81250	0.78947
