sample	revisions_ER_status_binary	tumor_fraction	site_name	correction	central_coverage	amplitude	mean_coverage	-990	-975	-960	-945	-930	-915	-900	-885	-870	-855	-840	-825	-810	-795	-780	-765	-750	-735	-720	-705	-690	-675	-660	-645	-630	-615	-600	-585	-570	-555	-540	-525	-510	-495	-480	-465	-450	-435	-420	-405	-390	-375	-360	-345	-330	-315	-300	-285	-270	-255	-240	-225	-210	-195	-180	-165	-150	-135	-120	-105	-90	-75	-60	-45	-30	-15	0	15	30	45	60	75	90	105	120	135	150	165	180	195	210	225	240	255	270	285	300	315	330	345	360	375	390	405	420	435	450	465	480	495	510	525	540	555	570	585	600	615	630	645	660	675	690	705	720	735	750	765	780	795	810	825	840	855	870	885	900	915	930	945	960	975	site_group
MBC_315.ctDNA_deepWGS	+	0.27	AHR.hg38.10000	GC_map_corrected	0.94362	0.20211	0.96737	0.97687	0.97316	0.96883	0.96815	0.96688	0.97004	0.97417	0.97686	0.97693	0.97963	0.98142	0.98067	0.97661	0.97001	0.9665	0.96832	0.96848	0.97167	0.97633	0.98436	0.98801	0.98725	0.98237	0.97303	0.96492	0.95917	0.95492	0.95398	0.95673	0.96428	0.96912	0.97483	0.97579	0.97114	0.96452	0.95851	0.95262	0.94683	0.94806	0.95061	0.95474	0.95849	0.96363	0.96319	0.96273	0.96439	0.96778	0.96593	0.96773	0.97179	0.9791	0.98179	0.98872	0.98657	0.98565	0.98357	0.97862	0.96504	0.95362	0.94893	0.94559	0.94258	0.94144	0.94144	0.94363	0.94469	0.94461	0.94154	0.94038	0.94428	0.94656	0.95248	0.95805	0.96715	0.97634	0.98188	0.98225	0.97757	0.97359	0.97154	0.96549	0.96264	0.96154	0.96272	0.96784	0.96998	0.97128	0.96778	0.96882	0.96495	0.95932	0.95601	0.95682	0.95722	0.95984	0.96209	0.96688	0.9686	0.97289	0.96871	0.96591	0.96438	0.96356	0.9611	0.95836	0.95861	0.96239	0.96756	0.97345	0.97733	0.97926	0.97917	0.97397	0.97041	0.96702	0.9644	0.96418	0.9663	0.96911	0.97595	0.97625	0.9769	0.97755	0.97784	0.97596	0.97584	0.97624	0.97832	0.9822	0.98635	0.98561	0.98827	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	AR.hg38.10000	GC_map_corrected	0.99187	0.61914	0.9975	0.99046	0.98853	0.98618	0.98648	0.98871	0.99216	0.9953	0.9992	1.00479	1.00851	1.00678	0.99963	0.99365	0.98815	0.98365	0.98441	0.98436	0.99106	0.99936	1.00142	0.99969	0.9951	0.99185	0.98477	0.98076	0.97949	0.97681	0.97726	0.9835	0.98972	0.99557	1.00156	1.0075	1.01057	1.00785	1.00191	0.9932	0.98672	0.98272	0.98096	0.97966	0.97986	0.98464	0.99247	0.99665	1.00144	1.0035	1.00375	0.99965	0.99758	0.99562	0.99444	0.9979	0.99965	1.00207	1.00898	1.01756	1.02534	1.02996	1.03099	1.02497	1.02041	1.0128	1.00395	0.9947	0.99086	0.98976	0.99215	0.99737	1.00437	1.00927	1.0211	1.02497	1.0289	1.02661	1.01997	1.01525	1.00855	1.00411	1.00065	0.9981	0.99867	1.00048	1.00518	1.00946	1.0106	1.01371	1.0114	1.00588	0.998	0.99249	0.9901	0.99012	0.98894	0.98691	0.99041	0.99356	0.99494	0.99535	0.99413	0.99201	0.98833	0.98229	0.98033	0.98058	0.98471	0.98418	0.98451	0.9916	0.99609	0.99929	0.99868	0.99829	0.99952	0.99796	0.99578	0.99101	0.98817	0.98759	0.98711	0.98925	0.9908	0.99591	0.99807	0.99926	1.0011	1.00345	1.00106	0.99928	0.99709	0.99348	0.99195	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	ARID3A.hg38.10000	GC_map_corrected	0.94628	0.26989	0.9683	0.99133	0.99046	0.98847	0.98219	0.97831	0.97691	0.97828	0.97928	0.98185	0.98576	0.98976	0.98765	0.98302	0.97624	0.97128	0.96774	0.96638	0.9658	0.97117	0.97665	0.98035	0.98003	0.98078	0.97774	0.97178	0.96859	0.96612	0.96614	0.96539	0.96934	0.97232	0.97517	0.97929	0.97566	0.97032	0.96682	0.96106	0.95507	0.95322	0.95588	0.95657	0.9616	0.96383	0.96385	0.9601	0.95801	0.95676	0.95335	0.95531	0.95347	0.9579	0.96484	0.96762	0.97166	0.97454	0.97962	0.98029	0.97338	0.96614	0.9581	0.95539	0.94719	0.94254	0.94346	0.94479	0.94871	0.94726	0.94435	0.94503	0.9473	0.95312	0.95817	0.96745	0.97595	0.9807	0.98242	0.98205	0.97958	0.97671	0.97145	0.97087	0.96737	0.96534	0.96566	0.96541	0.96476	0.96603	0.96444	0.96372	0.95876	0.95863	0.95304	0.94841	0.94879	0.95234	0.95744	0.96155	0.96667	0.97191	0.97225	0.96954	0.96082	0.95353	0.94955	0.9517	0.95579	0.95994	0.96841	0.97775	0.98105	0.98145	0.9803	0.98025	0.9767	0.97522	0.97096	0.96548	0.96629	0.97283	0.97359	0.97701	0.98037	0.98346	0.98619	0.98499	0.98166	0.97765	0.97735	0.97802	0.97641	0.97434	0.97323	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	ARNT.hg38.10000	GC_map_corrected	0.89515	0.16588	0.92844	0.95721	0.95388	0.95221	0.94929	0.94775	0.94601	0.94665	0.94988	0.94951	0.94996	0.95077	0.94972	0.94778	0.94421	0.94383	0.94202	0.94023	0.93926	0.93674	0.93993	0.94222	0.94591	0.94771	0.94695	0.94599	0.94265	0.93422	0.92619	0.91992	0.92167	0.91951	0.9249	0.92976	0.93125	0.93436	0.93659	0.9339	0.93246	0.93157	0.93079	0.92475	0.92177	0.91908	0.91632	0.91495	0.91552	0.91697	0.91443	0.91487	0.91755	0.91831	0.91822	0.92046	0.91715	0.91383	0.90843	0.89698	0.89019	0.88819	0.89096	0.8906	0.89005	0.89172	0.89109	0.89462	0.89427	0.89384	0.89788	0.89792	0.89834	0.89543	0.89313	0.89527	0.89715	0.90231	0.90763	0.91239	0.91306	0.91357	0.91548	0.91672	0.91925	0.92227	0.9224	0.92323	0.92586	0.92456	0.92164	0.91948	0.91995	0.91754	0.91666	0.91395	0.91382	0.91494	0.91744	0.91998	0.92234	0.92263	0.9259	0.92514	0.92697	0.9263	0.93139	0.93439	0.93608	0.94082	0.94345	0.941	0.93937	0.93754	0.93546	0.93609	0.94088	0.94398	0.94788	0.9485	0.95002	0.94991	0.94999	0.95143	0.95389	0.95765	0.96082	0.96306	0.96384	0.96241	0.96387	0.96377	0.96125	0.96123	0.96575	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	ARNTL.hg38.10000	GC_map_corrected	0.94498	0.17591	0.95065	0.9772	0.97969	0.97655	0.97414	0.97087	0.97226	0.97171	0.97254	0.97252	0.9705	0.96564	0.96016	0.95567	0.94884	0.94427	0.94214	0.94236	0.94251	0.94804	0.9537	0.95848	0.96116	0.96495	0.95994	0.95766	0.95429	0.95008	0.94812	0.94795	0.94741	0.94961	0.94892	0.95016	0.94792	0.95013	0.94689	0.94461	0.94283	0.94262	0.94158	0.94593	0.94498	0.94707	0.94194	0.94131	0.93662	0.9364	0.9359	0.93803	0.93904	0.94416	0.94826	0.95025	0.94302	0.9416	0.9365	0.92863	0.92175	0.91987	0.91956	0.92323	0.93048	0.93617	0.94041	0.94577	0.94725	0.94543	0.94146	0.93662	0.93046	0.92267	0.91752	0.91366	0.91666	0.92121	0.92776	0.93926	0.94768	0.9527	0.95322	0.95137	0.94577	0.93729	0.93599	0.9327	0.93193	0.93454	0.94149	0.94521	0.94674	0.95175	0.95204	0.95241	0.9526	0.95042	0.95091	0.94691	0.94829	0.94808	0.9483	0.95141	0.95322	0.95289	0.95127	0.95193	0.95421	0.95219	0.95566	0.95712	0.95649	0.95947	0.96155	0.96178	0.96185	0.96077	0.95836	0.95538	0.95715	0.95641	0.95727	0.96662	0.97415	0.97613	0.97904	0.98142	0.98382	0.98247	0.98315	0.97964	0.97723	0.98262	0.98106	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	ASCL1.hg38.10000	GC_map_corrected	0.98582	0.33396	0.97602	0.98118	0.98023	0.9796	0.98261	0.98636	0.9856	0.98166	0.97855	0.97957	0.97991	0.97939	0.97998	0.97939	0.98173	0.98372	0.98207	0.979	0.97899	0.97839	0.97972	0.98241	0.98678	0.98633	0.98674	0.98587	0.98383	0.97939	0.97839	0.97424	0.97165	0.97027	0.96934	0.9673	0.96861	0.97171	0.97439	0.97647	0.98168	0.98209	0.98206	0.97941	0.97482	0.96686	0.96368	0.96447	0.96526	0.96646	0.97248	0.97552	0.97984	0.98105	0.98027	0.97678	0.9737	0.97022	0.9658	0.96233	0.95963	0.95785	0.95793	0.95901	0.96596	0.97094	0.97663	0.98348	0.98658	0.98787	0.98536	0.98238	0.97886	0.97257	0.96784	0.95869	0.95249	0.95172	0.95058	0.95416	0.95914	0.96504	0.96987	0.97436	0.9778	0.97712	0.97647	0.97546	0.9707	0.96806	0.96681	0.96708	0.9671	0.97168	0.97762	0.98375	0.98259	0.97633	0.97019	0.96366	0.95854	0.95748	0.95708	0.96192	0.96884	0.97972	0.98313	0.98687	0.98956	0.98745	0.98332	0.97855	0.97421	0.97302	0.97295	0.97834	0.98135	0.98585	0.99106	0.99115	0.99251	0.99169	0.99073	0.98864	0.9873	0.98401	0.98255	0.98346	0.98563	0.98438	0.986	0.98657	0.98626	0.98459	0.98213	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	ASCL2.hg38.10000	GC_map_corrected	0.88653	0.25069	0.95249	0.96718	0.96732	0.96631	0.96653	0.96529	0.96475	0.96484	0.97007	0.97204	0.97196	0.96843	0.96895	0.96277	0.96054	0.95478	0.9554	0.95786	0.95791	0.96182	0.96642	0.96445	0.96535	0.96427	0.95941	0.95087	0.95204	0.94834	0.94253	0.94342	0.94401	0.94202	0.94658	0.94725	0.94651	0.94561	0.94842	0.94285	0.94109	0.9409	0.93906	0.93835	0.94057	0.94137	0.94759	0.94926	0.95014	0.94953	0.95291	0.95503	0.9551	0.95554	0.96381	0.97068	0.97658	0.9769	0.97696	0.97588	0.96854	0.95697	0.94329	0.92935	0.92016	0.90741	0.89806	0.88949	0.88588	0.88643	0.88432	0.891	0.89759	0.90791	0.92418	0.93884	0.95409	0.96677	0.97609	0.97903	0.97805	0.97758	0.9661	0.95389	0.94919	0.94447	0.94081	0.94157	0.94239	0.94447	0.95009	0.95259	0.95289	0.94579	0.94306	0.94081	0.93398	0.93233	0.93209	0.93484	0.94194	0.95097	0.95936	0.95888	0.95986	0.95978	0.95345	0.95138	0.94995	0.95026	0.95138	0.95751	0.95837	0.96004	0.96318	0.96583	0.96622	0.96939	0.97004	0.97086	0.96676	0.96811	0.9672	0.96985	0.96951	0.96907	0.97069	0.97183	0.97353	0.97377	0.9694	0.96996	0.96924	0.97192	0.97463	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	ATF1.hg38.10000	GC_map_corrected	0.60485	3.27544	0.85866	0.93268	0.90823	0.89103	0.88053	0.88985	0.90917	0.93977	0.96691	0.98586	0.98673	0.97242	0.94708	0.90953	0.86932	0.84099	0.8284	0.83808	0.8686	0.90428	0.94144	0.96851	0.97186	0.95514	0.92183	0.87849	0.8354	0.80327	0.79558	0.81002	0.84548	0.88953	0.9259	0.94728	0.94352	0.91478	0.86667	0.81366	0.77288	0.75521	0.76338	0.79624	0.84567	0.89193	0.92108	0.92877	0.91364	0.87855	0.83203	0.78574	0.75056	0.74335	0.76823	0.8185	0.88208	0.9384	0.97116	0.97121	0.93769	0.87815	0.80005	0.72498	0.66653	0.63288	0.617	0.60961	0.60455	0.60313	0.60214	0.60965	0.62807	0.66625	0.72768	0.80049	0.87126	0.92945	0.96002	0.95781	0.9269	0.87723	0.81945	0.77615	0.75414	0.75857	0.7893	0.83184	0.87155	0.90065	0.91212	0.90249	0.87151	0.83201	0.79119	0.77109	0.77368	0.79862	0.8359	0.8819	0.92211	0.94403	0.94069	0.91724	0.87804	0.83802	0.80321	0.79091	0.79735	0.82974	0.87462	0.91968	0.95717	0.97683	0.97278	0.94938	0.91204	0.87714	0.85208	0.84309	0.85125	0.87763	0.91229	0.94387	0.9693	0.98017	0.97667	0.96071	0.93344	0.9085	0.88833	0.882	0.88968	0.90942	0.93415	10000-sites
MBC_315.ctDNA_deepWGS	+	0.27	ATF2.hg38.10000	GC_map_corrected	0.95336	1.34405	0.98075	0.99128	0.98721	0.98052	0.97566	0.9752	0.9807	0.98697	0.99576	1.00062	1.0006	1.00264	0.99911	0.9871	0.97759	0.96807	0.9644	0.96007	0.96659	0.97546	0.98611	0.99498	1.00216	1.00269	1.0007	0.99037	0.97823	0.96453	0.95334	0.94742	0.94569	0.95453	0.96965	0.98487	0.99606	1.00137	0.99997	0.99263	0.98014	0.96821	0.95674	0.95302	0.94952	0.95483	0.96535	0.98008	0.9923	0.99821	1.00181	0.99862	0.98711	0.97643	0.96474	0.95634	0.95407	0.96084	0.96904	0.98265	1.00802	1.0157	1.00868	1.00531	0.99765	0.97937	0.97242	0.96361	0.94591	0.94606	0.95784	0.96402	0.97192	0.99116	1.00273	1.00717	1.01664	1.00671	0.98629	0.97428	0.96071	0.95534	0.95481	0.95858	0.9654	0.97496	0.98874	0.9974	0.99697	0.99194	0.97999	0.96936	0.96214	0.95855	0.96287	0.97018	0.98217	0.99366	1.00242	1.00668	1.0047	0.99835	0.98678	0.97368	0.96272	0.95341	0.95333	0.95973	0.9682	0.9792	0.99197	1.00169	1.00388	1.00124	0.99528	0.9861	0.97445	0.96578	0.96369	0.96591	0.97425	0.98286	0.98881	0.99368	0.9987	0.99849	0.99231	0.99071	0.98844	0.9826	0.98309	0.98414	0.98442	0.98969	0.99178	10000-sites
