overall	high_tfx	low_tfx
0.55319	0.63636	0.35714
0.56410	0.62963	0.41667
0.71111	0.81250	0.46154
0.77273	0.79310	0.73333
0.71154	0.77500	0.50000
0.76596	0.81818	0.64286
0.80392	0.76923	0.91667
0.77083	0.83333	0.58333
0.69811	0.71053	0.66667
0.64706	0.80556	0.26667
0.78571	0.83333	0.70000
0.74510	0.75000	0.72727
0.68627	0.78378	0.42857
0.67347	0.70270	0.58333
0.67857	0.75000	0.25000
0.54167	0.61290	0.41176
0.75000	0.73810	0.80000
0.69231	0.74359	0.53846
0.64583	0.61111	0.75000
0.67241	0.75000	0.50000
0.66667	0.73171	0.40000
0.74468	0.73529	0.76923
0.67347	0.69444	0.61538
0.67925	0.72500	0.53846
0.73077	0.83333	0.50000
0.56604	0.59459	0.50000
0.68182	0.67647	0.70000
0.72093	0.83871	0.41667
0.67391	0.75000	0.40000
0.60465	0.68750	0.36364
0.63636	0.67500	0.53333
0.62000	0.67647	0.50000
0.74545	0.76316	0.70588
0.66000	0.74359	0.36364
0.85714	0.93548	0.72222
0.62000	0.63636	0.58824
0.70213	0.71875	0.66667
0.62791	0.71429	0.46667
0.66667	0.65789	0.69231
0.74510	0.78947	0.61538
0.79661	0.80488	0.77778
0.68627	0.75000	0.45455
0.66667	0.67647	0.63636
0.65517	0.68293	0.58824
0.71698	0.73684	0.66667
0.63636	0.64706	0.60000
0.68000	0.72500	0.50000
0.76087	0.77419	0.73333
0.71154	0.71429	0.70000
0.77586	0.75610	0.82353
0.67391	0.64706	0.75000
0.72549	0.71053	0.76923
0.60417	0.69444	0.33333
0.69388	0.77143	0.50000
0.72340	0.75758	0.64286
0.67347	0.71053	0.54545
0.69231	0.76316	0.50000
0.78261	0.84848	0.61538
0.70000	0.71429	0.66667
0.66667	0.72093	0.52941
0.67391	0.68750	0.64286
0.76596	0.78788	0.71429
0.58491	0.64865	0.43750
0.73214	0.75610	0.66667
0.57407	0.61111	0.50000
0.80769	0.83333	0.75000
0.72917	0.80000	0.37500
0.66071	0.70000	0.56250
0.54348	0.62069	0.41176
0.69388	0.70270	0.66667
