overall	high_tfx	low_tfx
0.83333	0.86486	0.72727
0.73469	0.78788	0.62500
0.82692	0.90244	0.54545
0.89130	0.86111	1.00000
0.82692	0.84211	0.78571
0.83673	0.84848	0.81250
0.83333	0.91176	0.64286
0.92157	0.92105	0.92308
0.84314	0.86842	0.76923
0.74000	0.76923	0.63636
0.84314	0.82500	0.90909
0.85185	0.87500	0.78571
0.88000	0.92683	0.66667
0.79630	0.83784	0.70588
0.83636	0.85294	0.80952
0.77778	0.81250	0.69231
0.79592	0.87179	0.50000
0.84444	0.93939	0.58333
0.74000	0.81081	0.53846
0.79310	0.87500	0.61111
0.74510	0.84848	0.55556
0.82222	0.83333	0.80000
0.79630	0.84211	0.68750
0.85714	0.97297	0.50000
0.71429	0.78378	0.50000
0.82353	0.84615	0.75000
0.84783	0.87879	0.76923
0.89583	0.96667	0.77778
0.78846	0.80952	0.70000
0.83673	0.86842	0.72727
0.72222	0.84615	0.40000
0.74000	0.82353	0.56250
0.80769	0.83784	0.73333
0.80769	0.87179	0.61538
0.81250	0.90000	0.66667
0.93023	0.92857	0.93333
0.83673	0.87097	0.77778
0.84000	0.91667	0.64286
0.80769	0.82051	0.76923
0.80392	0.88889	0.60000
0.88462	0.94444	0.75000
0.83333	0.94118	0.57143
0.92308	1.00000	0.76471
0.80952	0.81818	0.78947
0.83333	0.82857	0.84211
0.85455	0.87500	0.80000
0.82353	0.86111	0.73333
0.70833	0.80000	0.46154
0.84783	0.84848	0.84615
0.86275	0.91667	0.73333
0.88679	0.94737	0.73333
0.78000	0.79412	0.75000
0.72917	0.80000	0.53846
0.79310	0.86047	0.60000
0.83019	0.89474	0.66667
0.63636	0.70968	0.46154
0.79630	0.85000	0.64286
0.90741	0.91429	0.89474
0.82222	0.85294	0.72727
0.77586	0.80952	0.68750
0.78000	0.81081	0.69231
0.84783	0.94118	0.58333
0.84906	0.90000	0.69231
0.79245	0.82051	0.71429
0.86000	0.84615	0.90909
0.78182	0.87179	0.56250
0.90000	0.92308	0.81818
0.83333	0.89189	0.63636
0.85714	0.86842	0.81818
0.83333	0.87179	0.73333
0.80851	0.87097	0.68750
0.87500	0.96774	0.70588
0.80769	0.90000	0.50000
0.84211	0.84783	0.81818
0.80357	0.80435	0.80000
0.86538	0.87879	0.84211
0.87755	0.92105	0.72727
0.88235	0.87179	0.91667
0.83019	0.83333	0.82353
0.73913	0.75000	0.71429
0.84000	0.86486	0.76923
0.83929	0.83721	0.84615
0.91304	0.91176	0.91667
0.78571	0.81579	0.72222
0.84783	0.93750	0.64286
0.84906	0.87500	0.76923
0.84483	0.84444	0.84615
0.86275	0.86842	0.84615
0.80851	0.88571	0.58333
0.82000	0.89189	0.61538
0.82456	0.90244	0.62500
0.72549	0.88571	0.37500
0.85714	0.93333	0.54545
0.80769	0.82500	0.75000
0.80488	0.85714	0.69231
0.86667	0.88235	0.81818
0.73333	0.82857	0.40000
0.93617	0.94595	0.90000
0.87500	0.85714	0.92857
0.84906	0.86842	0.80000
0.77083	0.77143	0.76923
0.74074	0.86842	0.43750
0.82979	0.88571	0.66667
0.84906	0.83333	0.90909
0.84000	0.94737	0.50000
0.78846	0.84211	0.64286
0.87500	0.87500	0.87500
0.80000	0.82051	0.75000
0.78431	0.87179	0.50000
0.80435	0.96552	0.52941
0.80392	0.88571	0.62500
0.82456	0.83784	0.80000
0.85714	0.97143	0.57143
0.90566	0.91429	0.88889
0.85714	0.89744	0.76471
0.76000	0.87097	0.57895
0.76596	0.82857	0.58333
0.84314	0.85714	0.77778
0.85106	0.86667	0.82353
0.85185	0.87500	0.78571
0.83019	0.94595	0.56250
0.74545	0.81395	0.50000
0.78723	0.87179	0.37500
0.73469	0.86111	0.38462
0.83929	0.84615	0.82353
0.80435	0.86486	0.55556
0.74545	0.85366	0.42857
0.84314	0.86842	0.76923
0.75926	0.86486	0.52941
0.75000	0.73684	0.80000
0.77500	0.86207	0.54545
0.84906	0.90244	0.66667
0.88679	0.92105	0.80000
0.83673	0.91429	0.64286
0.77551	0.80000	0.71429
0.76923	0.90244	0.27273
0.80435	0.82353	0.75000
0.68000	0.76923	0.36364
0.87273	0.88095	0.84615
0.77083	0.85714	0.53846
0.82353	0.90625	0.68421
0.78846	0.88889	0.56250
0.71739	0.84848	0.38462
0.79592	0.89744	0.40000
0.74468	0.89189	0.20000
0.78431	0.87500	0.63158
0.80435	0.87879	0.61538
0.85106	0.89189	0.70000
0.76923	0.76923	0.76923
0.80435	0.83784	0.66667
0.78182	0.88571	0.60000
0.70588	0.81818	0.50000
0.76923	0.87097	0.61905
0.90196	0.89744	0.91667
0.84615	0.91667	0.68750
0.92593	0.97500	0.78571
0.76087	0.81818	0.61538
0.83019	0.91667	0.64706
0.83019	0.84444	0.75000
0.81818	0.86207	0.73333
0.74000	0.82353	0.56250
0.81633	0.85714	0.71429
0.79630	0.86111	0.66667
0.82979	0.85714	0.75000
0.78571	0.84211	0.66667
0.79592	0.91176	0.53333
0.76471	0.93939	0.44444
0.81132	0.87179	0.64286
0.75000	0.80645	0.64706
0.76471	0.81579	0.61538
0.75472	0.80952	0.54545
0.84906	0.92105	0.66667
0.74510	0.80556	0.60000
0.85965	0.90909	0.69231
0.82353	0.92105	0.53846
0.80851	0.85714	0.66667
0.91667	0.94595	0.81818
0.70588	0.80000	0.50000
0.82143	0.83333	0.80000
0.85417	0.88889	0.75000
0.77083	0.85714	0.53846
0.77273	0.80645	0.69231
0.87755	0.89189	0.83333
0.72549	0.77143	0.62500
0.77778	0.82500	0.64286
0.77586	0.80851	0.63636
0.72727	0.82759	0.53333
0.83019	0.84615	0.78571
0.87234	0.90323	0.81250
0.83673	0.93939	0.62500
0.74000	0.91176	0.37500
0.73077	0.86842	0.35714
0.83051	0.88636	0.66667
0.81633	0.86111	0.69231
0.79245	0.86364	0.44444
0.80392	0.88235	0.64706
0.78431	0.84211	0.61538
0.83929	0.84444	0.81818
0.80435	0.88571	0.54545
0.80357	0.90000	0.56250
0.85455	0.89189	0.77778
0.87719	0.92500	0.76471
0.78723	0.78947	0.77778
0.75000	0.82500	0.50000
0.77778	0.82927	0.61538
0.81034	0.86842	0.70000
0.78846	0.82857	0.70588
0.78571	0.88372	0.46154
0.78947	0.84615	0.66667
0.70000	0.82353	0.43750
0.76364	0.82051	0.62500
0.80000	0.84211	0.70588
0.76087	0.80556	0.60000
0.86000	0.87500	0.80000
0.80769	0.82500	0.75000
0.90196	0.94737	0.76923
0.82353	0.89189	0.64286
0.83019	0.86842	0.73333
0.90196	0.95000	0.72727
0.81132	0.89474	0.60000
0.81818	0.86842	0.70588
0.78000	0.81818	0.70588
0.88235	0.87805	0.90000
0.80000	0.82927	0.71429
0.81250	0.84375	0.75000
0.78182	0.87179	0.56250
0.82692	0.92308	0.53846
0.79070	0.75862	0.85714
0.84615	0.86486	0.80000
0.77551	0.88889	0.46154
0.72917	0.84375	0.50000
0.82000	0.82857	0.80000
0.75556	0.83333	0.60000
0.82000	0.85714	0.73333
0.78846	0.82500	0.66667
0.78723	0.76667	0.82353
0.79245	0.86111	0.64706
0.87037	0.90909	0.70000
0.78846	0.89189	0.53333
0.78049	0.92308	0.53333
0.93333	0.94118	0.90909
0.82000	0.86486	0.69231
0.79592	0.88571	0.57143
0.78182	0.84615	0.62500
0.78571	0.83333	0.70000
0.71698	0.78788	0.60000
0.90909	0.93617	0.75000
0.72222	0.83333	0.50000
0.78571	0.82759	0.69231
0.79245	0.87805	0.50000
0.82692	0.89474	0.64286
0.79592	0.91429	0.50000
0.76667	0.89362	0.30769
0.87755	0.88571	0.85714
0.82353	0.85294	0.76471
0.87273	0.89189	0.83333
0.75000	0.84848	0.53333
0.78571	0.90000	0.50000
0.80488	0.96429	0.46154
0.81034	0.90000	0.61111
0.75000	0.80556	0.62500
0.89583	0.89474	0.90000
0.72549	0.81081	0.50000
0.81633	0.94286	0.50000
0.84211	0.88636	0.69231
