overall	high_tfx	low_tfx
0.90559	0.94118	0.76667
0.81940	0.86765	0.71429
0.92593	0.95476	0.67857
0.90192	0.89206	1.00000
0.90625	0.92997	0.81633
0.91919	0.92857	0.91667
0.92945	0.94097	0.82222
0.92593	0.94398	0.88095
0.90062	0.89076	0.95238
0.88795	0.92500	0.71429
0.91385	0.90727	0.96667
0.93269	0.94000	0.91667
0.90805	0.92402	0.65000
0.87775	0.90936	0.75714
0.92063	0.97193	0.79630
0.87500	0.88095	0.80952
0.87037	0.88624	0.70833
0.91071	0.95588	0.71875
0.84320	0.89706	0.67500
0.89543	0.93985	0.74026
0.86032	0.92063	0.69136
0.88889	0.88889	0.83333
0.89103	0.93277	0.79167
0.95221	0.95833	1.00000
0.82323	0.80745	0.90625
0.88088	0.91316	0.74074
0.86389	0.88148	0.82500
0.93182	0.94643	0.78750
0.89435	0.90046	0.95833
0.91973	0.95833	0.70000
0.82005	0.89474	0.48214
0.86058	0.90278	0.75000
0.89242	0.93452	0.77778
0.89687	0.93750	0.69444
0.91826	0.95370	0.84416
0.98246	0.97959	0.98000
0.90572	0.95000	0.80556
0.90821	0.91331	0.83333
0.90469	0.92778	0.77500
0.89441	0.95046	0.72727
0.96741	0.98701	0.85455
0.95152	0.97233	0.82500
0.96569	1.00000	0.76190
0.91331	0.92500	0.88636
0.87791	0.86667	0.92857
0.90186	0.90977	0.84000
0.88715	0.93125	0.66667
0.77797	0.82000	0.45455
0.86940	0.84231	0.95238
0.96082	0.99071	0.90000
0.95000	0.98319	0.73214
0.85897	0.86111	0.81250
0.80696	0.90196	0.47500
0.89008	0.92857	0.66667
0.91429	0.95291	0.68519
0.75641	0.80833	0.73333
0.87448	0.88972	0.82500
0.93690	0.95667	0.92857
0.92915	0.93056	0.87500
0.86584	0.89120	0.74545
0.88245	0.90882	0.78571
0.91048	0.96491	0.61111
0.90176	0.92732	0.83333
0.87213	0.89683	0.83333
0.91297	0.90833	1.00000
0.92876	0.95000	0.81818
0.91071	0.90476	0.92857
0.96154	0.98538	0.78571
0.89833	0.90833	0.80000
0.88138	0.91944	0.74000
0.88182	0.93277	0.78182
0.93056	0.99580	0.68571
0.88095	0.90476	0.77778
0.90571	0.90264	0.83333
0.85441	0.86742	0.72000
0.92934	0.93985	0.91667
0.95167	0.96919	0.79167
0.92130	0.91979	1.00000
0.92098	0.96563	0.80769
0.86011	0.84615	0.92500
0.86560	0.87135	0.90476
0.92564	0.94156	0.77500
0.92250	0.93684	0.78125
0.87484	0.90278	0.79221
0.92762	0.95294	0.83333
0.87749	0.89258	0.83333
0.93212	0.92857	1.00000
0.93574	0.96111	0.66667
0.90659	0.96853	0.68750
0.91883	0.93860	0.86111
0.88491	0.92308	0.60938
0.88043	0.96667	0.48718
0.93846	0.98024	0.60714
0.90255	0.92582	0.77778
0.89487	0.91667	0.90000
0.93416	0.95714	0.75000
0.84914	0.90210	0.42857
0.99248	0.99706	0.93750
0.94010	0.94444	1.00000
0.94493	0.93333	1.00000
0.84656	0.86333	0.88095
0.85975	0.91667	0.61905
0.90727	0.92105	0.88889
0.94109	0.93593	0.96667
0.90224	0.97101	0.62963
0.91556	0.95798	0.75000
0.95128	0.96348	1.00000
0.84714	0.84444	0.85455
0.91111	0.95238	0.70370
0.92308	0.97895	0.68571
0.93168	0.97386	0.80000
0.91816	0.93333	0.87500
0.94314	0.99000	0.68750
0.95455	0.96078	0.93846
0.92969	0.94565	0.87500
0.85740	0.89048	0.75000
0.89130	0.94737	0.71875
0.87903	0.88941	0.61111
0.94022	0.96833	0.92857
0.88340	0.89724	0.83333
0.91026	0.96364	0.60000
0.88095	0.90435	0.74286
0.87407	0.90212	0.50000
0.86167	0.91429	0.77778
0.87299	0.87701	0.93333
0.91288	0.93860	0.72222
0.88533	0.94286	0.80000
0.93750	0.94493	0.86111
0.85139	0.89394	0.68056
0.84107	0.84034	0.85714
0.89333	0.90909	0.78571
0.92385	0.94258	0.91429
0.94571	0.96953	0.87037
0.89966	0.96000	0.60417
0.88500	0.91118	0.81250
0.90937	0.91866	0.30000
0.88190	0.88927	0.81250
0.88235	0.92286	0.66667
0.89257	0.90455	0.83333
0.87304	0.89542	0.77500
0.90432	0.96094	0.71591
0.88756	0.92570	0.81250
0.89286	0.90000	0.73333
0.89626	0.96389	0.62500
0.86000	0.89412	0.56250
0.87500	0.94444	0.74444
0.88447	0.95185	0.69048
0.92857	0.95758	0.75000
0.89094	0.90909	0.77778
0.88269	0.92949	0.85714
0.89785	0.94755	0.73737
0.86032	0.88519	0.77778
0.89242	0.93697	0.76923
0.93538	0.95503	0.87500
0.93301	0.96429	0.79167
0.98483	1.00000	0.87500
0.84038	0.89706	0.53333
0.93857	0.97833	0.79167
0.93162	0.95040	1.00000
0.86875	0.89048	0.74000
0.86667	0.90625	0.79167
0.90803	0.93791	0.79167
0.90123	0.91234	0.85714
0.88727	0.91830	0.74286
0.87879	0.93611	0.67692
0.90333	0.95789	0.68000
0.92790	0.98162	0.72222
0.92593	0.94837	0.95000
0.85299	0.88655	0.80000
0.89198	0.93906	0.65000
0.93305	0.94785	0.83333
0.92029	0.95014	0.81818
