overall	high_tfx	low_tfx
0.86014	0.89118	0.73333
0.81605	0.86765	0.69841
0.90370	0.93095	0.78571
0.92692	0.93333	1.00000
0.90179	0.91877	0.79592
0.88889	0.94841	0.68333
0.89418	0.94792	0.60000
0.94136	0.96078	0.88095
0.88665	0.87675	0.90476
0.86587	0.92222	0.53571
0.90462	0.89975	0.93333
0.94231	0.95250	0.87500
0.90969	0.92157	0.75000
0.86264	0.88889	0.75714
0.89683	0.97544	0.69444
0.86905	0.88492	0.76190
0.84175	0.86772	0.66667
0.90873	0.96324	0.65625
0.84640	0.89118	0.70000
0.82812	0.87719	0.66234
0.87143	0.90476	0.71605
0.83730	0.83333	0.81481
0.87586	0.92997	0.72917
0.96140	0.96131	1.00000
0.78283	0.76708	0.87500
0.91066	0.91316	0.92593
0.87524	0.89259	0.85000
0.90210	0.94196	0.68750
0.85268	0.86343	0.79167
0.88629	0.93611	0.43333
0.78846	0.89737	0.35714
0.88141	0.90278	0.81667
0.89697	0.92560	0.74074
0.87187	0.92663	0.47222
0.93391	0.94907	0.85714
0.96711	0.98980	0.86000
0.85690	0.93750	0.56944
0.86795	0.92260	0.52083
0.86875	0.91667	0.60000
0.85248	0.93808	0.36364
0.88296	0.97078	0.49091
0.94343	0.96838	0.80000
0.95915	1.00000	0.71429
0.89919	0.92292	0.78409
0.87106	0.85667	0.91667
0.89920	0.90977	0.86000
0.85580	0.91250	0.53704
0.77098	0.81333	0.59091
0.83821	0.80769	0.88095
0.97179	1.00000	0.92000
0.95143	0.98599	0.75000
0.83654	0.86458	0.73438
0.80696	0.90523	0.47500
0.89247	0.92857	0.70370
0.90571	0.93906	0.66667
0.78846	0.83333	0.66667
0.90345	0.93233	0.87500
0.95610	0.97000	0.96429
0.90688	0.93403	0.54167
0.86957	0.89583	0.80000
0.88567	0.91176	0.78571
0.93333	0.98596	0.58333
0.88270	0.91980	0.60000
0.89080	0.90212	0.89583
0.89491	0.89722	0.93333
0.93280	0.95789	0.76364
0.88799	0.92328	0.53571
0.95105	0.96784	0.82143
0.89000	0.88889	0.90000
0.84000	0.91111	0.58000
0.94364	0.98319	0.83636
0.90625	0.98739	0.62857
0.88244	0.90977	0.77778
0.89702	0.88844	0.77778
0.85057	0.86174	0.76000
