overall	high_tfx	low_tfx
0.79167	0.83784	0.63636
0.71429	0.75758	0.62500
0.75000	0.80488	0.54545
0.86957	0.83333	1.00000
0.82692	0.86842	0.71429
0.77551	0.84848	0.62500
0.83333	0.94118	0.57143
0.90196	0.92105	0.84615
0.86275	0.89474	0.76923
0.78000	0.82051	0.63636
0.82353	0.82500	0.81818
0.90741	0.92500	0.85714
0.86000	0.90244	0.66667
0.79630	0.83784	0.70588
0.78182	0.85294	0.66667
0.84444	0.87500	0.76923
0.75510	0.79487	0.60000
0.82222	0.93939	0.50000
0.74000	0.81081	0.53846
0.77586	0.85000	0.61111
0.78431	0.84848	0.66667
0.77778	0.80000	0.73333
0.79630	0.84211	0.68750
0.85714	0.94595	0.58333
0.69388	0.70270	0.66667
0.86275	0.87179	0.83333
0.84783	0.87879	0.76923
0.83333	0.96667	0.61111
0.73077	0.73810	0.70000
0.79592	0.89474	0.45455
0.68519	0.82051	0.33333
0.74000	0.79412	0.62500
0.80769	0.89189	0.60000
0.78846	0.89744	0.46154
0.89583	0.93333	0.83333
0.90698	0.96429	0.80000
0.69388	0.87097	0.38889
0.76000	0.88889	0.42857
0.80769	0.84615	0.69231
0.70588	0.86111	0.33333
0.76923	0.91667	0.43750
0.85417	0.94118	0.64286
0.94231	1.00000	0.82353
0.84127	0.88636	0.73684
0.81481	0.80000	0.84211
0.81818	0.85000	0.73333
0.78431	0.88889	0.53333
0.66667	0.77143	0.38462
0.82609	0.84848	0.76923
0.88235	0.94444	0.73333
0.86792	0.94737	0.66667
0.74000	0.79412	0.62500
0.75000	0.85714	0.46154
0.82759	0.83721	0.80000
0.81132	0.89474	0.60000
0.70455	0.74194	0.61538
0.85185	0.85000	0.85714
0.88889	0.88571	0.89474
0.84444	0.88235	0.72727
0.74138	0.78571	0.62500
0.80000	0.81081	0.76923
0.86957	0.94118	0.66667
0.81132	0.85000	0.69231
0.81132	0.82051	0.78571
0.84000	0.82051	0.90909
0.78182	0.89744	0.50000
0.82000	0.89744	0.54545
0.83333	0.86486	0.72727
0.81633	0.84211	0.72727
0.77778	0.84615	0.60000
0.80851	0.90323	0.62500
0.79167	0.90323	0.58824
0.76923	0.87500	0.41667
0.84211	0.84783	0.81818
0.82143	0.82609	0.80000
0.88462	0.87879	0.89474
0.89796	0.94737	0.72727
0.84314	0.89744	0.66667
0.83019	0.83333	0.82353
0.78261	0.78125	0.78571
0.74000	0.70270	0.84615
0.87500	0.88372	0.84615
0.84783	0.88235	0.75000
0.73214	0.76316	0.66667
0.80435	0.90625	0.57143
0.83019	0.85000	0.76923
0.81034	0.82222	0.76923
0.80392	0.84211	0.69231
0.82979	0.88571	0.66667
0.80000	0.89189	0.53846
0.80702	0.85366	0.68750
0.76471	0.85714	0.56250
0.85714	0.95556	0.45455
0.82692	0.82500	0.83333
0.85366	0.85714	0.84615
0.82222	0.91176	0.54545
0.80000	0.85714	0.60000
0.93617	0.94595	0.90000
0.82143	0.80952	0.85714
0.83019	0.84211	0.80000
0.81250	0.82857	0.76923
0.77778	0.78947	0.75000
0.82979	0.88571	0.66667
0.84906	0.83333	0.90909
0.76000	0.89474	0.33333
0.78846	0.84211	0.64286
0.89286	0.87500	1.00000
0.72727	0.74359	0.68750
0.74510	0.79487	0.58333
0.86957	0.96552	0.70588
0.80392	0.85714	0.68750
0.78947	0.83784	0.70000
0.87755	0.97143	0.64286
0.84906	0.88571	0.77778
0.83929	0.92308	0.64706
0.82000	0.90323	0.68421
0.78723	0.85714	0.58333
0.86275	0.85714	0.88889
0.80851	0.93333	0.58824
0.87037	0.87500	0.85714
0.84906	0.91892	0.68750
0.83636	0.83721	0.83333
0.80851	0.87179	0.50000
0.77551	0.86111	0.53846
0.69643	0.84615	0.35294
0.86957	0.91892	0.66667
0.76364	0.80488	0.64286
0.86275	0.86842	0.84615
0.74074	0.86486	0.47059
0.77083	0.76316	0.80000
0.80000	0.86207	0.63636
0.77358	0.85366	0.50000
0.84906	0.89474	0.73333
0.77551	0.88571	0.50000
0.79592	0.82857	0.71429
0.78846	0.87805	0.45455
0.80435	0.79412	0.83333
0.72000	0.82051	0.36364
0.81818	0.83333	0.76923
0.72917	0.82857	0.46154
0.80392	0.93750	0.57895
0.78846	0.88889	0.56250
0.69565	0.84848	0.30769
0.81633	0.89744	0.50000
0.80851	0.89189	0.50000
0.76471	0.84375	0.63158
0.76087	0.81818	0.61538
0.87234	0.89189	0.80000
0.76923	0.74359	0.84615
0.80435	0.83784	0.66667
0.78182	0.88571	0.60000
0.78431	0.87879	0.61111
0.76923	0.87097	0.61905
0.88235	0.89744	0.83333
0.75000	0.88889	0.43750
0.92593	1.00000	0.71429
0.78261	0.81818	0.69231
0.79245	0.88889	0.58824
0.84906	0.86667	0.75000
0.79545	0.86207	0.66667
0.72000	0.82353	0.50000
0.81633	0.82857	0.78571
0.81481	0.86111	0.72222
0.80851	0.82857	0.75000
0.76786	0.89474	0.50000
0.75510	0.85294	0.53333
0.76471	0.93939	0.44444
0.79245	0.79487	0.78571
0.72917	0.77419	0.64706
0.82353	0.86842	0.69231
0.75472	0.80952	0.54545
0.83019	0.89474	0.66667
0.74510	0.80556	0.60000
0.84211	0.93182	0.53846
0.72549	0.89474	0.23077
0.76596	0.80000	0.66667
0.91667	0.94595	0.81818
0.70588	0.82857	0.43750
0.73214	0.75000	0.70000
0.79167	0.83333	0.66667
0.87500	0.88571	0.84615
0.77273	0.87097	0.53846
0.85714	0.91892	0.66667
0.70588	0.74286	0.62500
0.74074	0.80000	0.57143
0.81034	0.80851	0.81818
0.77273	0.82759	0.66667
0.81132	0.82051	0.78571
0.72340	0.77419	0.62500
0.75510	0.90909	0.43750
0.86000	0.91176	0.75000
0.78846	0.86842	0.57143
0.86441	0.90909	0.73333
0.81633	0.86111	0.69231
0.79245	0.84091	0.55556
0.80392	0.88235	0.64706
0.78431	0.86842	0.53846
0.83929	0.86667	0.72727
0.78261	0.85714	0.54545
0.78571	0.90000	0.50000
0.87273	0.89189	0.83333
0.87719	0.90000	0.82353
0.82979	0.81579	0.88889
0.78846	0.82500	0.66667
0.74074	0.82927	0.46154
0.84483	0.94737	0.65000
0.80769	0.85714	0.70588
0.76786	0.81395	0.61538
0.75439	0.87179	0.50000
0.76000	0.79412	0.68750
0.74545	0.84615	0.50000
0.81818	0.84211	0.76471
0.80435	0.80556	0.80000
0.86000	0.87500	0.80000
0.82692	0.82500	0.83333
0.88235	0.89474	0.84615
0.76471	0.86486	0.50000
0.83019	0.84211	0.80000
