overall	high_tfx	low_tfx
0.81250	0.81081	0.81818
0.69388	0.69697	0.68750
0.90385	0.92683	0.81818
0.76087	0.83333	0.50000
0.78846	0.86842	0.57143
0.79592	0.78788	0.81250
0.85417	0.88235	0.78571
0.84314	0.89474	0.69231
0.78431	0.84211	0.61538
0.76000	0.79487	0.63636
0.84314	0.85000	0.81818
0.83333	0.90000	0.64286
0.86000	0.85366	0.88889
0.85185	0.89189	0.76471
0.85455	0.88235	0.80952
0.82222	0.84375	0.76923
0.77551	0.82051	0.60000
0.86667	0.90909	0.75000
0.76000	0.81081	0.61538
0.79310	0.85000	0.66667
0.76471	0.87879	0.55556
0.75556	0.76667	0.73333
0.79630	0.86842	0.62500
0.79592	0.89189	0.50000
0.73469	0.75676	0.66667
0.82353	0.87179	0.66667
0.82609	0.81818	0.84615
0.93750	0.96667	0.88889
0.76923	0.80952	0.60000
0.77551	0.81579	0.63636
0.74074	0.82051	0.53333
0.82000	0.85294	0.75000
0.82692	0.89189	0.66667
0.80769	0.87179	0.61538
0.81250	0.83333	0.77778
0.93023	0.92857	0.93333
0.77551	0.87097	0.61111
0.70000	0.80556	0.42857
0.80769	0.79487	0.84615
0.78431	0.80556	0.73333
0.86538	0.88889	0.81250
0.83333	0.91176	0.64286
0.80769	0.91429	0.58824
0.73016	0.75000	0.68421
0.79630	0.82857	0.73684
0.74545	0.77500	0.66667
0.84314	0.86111	0.80000
0.70833	0.77143	0.53846
0.82609	0.81818	0.84615
0.88235	0.91667	0.80000
0.81132	0.84211	0.73333
0.68000	0.73529	0.56250
0.79167	0.88571	0.53846
0.74138	0.76744	0.66667
0.88679	0.89474	0.86667
0.72727	0.70968	0.76923
0.81481	0.82500	0.78571
0.85185	0.88571	0.78947
0.86667	0.91176	0.72727
0.79310	0.78571	0.81250
0.76000	0.83784	0.53846
0.76087	0.82353	0.58333
0.77358	0.77500	0.76923
0.77358	0.82051	0.64286
0.90000	0.89744	0.90909
0.81818	0.87179	0.68750
0.84000	0.82051	0.90909
0.85417	0.91892	0.63636
0.75510	0.78947	0.63636
0.70370	0.76923	0.53333
0.74468	0.83871	0.56250
0.81250	0.93548	0.58824
0.75000	0.85000	0.41667
0.80702	0.80435	0.81818
0.75000	0.76087	0.70000
0.84615	0.90909	0.73684
0.75510	0.84211	0.45455
0.80392	0.79487	0.83333
0.88679	0.91667	0.82353
0.67391	0.68750	0.64286
0.82000	0.81081	0.84615
0.83929	0.86047	0.76923
0.84783	0.85294	0.83333
0.78571	0.84211	0.66667
0.84783	0.84375	0.85714
0.88679	0.90000	0.84615
0.81034	0.84444	0.69231
0.88235	0.89474	0.84615
0.80851	0.82857	0.75000
0.90000	0.97297	0.69231
0.85965	0.87805	0.81250
0.78431	0.82857	0.68750
0.87500	0.91111	0.72727
0.78846	0.82500	0.66667
0.75610	0.78571	0.69231
0.86667	0.88235	0.81818
0.73333	0.80000	0.50000
0.89362	0.97297	0.60000
0.83929	0.85714	0.78571
0.83019	0.86842	0.73333
0.79167	0.77143	0.84615
0.79630	0.84211	0.68750
0.87234	0.91429	0.75000
0.81132	0.83333	0.72727
0.74000	0.81579	0.50000
0.80769	0.86842	0.64286
0.83929	0.81250	1.00000
0.69091	0.71795	0.62500
0.76471	0.87179	0.41667
0.80435	0.86207	0.70588
0.82353	0.88571	0.68750
0.77193	0.81081	0.70000
0.87755	0.91429	0.78571
0.79245	0.85714	0.66667
0.82143	0.84615	0.76471
0.76000	0.83871	0.63158
0.80851	0.80000	0.83333
0.74510	0.78571	0.55556
0.78723	0.83333	0.70588
0.83333	0.85000	0.78571
0.79245	0.89189	0.56250
0.87273	0.86047	0.91667
0.87234	0.89744	0.75000
0.81633	0.88889	0.61538
0.78571	0.82051	0.70588
0.80435	0.83784	0.66667
0.76364	0.82927	0.57143
0.88235	0.92105	0.76923
0.79630	0.86486	0.64706
0.83333	0.84211	0.80000
0.77500	0.86207	0.54545
0.83019	0.82927	0.83333
0.81132	0.89474	0.60000
0.85714	0.88571	0.78571
0.77551	0.80000	0.71429
0.73077	0.85366	0.27273
0.82609	0.88235	0.66667
0.68000	0.76923	0.36364
0.83636	0.85714	0.76923
0.79167	0.80000	0.76923
0.74510	0.81250	0.63158
0.80769	0.88889	0.62500
0.73913	0.84848	0.46154
0.73469	0.79487	0.50000
0.76596	0.78378	0.70000
0.80392	0.84375	0.73684
0.84783	0.90909	0.69231
0.80851	0.81081	0.80000
0.73077	0.74359	0.69231
0.84783	0.86486	0.77778
0.80000	0.82857	0.75000
0.78431	0.81818	0.72222
0.80769	0.87097	0.71429
0.86275	0.92308	0.66667
0.84615	0.91667	0.68750
0.92593	1.00000	0.71429
0.65217	0.66667	0.61538
0.84906	0.88889	0.76471
0.83019	0.82222	0.87500
0.84091	0.86207	0.80000
0.84000	0.91176	0.68750
0.83673	0.88571	0.71429
0.77778	0.83333	0.66667
0.72340	0.74286	0.66667
0.75000	0.76316	0.72222
0.73469	0.79412	0.60000
0.78431	0.87879	0.61111
0.79245	0.82051	0.71429
0.81250	0.90323	0.64706
0.80392	0.84211	0.69231
0.77358	0.78571	0.72727
0.84906	0.89474	0.73333
0.76471	0.80556	0.66667
0.84211	0.88636	0.69231
0.84314	0.86842	0.76923
0.80851	0.80000	0.83333
0.85417	0.89189	0.72727
0.76471	0.80000	0.68750
0.78571	0.83333	0.70000
0.81250	0.80556	0.83333
0.85417	0.88571	0.76923
0.75000	0.83871	0.53846
0.81633	0.83784	0.75000
0.70588	0.77143	0.56250
0.74074	0.77500	0.64286
0.77586	0.82979	0.54545
0.84091	0.86207	0.80000
0.86792	0.89744	0.78571
0.93617	0.93548	0.93750
0.81633	0.87879	0.68750
0.78000	0.91176	0.50000
0.69231	0.78947	0.42857
0.81356	0.84091	0.73333
0.79592	0.83333	0.69231
0.86792	0.90909	0.66667
0.80392	0.85294	0.70588
0.86275	0.89474	0.76923
0.83929	0.84444	0.81818
0.78261	0.82857	0.63636
0.80357	0.87500	0.62500
0.76364	0.78378	0.72222
0.77193	0.82500	0.64706
0.74468	0.76316	0.66667
0.78846	0.82500	0.66667
0.75926	0.82927	0.53846
0.75862	0.78947	0.70000
0.78846	0.85714	0.64706
0.76786	0.86047	0.46154
0.77193	0.82051	0.66667
0.78000	0.79412	0.75000
0.76364	0.79487	0.68750
0.81818	0.86842	0.70588
0.73913	0.75000	0.70000
0.80000	0.80000	0.80000
0.78846	0.85000	0.58333
0.84314	0.92105	0.61538
0.78431	0.86486	0.57143
0.81132	0.86842	0.66667
0.82353	0.85000	0.72727
0.79245	0.84211	0.66667
0.78182	0.81579	0.70588
0.78000	0.78788	0.76471
0.82353	0.82927	0.80000
0.78182	0.78049	0.78571
0.87500	0.87500	0.87500
0.70909	0.84615	0.37500
